School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,ARTS 1540,INTRODUCTORY GREEK A,LANG 1000,FOREIGN LANGUAGE ELECTIVE,4.0
Alabama,Birmingham-Southern C.,ARB 101,ELEMENTARY ARABIC I,LANG 1000,FOREIGN LANGUAGE ELECTIVE,4.0
Alabama,Birmingham-Southern C.,ARB 102,ELEMENTARY ARABIC,LANG 1000,FOREIGN LANGUAGE ELECTIVE,1.0
Arizona,Arizona State Univ,SPA 101,ELEMENTARY SPANISH,LANG 1000,FOREIGN LANGUAGE ELECTIVE,4.0
Arizona,University of Arizona,CRL 101,ELEMENTARY LANG STUDY - HINDI,LANG 1000,FOREIGN LANGUAGE ELECTIVE,4.0
Arizona,University of Arizona,SPAN 160D1,ISS LATIN AM SOC&POP CLT,LANG 1000,FOREIGN LANGUAGE ELECTIVE,3.0
BELARUS,Yanka Kupala St. Univ. Grodno,"GERM 05
AND GERM 01
AND GERM 02
AND GERM 03
AND GERM 04","GERMAN
AND GERMAN
AND GERMAN
AND GERMAN
AND GERMAN",LANG 1000,FOREIGN LANGUAGE ELECTIVE,4.0
CANADA,Athabasca University,FREN 100,FRENCH FOR BEGINNERS I,LANG 1000,FOREIGN LANGUAGE ELECTIVE,3.0
CANADA,Athabasca University,FREN 100,FRENCH FOR BEGINNERS I,LANG 1000,FOREIGN LANGUAGE ELECTIVE,3.0
CANADA,McGill University,CLAS 210D1,INTRODUCTORY LATIN I,LANG 1000,LANGUAGE ELECTIVE,3.0
CANADA,McGill University,CLAS 210D2,INTRODUCTORY LATIN I,LANG 1000,LANGUAGE ELECTIVE,3.0
CANADA,McGill University,FRSL 101D1,BEGINNERS FRENCH,LANG 1000,FOREIGN LANGUAGE ELECTIVE,3.0
CANADA,McGill University,FRSL 101D2,BEGINNERS FRENCH,LANG 1000,FOREIGN LANGUAGE ELECTIVE,3.0
CANADA,McGill University,CLAS 210D1,INTRODUCTORY LATIN I,LANG 1000,LANGUAGE ELECTIVE,3.0
CANADA,McGill University,CLAS 210D2,INTRODUCTORY LATIN I,LANG 1000,LANGUAGE ELECTIVE,3.0
CANADA,McGill University,FRSL 101D1,BEGINNERS FRENCH,LANG 1000,FOREIGN LANGUAGE ELECTIVE,3.0
CANADA,McGill University,FRSL 101D2,BEGINNERS FRENCH,LANG 1000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,Beijing City University,CHIN 1,CHINESE LANG AND WRITING,LANG 1000,FOREIGN LANGUAGE ELECTIVE,2.0
CHINA,China Foreign Affairs Univ.,SPAN 01,SPANISH AS A 2ND FOREIGN LANGU,LANG 1000,FOREIGN LANGUAGE ELECTIVE,4.0
CHINA,Chinese Univ. of Hong Kong,CAN 1113B,APPLICATION OF VOCAB & GRAMMAR,LANG 1000,FOREIGN LANGUAGE ELECTIVE,3.0
