School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Los Angeles Valley College,GERMAN 001,ELEMENTARY GERMAN 1,LANG 1310,GERMAN I,4.0
Colorado,Colorado College,GER 101,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,4.0
Connecticut,Wesleyan University,GRST 101,ELEMENTARY GERMAN,LANG 1310,GERMAN I,4.0
Georgia,Morehouse College,HFLG 102,ELEMENTARY GERMAN,LANG 1310,GERMAN I,3.0
KAZAKHSTAN,Almaty Inst of Power Engr&Tech,LANG 1,FOREIGN LANGUAGE 1,LANG 1310,GERMAN I,3.0
Maryland,Howard Cmty College,GERM 101,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,4.0
Maryland,Montgomery Coll Rckvlle,GR 101,ELEM GERMAN I,LANG 1310,GERMAN I,3.0
Maryland,U S Naval Academy,FG 101,BASIC GERMAN I,LANG 1310,GERMAN I,3.0
Massachusetts,Bunker Hill Cmty Col,GER 101,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,3.0
Massachusetts,Clark Univ,GERM 101,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,4.0
Massachusetts,Worcester Polytechnic,GN 1511,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,3.0
New Hampshire,Saint Anselm College,GR 101,ELEM GERMAN I,LANG 1310,GERMAN I,3.0
New Jersey,County Coll Morris,GER 111,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,3.0
New Jersey,Gloucester Co Coll,GER 101,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,3.0
New York,Alfred University,GRMN 101,GERMAN I,LANG 1310,GERMAN I,4.0
New York,Long Island University Post,GER 1,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,3.0
New York,Monroe Cmty College,GER 101,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,3.0
New York,Nassau Cmty College,GER 101,BEGINNING GERMAN 1,LANG 1310,GERMAN I,3.0
New York,Rockland Cmty Coll,GER 101,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,4.0
New York,SUNY Coll Potsdam,GER 111,MODERN GERMAN 2,LANG 1310,GERMAN I,3.0
New York,SUNY Plattsburgh,GER 111,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,3.0
New York,Westchester Cmty Col,GER 101,ELEMENTARY GERMAN I,LANG 1310,GERMAN I,4.0
Oregon,Oregon St Univ,GER 112,FIRST-YEAR GERMAN,LANG 1310,GERMAN I,4.0
Rhode Island,University of Rhode Island,GER 111,INTENSIVE ELEM GERMAN I,LANG 1310,GERMAN I,4.0
Virginia,Univ Of Virginia,GERM 1010,GERMAN,LANG 1310,GERMAN I,4.0
