School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Troy University,HIS 1111,US TO 1877,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
CANADA,Fairleigh Dickinson University,HI 101,US HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
CANADA,Fairleigh Dickinson University,HI 101,US HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,American River Coll,HIST 311,HISTORY OF THE U.S.,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,Cabrillo Coll,HIST 17A,U.S. HISTORY TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,Coastline Cmty Coll,HIST C170,U.S. HISTORY TO 1876,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,College of San Mateo,HIST 201,UNITED STATES HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,Mira Costa College,HIST 110,UNITED STATES HISTORY TO 1877,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,Mission College,HIST 017A,U.S. HISTORY,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,Napa Valley College,HIST 120,US HISTORY 1,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,Ohlone College,HIST 117A,HISTORY OF THE UNITED STATES,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,Saddleback College,HIST 16,HISTORY OF US TO 1876,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,San Joaquin Delta Cl,HIST 017A,HISTORY OF THE UNITED STATES,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,San Jose City Coll,HIST 017A,HISTORY OF THE UNITED STATES,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
California,Santa Barbara City C,HIST 101,HISTORY OF THE U.S. TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Colorado,Univ Colorado Boulder,HIST 1015,HISTORY OF THE US TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Connecticut,Gateway Cmty-Tech Cl,HIS E201,U.S. HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Connecticut,Gateway Cmty-Tech Cl,HIS I201,U.S. HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Connecticut,Housatonic Community College,HIS E201,U.S. HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Connecticut,Norwalk Community College,HIS D201,U.S. HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Connecticut,Sacred Heart Univ,HI 222,US HISTORY TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Connecticut,Univ of Connecticut,HIST 1501,UNITED STATES HISTORY TO 1877,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Florida,Florida Atlantic Unv,AMH 2010,US HISTORY TO 1877,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Florida,Florida State Univ,AMH 2010,HISTORY OF THE U.S.,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Florida,Florida State Univ,AMH 2020,HISTORY OF U.S.,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Florida,Valencia College,AMH 2010,US HISTORY TO 1877,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Georgia,University of West Georgia,HIST 2111,US HISTORY I TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Indiana,Earlham College,HIST 121,INTRO TO US HISTORY TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Louisiana,LOUISIANA DELTA CMTY COLLEGE,HIST 201,AMERICAN HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Maine,Colby College,HI 131,SURVEY US HISTORY,STSH 2510,FOUNDATION OF AMERICAN HISTORY,4.0
Maryland,Univ. of Maryland Univ.College,HIST 156,HISTORY OF US TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Massachusetts,Berkshire Cmty Coll,HIS 117,U.S. HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Massachusetts,Greenfield Cmty Coll,HIS 105,HISTORY OF AMER PEOPLE TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Massachusetts,Northeastern University,HIST 1130,INTRO TO AMERICAN HISTORY,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Massachusetts,Quincy College,HIS 101,UNITED STATES HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Massachusetts,Quinsigamond C C,HST 115,HISTORY OF US TO 1865,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Massachusetts,Springfield Tech C C,HIST 110,SURV OF EARLY US HIS & GOVT,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Massachusetts,Worcester State University,HI 111,US HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Michigan,Western Mich Univ,HIST 2100,AMERICAN HISTORY TO 1877,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
Missouri,Crowder College,HIST 106,US HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
New Jersey,Burlington Co Coll,HIS 101,US HISTORY I,STSH 2510,FOUNDATION OF AMERICAN HISTORY,3.0
