School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Colorado,Colorado Sch Mines,EDNS 151,DESIGN I,IHSS 1610,DESIGN & INNOVATION STUDIO I,3.0
New York,New School University,PUFY 1000,INT STUDIO 1: MIGRATE,IHSS 1610,DESIGN & INNOVATION STUDIO I,3.0
UNITED KINGDOM,University of Leeds,PDES 1200,USING CREATIVITY & INNOVATION,IHSS 1610,PRODUCT DESIGN & INNOVATION I,3.0
