School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Univ. of North Alabama,SO 350,CULT ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Arizona,Gateway Cmty Coll,ANT I105,INTRO TO CULTURAL ANTHRO,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
CANADA,Carleton University,ANTH 1001,INTRO TO ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
CANADA,Carleton University,ANTH 1001,INTRO TO ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
CANADA,University of Toronto,ANT 100Y1,INTRO ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,4.0
CANADA,University of Toronto,ANT 100Y1,INTRO ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,4.0
California,Canada Coll,ANTH 110,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Cerritos College,ANTH 100,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Coll Marin,ANTH 102,INTRO TO CULTURAL ANTHROPOL,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Foothill Coll,ANTH 002A,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Mission College,ANTHR 003,INTRO CULTURAL ANTHRO.,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Mission College,ANTHRO 003,INTRO CULTURAL ANTHRO.,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Moorpark College,ANTH M02,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Ohlone College,ANTH 102,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Riverside Cmty Coll,ANT 2,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,Saddleback College,ANTH 2,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
California,West Valley Coll,ANTHR 003,INTRO CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Colorado,Colorado College,ANTH 102,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,4.0
Colorado,Colorado State University,APCC 100,INTRO CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Colorado,Univ Nthrn Colorado,ANT 110,INTRO OT CULTURAL ANTHRO,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Connecticut,Norwalk Community College,ANT D105,INTRO TO CULTURAL ANTHRO,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Connecticut,Southern Conn St Univ,ANT 101,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,4.0
Connecticut,Trinity College Ct,ANTH 201,INTRO TO CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,4.0
Connecticut,Univ of Connecticut,ANTH 1006,INTRO TO ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Connecticut,Univ of Connecticut,ANTH 106,INTRO TO ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Florida,Florida International Univ.,ANT 2000,INTRO ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Hawaii,Maui Community Coll,ANTH 200,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Illinois,College Of Dupage,ANTHR 1100,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
Illinois,John A Logan College,ANT 216,CULTURAL ANTHROPOLOGY,STSS 1510,INTRO CULTURAL ANTHROPOLOGY,3.0
