School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,INFS 1602,INFORMATION SYSTEMS IN BUSINES,MGMT 4140,COMPUTER INFO SYSTEMS,4.0
DENMARK,Copenhagen Business School,BIN 3DMI,DESIGNING MOBILE INFORMATION,MGMT 4140,COMPUTER INFO SYSTEMS,4.0
DENMARK,Copenhagen Business School,DOK CIMS,CRITICAL ISSUES IN IT,MGMT 4140,COMPUTER INFO SYSTEMS,4.0
Massachusetts,Bentley University,GB 310,BUSINESS PROCESSES & SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
Massachusetts,Clark Univ,MGMT 104,INTRO TO MGMT INFO SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,4.0
Massachusetts,Northeastern University,MISM 2301,MANAGMENT INFORMATION SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,4.0
Massachusetts,Suffolk University,ISOM 210F,MANAGEMENT INFORMATION SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
Michigan,Centrl Michigan Univ,BIS 255,INFORMATION SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
Montana,Univ Montana,BMIS 270,MIS FOUNDATIONS FOR BUSINESS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2003,MANAGEMENT INFORMATION SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2061,ERP AND BUS. INTELLIGENCE SYS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
New Hampshire,New England College,CT 2430,INFO SYSTEMS IN ORGS,MGMT 4140,COMPUTER INFO SYSTEMS,4.0
New Hampshire,Univ New Hampshire,ADMN 410,MGMT INFORMATION SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,4.0
New Jersey,Rutgers Univ. New Brunswick,623 334,MGMT INFORMATION SYS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
New York,College of Saint Rose,BUS 219,MANAGMENET INFO SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
New York,Manhattan College,CIS 310,BUSINESS DATA & INFO MGMT,"MGMT 4140
OR CSCI 1000","COMPUTER INFO SYSTEMS
OR COMPUTER SCIENCE ELECTIVE","3.0
OR 3.0"
New York,SUNY College Oswego,CSC 102,BUS INFO SYST & COMPUT TOOL,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
New York,Schenectady Co C C,TEL 121,INTRO INFO SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
New York,Siena College,CSIS 114,MANAGEMENT INFORMATION SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
New York,Westchester Cmty Col,DP 220B,DATABASE MGMT SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
Oklahoma,Oklahoma St Univ,MSIS 2103,BUS COMP CONCEPTS & APPL,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
Virginia,James Madison Univ,COB 204,COMPUTER INFO SYSTEMS,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
Wisconsin,Univ Wisc River Fls,CSIS 215,IS for BUSINESS MGMT,MGMT 4140,COMPUTER INFO SYSTEMS,3.0
