School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Florida,Santa Fe Cmty Coll,MUT 1121,MUSIC THEORY 1,ARTS 2400,MUSIC THEORY I,3.0
Maryland,Anne Arundel C C,MUS 113,MUSIC THEORY 1,ARTS 2400,MUSIC THEORY I,4.0
Massachusetts,Clark Univ,MUSC 121,THEORY I: PRINC TONAL ANALYSIS,ARTS 2400,MUSIC THEORY I,4.0
Massachusetts,Wheaton Coll Ma,MUSC 114,MUSIC THEORY I: HARMONIC PRCT,ARTS 2400,MUSIC THEORY I,4.0
New Jersey,Seton Hall Univ,MUTH 1112,THEORY OF MUSIC I,ARTS 2400,MUSIC THEORY I,4.0
New York,Adirondack Cmty Coll,MUS 108,MUSIC THEORY I,ARTS 2400,MUSIC THEORY I,3.0
New York,Adirondack Cmty Coll,MUS 124,MUSIC THEORY I,ARTS 2400,MUSIC THEORY I,2.0
New York,Alfred University,MUSC 120,MUSIC THEORY I,ARTS 2400,MUSIC THEORY I,4.0
New York,Dutchess Cmty Coll,MUS 115,THEORY I,ARTS 2400,MUSIC THEORY I,3.0
New York,Ithaca College,MUTH 12200,MUSIC THEORY I,ARTS 2400,MUSIC THEORY I,2.0
New York,SUNY Coll Potsdam,MUCB 100,INTRO TO MUSIC LIT & THEORY,ARTS 2400,MUSIC THEORY I,3.0
New York,University of Rochester,MUR 111,THEROY I,ARTS 2400,MUSIC THEORY I,4.0
New York,Westchester Cmty Col,MUSIC 111,MUSIC THEORY I,ARTS 2400,MUSIC THEORY I,3.0
New York,Westchester Cmty Col,MUSIC 129,MUSIC THEORY 1,ARTS 2400,MUSIC THEORY I,3.0
Rhode Island,Bryant University,LCS 280,INTRO TO WORLD MUSIC,ARTS 2400,MUSIC THEORY I,3.0
Texas,Centrl Texas Coll,MUSI 1302,MUSIC THEORY,ARTS 2400,MUSIC THEORY I,3.0
Utah,University Of Utah,MUSC 1460,INTRO TO MUSIC THEORY,ARTS 2400,MUSIC THEORY I,3.0
Vermont,University of Vermont,MUS 003,INTRO MUSIC THEORY,ARTS 2400,MUSIC THEORY I,3.0
