School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Golden West Coll,ENGL G110,"CRITICAL THINKING, LITERATURE",PHIL 2100,CRITICAL THINKING,4.0
California,Pasadena City Coll,PHILO 25,INTRODUCTION TO CRITICAL,PHIL 2100,CRITICAL THINKING,3.0
California,Sacramento City Coll,PHIL 320,LOGIC & CRIT REASONING,PHIL 2100,CRITICAL THINKING,3.0
California,Yuba College,PHIL 12,CRITICAL THINKING,PHIL 2100,CRITICAL THINKING,3.0
Georgia,Clayton State Coll,CRIT 1101,CRITICAL THINKING,PHIL 2100,CRITICAL THINKING,3.0
Massachusetts,Mass Bay Cmty Coll,CT 100,CRITICAL THINKING,PHIL 2100,CRITICAL THINKING,3.0
New York,Borough Manhattn C C,CRT 100,CRITICAL THINKING,PHIL 2100,CRITICAL THINKING,3.0
New York,CUNY Sch Professional Studies,PHIL 110,CRITICAL THINKING,PHIL 2100,CRITICAL THINKING,3.0
New York,Rochester Inst of Technology,PHIL 103,CRITICAL THINKING,PHIL 2100,CRITICAL THINKING,3.0
New York,SUNY Buffalo,PHI 115,CRITICAL THINKING,PHIL 2100,CRITICAL THINKING,3.0
