School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alaska,Univ. of Alaska Anchorage,CSCE A360,DATABASE SYSTEM,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
Alaska,Univ. of Alaska Anchorage,CSCE A365,COMPUTER NETWORKS,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
CHINA,Dalian Univ. of Tech.,DU 103112,.NET PLATFORM PROGRAMMING,CSCI 2000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Northeastern Univ. of China,MATH 12,INFORMATION RETRIEVAL,CSCI 2000,COMPUTER SCIENCE ELECTIVE,1.0
CHINA,Shanghai Maritime University,CSCI 3,FUND OF SOFTWARE DESIGN,CSCI 2000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Southwest Jiaotong University,CSCI 5,SOFTWARE ENGINEERING,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
CHINA,Wuhan University,"CSCI 11
AND CSCI 9","PRINC AND APPL OF DATABASE
AND PRIN & APPL OF DATABASE",CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
California,Calif Institute Tech,CS 118,LOGIC MOD CHECK FOR FORM SFTW,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
California,Calif Institute Tech,CS/EE 143,COMMUNICATION NETWORKS,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
California,Calif Institute Tech,EE/CS 051,PRINC OF MICROPROCESSOR SYS,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
California,Calif Institute Tech,IST 004,INFORMATION AND LOGIC,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
California,Diablo Valley Coll,COMSC 255,PROGRAMMING WITH JAVA,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
California,Univ Calif San Diego,CSE 20,INTRO/DISCRETE MATHEMATICS,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
California,Univ San Francisco,CMPSC 220,INTRO TO PARALLEL COMPUTING,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
California,Univ San Francisco,CS 220,INTRO TO PARALLEL COMPUTING,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
Connecticut,Connecticut College,COM 310,ROBOTICS,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
Connecticut,Connecticut College,COM 313,ALGORITHMIC GAME THEORY,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
Connecticut,Connecticut College,COM 316,ARTIFICIAL INTELLIGENCE,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
Connecticut,Connecticut College,COM 320,PROGRAMMING LANGUAGES,CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
Connecticut,Norwalk Community College,CSC D262,PROGRAMMING MOBILE DEVICES I,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
Connecticut,Norwalk Community College,"CST D255
AND CST D153","XML FOR WORLD WIDE WEB
AND WEB DEVELOPMENT & DESIGN I",CSCI 2000,COMPUTER SCIENCE ELECTIVE,4.0
District of Columbia,George Washington University,CSCI 2441W,DATABASE SYS & TEAM PROJECTS,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
District of Columbia,George Washington University,CSCI 3221,PROGRAMMING LANGUAGES,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
Georgia,Clark Atlanta Univ,CCIS 301,COMPUTER SYSTEMS SOFTWARE,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
Georgia,Clark Atlanta Univ,CCIS 321,INTRO SOFTWARE METHOD,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
Georgia,Clark Atlanta Univ,CCIS 474,INTRO TO DATABASE SYSTEMS,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
Indiana,Earlham College,CS 345,SOFTWARE ENGINEERING,CSCI 2000,COMPUTER SCIENCE ELECTIVE,3.0
KAZAKHSTAN,Almaty Inst of Power Engr&Tech,CSCI 2,OPTIONAL DISC-DATABASE DESIGN,CSCI 2000,COMPUTER SCIENCE ELECTIVE,1.0
