School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,COMP 1927,COMPUTING 2,CSCI 1000,COMPUTER SCIENCE ELECTIVE,4.0
Alabama,Univ Alabama Tuscaloosa,CS 100,CS I FOR MAJORS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,4.0
Alaska,Univ. of Alaska Anchorage,CSCE A302,OBJECT-ORIENTED PROGMG II,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
Arizona,Arizona State University Tempe,CSE 240,INTRO PROGRAMMING LANGUAGES,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
Arizona,Arizona State University Tempe,CSE 294,SPECIAL TOPICS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
Arizona,University of Arizona,CSC 110,COMPUTER PROGRAMMING I,CSCI 1000,COMPUTER SCIENCE ELECTIVE,4.0
CANADA,McGill University,COMP 208,COMPUTERS IN ENGINEERING,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CANADA,McGill University,COMP 302,PROGR. LANG & PARADIGMS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CANADA,McGill University,COMP 421,DATABASE SYSTEMS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CANADA,McGill University,COMP 208,COMPUTERS IN ENGINEERING,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CANADA,McGill University,COMP 302,PROGR. LANG & PARADIGMS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CANADA,McGill University,COMP 421,DATABASE SYSTEMS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CANADA,University of Toronto,APS 105H1,COMPUTER FUNDAMENTALS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CANADA,University of Toronto,APS 105H1,COMPUTER FUNDAMENTALS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CHINA,Beijing City University,CSCI 1,COMPUTER BASICS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Beijing Forestry University,"CSCI 12
AND CSCI 10
AND CSCI 11","OPERATING SYSTEMS A (COURSE DE
AND SOFTWARE ANALYSIS & MODELING
AND JAVA PROGRAMMING",CSCI 1000,COMPUTER SCIENCE ELECTIVE,4.0
CHINA,Beijing U.of Civil Engr.& Arch,BUCE 21021021,VB PROGRAM FOUNDATION,CSCI 1000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Beijing U.of Civil Engr.& Arch,BUCE 21021027,DATABASE TECHNOLOGY AND APPL,CSCI 1000,COMPUTER SCIENCE ELECTIVE,1.0
CHINA,Capital U. of Econ & Business,CSCI 2,DATABASE APPLICATION,CSCI 1000,COMPUTER SCIENCE ELECTIVE,4.0
CHINA,Capital U. of Econ & Business,CSCI 3,NTWK COMM THEORY & PRACTICE,CSCI 1000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Capital U. of Econ & Business,CSCI 4,FASHION COMPUTER APPL,CSCI 1000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,China Agricultural University,CAU 16310005,MATH SOFTWARE TRAINING I,CSCI 1000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,China Agricultural University,CAU 51308001,INTRO INFORMATION & COMP THINK,CSCI 1000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,China Agricultural University,CSCI 1,C PROGRAMMING LANGUAGE,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CHINA,China Univ. Political Sci &Law,"CSCI 4
AND CSCI 3","C PROGRAMMING LANGUAGE
AND DATABASE TECH & PROGRAMMING",CSCI 1000,COMPUTER SCIENCE ELECTIVE,4.0
CHINA,Chongqing Univ Posts & Telecom,CSCI 6,BASICS OF DIGITAL LOGIC,CSCI 1000,COMPUTER SCIENCE ELECTIVE,4.0
CHINA,Chongqing Univ. of Technology,CSCI 1,COMPUTER FOUNDATION I,CSCI 1000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Dalian Univ. of Tech.,DU 10208200,PROGRAMMING BASIS,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CHINA,Guilin Univ. of Technology,CSCI 3,DATABASE MANAGEMENT SYSTEM,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CHINA,Nankai University,CSCI 4,DATA BASE & OBJ-ORIENT PROG2-1,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
CHINA,Northeastern Univ. of China,CSCI 8,C PROGRAMMING LANGUAGE,CSCI 1000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Ocean University of China,CSCI 06,DATA STRUCTURES,CSCI 1000,COMPUTER SCIENCE ELECTIVE,3.0
