School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New Mexico,Univ Of New Mexico,AFAS 121,FOUNDATION OF USAF,USAF 1020,AIR AND SPACE STUDIES 100B,1.0
New York,Rochester Inst of Technology,AERO 102,FOUNDATION OF USAF II,USAF 1020,AIR AND SPACE STUDIES 100B,1.0
