School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,COMP 1917,COMPUTING 1,CSCI 1100,COMPUTER SCIENCE I,4.0
AUSTRALIA,University of Sydney,INFO 1113,OBJECT-ORIENTED PROGRAMMING,CSCI 1100,COMPUTER SCIENCE I,4.0
Alaska,Univ. of Alaska Fairbanks,CS F103,INTRO TO COMPUTER PROGRAMMING,CSCI 1100,COMPUTER SCIENCE I,3.0
Arizona,Arizona State University Tempe,"CSE 110
AND CSE 205","PRINC PROGMMG W/JAVA
AND OBJECT-ORIENTED PROGRAM & DATA",CSCI 1100,COMPUTER SCIENCE I,4.0
Arizona,Embry-Riddle Aero U,EGR 115,INTRO COMPUTING FOR ENGINEERS,CSCI 1100,COMPUTER SCIENCE I,3.0
Arizona,University of Arizona,CSC 227,PGM DESIGN AND DEVELOPMENT,CSCI 1100,COMPUTER SCIENCE I,4.0
BRAZIL,Escola de Engenharia,CSCI 1,INTRO. TO COMP. SCIENCE,CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Beijing Forestry University,"CSCI 02
AND CSCI 01","PROGRAMMING ESSENTIALS
AND PROGRAMMING ESSENTIALS (EXPER)",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Chongqing Univ. of Technology,"CSCI 4
AND CSCI 3","INTRO TO COMPUTER SCIENCE
AND C LANGUAGE PROGRAMMING",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Dalian Univ. of Tech.,"DU 103105
AND DU 103104","C++ PROGRAMMING
AND C/C++ PROGRAMMING",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Donghua University,"150 581
AND 150 551","INTRO TO PROGRAM USING PYTHON
AND DATA ANALYSIS TECHNOLOGY",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,East China Univ. of Sci & Tech,"CSCI 03
AND CSCI 02","DATA STRUCTURES & ALGORITHM
AND PROGRAMMING FUNDAMENTALS",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,East China Univ. of Sci & Tech,"IT 03
AND IT 01","C PROGRAM DESIGN
AND LINUS TECHNOLOGY AND PRACTICE",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Guangdong University of Tech.,"CSCI 4
AND CSCI 1","OBJECT-ORIENTED PROGRAMMING
AND C LANGUAGE PROGRAMMING",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Minzu University of China,"CSCI 4
AND CSCI 3","COURSE EXERCISE IN FUND PROGRA
AND PROGRAMMING FUNDAMENTALS (C PR",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Nanjing Univ. of Sci. & Tech.,"CSCI 2
AND CSCI 1","PROJECT ON VISUAL C++
AND VISUAL C++ PROGRAMMING",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Nankai University,"CSCI 1
AND CSCI 2","OBJECT-ORIENTED PROGRAM. 2-1
AND OBJECT-ORIENTED PROGRAM 2-2",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Nankai University,"CSCI 6
AND CSCI 9","C++ PROGRAMMING LANG. 2-1
AND C++ PROGRAMMING LANG.",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Northeastern Univ. of China,"CSCI 2
AND CSCI 1","C++ DESIGN AND TRAINING
AND C++ LANG & PROG",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Ocean University of China,"CSCI 04
AND CSCI 01","OBJECT ORIENTED PROGRAMMING
AND HIGH LEVEL LANGUAGE PROGRAMMIN",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Shanghai Business School,"CSCI 03
AND CSCI 01
AND CSCI 02","FOUNDATION OF COMPUTER PROGRAM
AND COMPUTATIONAL THINKING & PYTHO
AND INTRODUCTION TO COMPUTERS",CSCI 1100,COMPUTER SCIENCE I,4.0
CHINA,Southeast Univ. of China,"CSCI 2
AND CSCI 3
AND CSCI 4","PROGMMG & ALGOR. LANGUAGE I
AND PROGMMG & ALGOR. LANGUAGE II
AND COMPUTER COMPR. COURSE DES",CSCI 1100,COMPUTER SCIENCE I,4.0
