School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New York,College of Saint Rose,MUS 181,KEYBOARD HARMONY 1,ARTS 2750,PRIVATE MUSIC LESSONS,2.0
New York,College of Saint Rose,MUS 182,KEYBOARD HARMONY II,ARTS 2750,PRIVATE MUSIC LESSONS,2.0
New York,College of Saint Rose,MUS 393,APPLIED MUSIC: VOICE,ARTS 2750,PRIVATE MUSIC LESSONS,1.0
New York,College of Saint Rose,MUS 393(A),APPLIED MUSIC: VOICE,ARTS 2750,PRIVATE MUSIC LESSONS,1.0
