School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Mira Costa College,MUS 119,JAZZ HISTORY,ARTS 2510,HISTORY OF JAZZ,3.0
Georgia,Morehouse College,HMUS 310,HISTORY OF JAZZ,ARTS 2510,HISTORY OF JAZZ,3.0
Georgia,Spelman College,SMUS 330,HISTORY OF JAZZ,ARTS 2510,HISTORY OF JAZZ,4.0
Maryland,Montgomery Coll Rckvlle,MU 133,HISTORY OF JAZZ,ARTS 2510,HISTORY OF JAZZ,3.0
Massachusetts,Berkshire Cmty Coll,MUS 141,INTRODUCTION TO JAZZ,ARTS 2510,HISTORY OF JAZZ,3.0
New Jersey,Montclair State Univ,MUGN 209,INTRODUCTION TO JAZZ,ARTS 2510,HISTORY OF JAZZ,3.0
New York,Adirondack Cmty Coll,MUS 141,INTRO TO JAZZ,ARTS 2510,HISTORY OF JAZZ,3.0
New York,Monroe Cmty College,MUS 120,JAZZ IN AMERICAN HISTORY,ARTS 2510,HISTORY OF JAZZ,3.0
New York,SUNY Albany,MUS 115,JAZZ: AMERICA'S MUSIC,ARTS 2510,HISTORY OF JAZZ,3.0
New York,SUNY Binghamton,MUS 113,JAZZ IN AMERICAN MUSIC,ARTS 2510,HISTORY OF JAZZ,4.0
New York,Suffolk Co Cc Ammrmn,MUS 105,HISTORY OF JAZZ,ARTS 2510,HISTORY OF JAZZ,3.0
New York,Union College NY,AMU 132,HISTORY OF JAZZ,ARTS 2510,HISTORY OF JAZZ,3.0
