School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Univ Alabama Tuscaloosa,PHL 260,MIND AND NATURE,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Arizona,Univ Phoenix,PHL 251,CRITICAL THINKING,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CANADA,McGill University,PHIL 237,CONTEMPORARY MORAL ISSUES,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CANADA,McGill University,PHIL 237,CONTEMPORARY MORAL ISSUES,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CHINA,Capital U. of Econ & Business,HASS 1,MAO ZEDONG THOUGHTS & SOC I,PHIL 2000,PHILOSOPHY ELECTIVE,2.0
CHINA,Capital U. of Econ & Business,HASS 2,MAO ZEDONG THGTS & SOC II,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CHINA,Capital U. of Econ & Business,HASS 3,MAO ZEDONG THGTS & SOC - PT,PHIL 2000,PHILOSOPHY ELECTIVE,1.0
CHINA,China Agricultural University,CAU 12113070,IDEOLOGY MORAILITY & LAW BASIS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CHINA,China Univ. Political Sci &Law,HUMN 11,CRITICAL THINKING,PHIL 2000,PHILOSOPHY ELECTIVE,2.0
CHINA,China Univ. Political Sci &Law,HUMN 3,OUTLINE OF ZHOU YI,PHIL 2000,PHILOSOPHY ELECTIVE,2.0
CHINA,Chinese Univ. of Hong Kong,UGEA 2160,MAINSTREAM CHIN.PHILOS THOUGHT,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CHINA,Dalian Univ. of Tech.,PHIL 1,WESTERN PHILOSOPH,PHIL 2000,PHILOSOPHY ELECTIVE,2.0
CHINA,Nanjing University of Tech.,HUMN 1,MAO'S THOUGHT & INTRO SOCIAL,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CHINA,Nanjing University of Tech.,HUMN 2,BASIC PRINC OF MARXISM,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CHINA,Nanjing University of Tech.,PHIL 1,IDEOLOGICAL & MORAL CULTIVA,PHIL 2000,PHILOSOPHY ELECTIVE,2.0
CHINA,Nankai University,HASS 2,PRINCIPLES OF MARXISM,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
CHINA,Univ. Elec Sci & Tech of China,HASS 6,THE CULTURE OF LAOZI,PHIL 2000,PHILOSOPHY ELECTIVE,2.0
CHINA,Wuhan University,PHIL 1,REVIEW OF MENCIUS,PHIL 2000,PHILOSOPHY ELECTIVE,2.0
CHINA,Wuhan University,PHIL 2,CORE PROB PHIL-METAPHYSICS,PHIL 2000,PHILOSOPHY ELECTIVE,2.0
CHINA,Xiamen University,HUMN 4,INTRO MAO ZEDONG THOUGHT,PHIL 2000,PHILOSOPHY ELECTIVE,6.0
CHINA,Xiamen University,HUMN 5,INTRO TO BASIC PRINC MARXISM,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
CHINA,Xiamen University,PHIL 1,IDIOLOGY & MORAL CULT LEG BASI,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Cabrillo Coll,PHILO 14,NONWEST PHIL TRADITION,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Calif Institute Tech,HUM/PL 009,KNOWLEDGE AND REALITY,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,City Coll San Frnsco,PHIL 12A,SYMBOLIC LOGIC,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
California,Claremont Mckenna,PHIL 152,THEORIES OF THE GOOD LIFE,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
California,Claremont Mckenna,RLST 120,THE LIFE OF JESUS,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
California,Foothill Coll,PHIL 008,ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Moorpark College,PHIL M02,INTRODUCTION TO ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Pasadena City Coll,PHILO 3,ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Sacramento City Coll,PHIL 310,INTRO TO ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,San Frncsco State Un,PHIL 130,POLITICAL & SOCIAL PHIL,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,San Jose State Univ,RELS 70B,EASTERN RELIGIONS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Santa Clara Univ,"PHIL 1A
AND PHIL 2A","CRITICAL THINKING & WRITING I
AND CRITICAL THINKING & WRTNG II",PHIL 2000,PHILOSOPHY ELECTIVE,4.0
California,Santa Clara Univ,TESP 4,THE CHRISTIAN TRADITION,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
California,Skyline College,PHIL 240,INTRODUCTION TO ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Thomas Aquinas Coll,PHIL 2 A,PHILOSOPHY II: NATURAL PHILOSO,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Thomas Aquinas Coll,PHIL 2 B,PHILOSOPHY II: NATURAL PHILOSO,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Thomas Aquinas Coll,"THEO 2 B
AND THEO 2 A","THEOLOGY II: PATRISTIC THEOLOG
AND THEOLOGY II: PATRISTIC THEOLOG","PHIL 2830
AND PHIL 2000","INTR TO PHILOSOPHY OF RELIGION
AND PHILOSOPHY ELECTIVE","4.0
AND 2.0"
California,Thomas Aquinas Coll,THEO 3 A,THEO III: AQUINAS-SCIENCE OF T,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Thomas Aquinas Coll,THEO 3 B,THEO III: AQUINAS-SCIENCE OF T,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
California,Univ Calif Berkeley,PHILOS 12A,INTRO TO LOGIC,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
California,Univ San Francisco,PHIL 240,ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
California,Univ San Francisco,PHIL 244,ENVIRONMENTAL ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
California,West Valley Coll,PHIL 003,INTRODUCTION TO ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Connecticut,Fairfield University,RS 0010,INTRO TO RELIGIOUS STUDIES,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Connecticut,Housatonic Community College,PHL E111,ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Connecticut,Norwalk Community College,PHL D151,WORLD RELIGIONS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Connecticut,Sacred Heart Univ,PH 221,HISTORICAL DEVELOPMENT OF PHIL,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Connecticut,Sacred Heart Univ,PH 231,PHILOSOPHY OF KNOWLEDGE,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Connecticut,Southern Conn St Univ,PHI 211,ASIAN PHIL: INDIA,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Connecticut,Three Rvrs Cmty Tech,PHL K111,ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Connecticut,Univ of Connecticut,PHIL 104,PHILOSOPHY AND SOCIAL ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
District of Columbia,Georgetown Univ,THEO 057,HINDU RELIGIOUS TRADITION,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,Broward College,REL 2300,WORLD RELIGION,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,Hillsborough C C,PHI 1600H,HONORS ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,Pasco-Hrnando Cc Brk,PHI 1630,APPLIED ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,Santa Fe Cmty Coll,PHI 2600,ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,Santa Fe Cmty Coll,REL 2300,CONTEMPORARY RELIGION,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,Univ North Florida,PHI 2630,CONTEMPORARY ETHICAL ISSUES,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,Univ of Florida,PHI 2630,CONTEMPORARY MORAL ISSUES,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,University of Miami,REL 13T,CHINESE RELIGION,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Florida,Valencia College,PHI 2600,ETHICS and CRITICAL THINKING,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Georgia,Clark Atlanta Univ,CPHI 231,ETHICS & HUMAN VALUES,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Georgia,Spelman College,SPHI 131,PRACTICAL REASONING,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Georgia,Spelman College,SREL 218,ISSUES: REL & VIOL AGAINST WOM,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Hawaii,Univ Hawaii At Manoa,REL 151,RELIGION & MEANING EXISTENCE,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Illinois,Knox College,PHIL 276,EXISTENTIALISM,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Illinois,Knox College,PHIL 283,PHILOSOPHY OF RELIGION,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Illinois,Knox College,RELS 113,"JUDAISM, CHRISTIAN, & ISLAM",PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Illinois,Univ Of Chicago,HUMA 123,HUMAN BEING AND CITIZEN,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Illinois,Univ Of Chicago,HUMA 124,HUMAN BEING AND CITIZEN 2,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Illinois,Univ Of Chicago,HUMA 125,HUMAN BEING AND CITIZEN 3,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Indiana,Hanover College,THS 161,THEOLOGY AND HUMAN CONDI,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Indiana,Purdue Univ W Lafyte,PHIL 206,PHILOS OF RELIGION,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Indiana,Univ Of Notre Dame,PHIL 281,SCI & HUM VALUES,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Iowa,Grinnell College,PHI 234,19TH CENTRUY CONT. PHIL,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Iowa,Grinnell College,PHI 235,20TH CENTURY CONT. PHIL,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Louisiana,Xavier Univ La,PHIL 2040,LOGIC,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Maine,Colby College,HI 181,JEWISH HISTORY I,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Maine,Colby College,HI 182,JEWISH HISTORY II,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Maine,Colby College,PL 274,PHILOSOPHY OF RELIGION,PHIL 2000,PHILOSOPHY ELECTIVE,4.0
Maine,Colby College,RE 154,ISLAM & THE MIDDLE EAST,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Maryland,Montgomery Coll Rckvlle,PL 190,ELEM LOGIC & SEMANTICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Maryland,U S Naval Academy,NE 203,ETH & MORAL REAS FOR NAV LEAD,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Massachusetts,Bentley University,PH 253,THEORIES OF REALITY,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,PHL 209,ETHICS,PHIL 2000,PHILOSOPHY ELECTIVE,3.0
