School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Troy University,COM 2241,FUNDAMENTALS OF SPEECH,COMM 1000,COMMUNICATION ELECTIVE,3.0
Alabama,Univ Alabama Tuscaloosa,EN 101,ENGLISH COMPOSITION,COMM 1000,COMMUNICATION ELECTIVE,3.0
Alabama,Univ Alabama Tuscaloosa,EN 102,ENGLISH COMPOSITION,COMM 1000,COMMUNICATION ELECTIVE,3.0
Alaska,Univ. of Alaska Anchorage,COMM A111,FUND/ORAL COMMUNICATION,COMM 1000,COMMUNICATION ELECTIVE,3.0
CANADA,McGill University,CCOM 206,COMMUNICATION IN ENGINEERING,COMM 1000,COMMUNICATION ELECTIVE,3.0
CANADA,McGill University,CCOM 206,COMMUNICATION IN ENGINEERING,COMM 1000,COMMUNICATION ELECTIVE,3.0
CHINA,Guangdong University of Tech.,ENGL 5,SPECIALIZED ENGLISH,COMM 1000,COMMUNICATION ELECTIVE,1.0
CHINA,Nankai University,ENGL 1,COLLEGE ENGLISH 2-1,COMM 1000,COMMUNICATION ELECTIVE,3.0
CHINA,Nankai University,ENGL 2,COLLEGE ENGLISH 2-2,COMM 1000,COMMUNICATION ELECTIVE,3.0
CHINA,Tongji University,COMM 1,INTERCULTURAL COMMUNCIATION,COMM 1000,COMMUNICATION ELECTIVE,2.0
CHINA,Zhejiang Univ. Finance & Econ,HASS 06,PUBLIC RELATIONS IN NEW MEDIA,COMM 1000,COMMUNICATION ELECTIVE,2.0
California,Bakersfield Coll,SPCH 1,SPEECH COMMUNICATION,COMM 1000,COMMUNICATION ELECTIVE,3.0
California,Cabrillo Coll,COMM 2,GROUP DISCUSSION,COMM 1000,COMMUNICATION ELECTIVE,3.0
California,Cabrillo Coll,COMM 6,LISTENING,COMM 1000,COMMUNICATION ELECTIVE,1.0
California,Cal St San Luis Obispo,COMS 101,PUBLIC SPEAKING,COMM 1000,COMMUNICATION ELECTIVE,4.0
California,Calif St U Long Bch,COMM 130,ESSENT PUBLIC SPEAKING,COMM 1000,COMMUNICATION ELECTIVE,3.0
California,Cerritos College,SPCH 100,FUNDAMENTALS OF ORAL COMM.,COMM 1000,COMMUNICATION ELECTIVE,3.0
California,Coll Marin,SPCH 122,PUBLIC SPEAKING,COMM 1000,COMMUNICATION ELECTIVE,3.0
California,Colleg of the  Canyons,COMS 105,FUND OF PUBLIC SPEAKING,COMM 1000,COMMUNICATION ELECTIVE,3.0
California,Colleg of the  Canyons,ENGL 103,CRITICAL READ/WRIT/THINKING,COMM 1000,COMMUNICATION ELECTIVE,3.0
California,College of San Mateo,SPCH 100,PUBLIC SPEAKING,COMM 1000,COMMUNICATION ELECTIVE,3.0
