School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
DENMARK,Technical Univ. of Denmark,10347 10347,INTRO TO BIOPHYSICS,BCBP 2000,BIOCHEM & BIOPHYSICS ELECTIVE,3.0
Massachusetts,Clark Univ,BCMB 271,BIOCHEMISTRY I,BCBP 2000,BIOCHEM & BIOPHYSICS ELECTIVE,4.0
New York,Pace Univ NYC,CHE 326,BIOCHEMISTRY,BCBP 2000,BIOCHEM & BIOPHYSICS ELECTIVE,4.0
New York,St Johns Univ Jamca,PHS 2201,BIOPHARMACEUTICAL CHEMISTRY,BCBP 2000,BIOCHEM & BIOPHYSICS ELECTIVE,4.0
New York,St Johns Univ Jamca,PHS 2301,BIOMEDICAL LABORATORY I,BCBP 2000,BIOCHEM & BIOPHYSICS ELECTIVE,1.0
New York,St Johns Univ Jamca,PHS 3302,BIOMEDICAL LAB II,BCBP 2000,BIOCHEM & BIOPHYSICS ELECTIVE,1.0
SINGAPORE,Nanyang Tech. Univ.,CBC 121,BIOLOGICAL CHEMISTRY I,BCBP 2000,BIOCHEM & BIOPHYSICS ELECTIVE,3.0
