School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Massachusetts,Berkshire Cmty Coll,MAT 123A,ELEM STATISTICS I,DSES 2000,DECISION SCI & ENGR SYS ELECT,3.0
Missouri,Missouri Univ. Sci & Tech,STAT 215,ENGINEERING STATISTICS,DSES 2000,DECISION SCI & ENGR SYS ELECT,3.0
