School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Citrus Coll,PSY 225,PSYCH HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
California,Mira Costa College,PSYC 115,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
Illinois,Univ Illinois Urbana,CHLH 206,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,2.0
Indiana,Indiana Univ Bloomng,SPH-F 255,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
Massachusetts,Mass. College Liberal Arts,PSYC 355,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
Michigan,Univ Detroit Mercy,PYC 2750,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
New York,Clarkson University,PY 310,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
New York,Roberts Wesleyan Col,SOC 202,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
New York,SUNY Coll Potsdam,ANTP 150,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
Vermont,University of Vermont,HDFS 065,HUMAN RELATIONSHIP&SEXUALITY,PSYC 4340,HUMAN SEXUALITY,3.0
Washington,University of Washington,PSYCH 210,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,4.0
Wisconsin,Univ Wisc Madison,PSYCH 453,HUMAN SEXUALITY,PSYC 4340,HUMAN SEXUALITY,4.0
