School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Arizona,Pima Community Coll,SPA 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,4.0
California,Canada Coll,SPAN 112,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,3.0
California,College of San Mateo,SPAN 112,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,3.0
California,Saint Mary's College,SPAN 003,CONT ELEMENTARY SPANISH,LANG 1520,SPANISH II,4.0
Florida,South Florida State College,"SPN 1121
AND SPN 1121L","ELEMENTARY SPANISH II
AND ELEMENTARY SPANISH II LAB",LANG 1520,SPANISH II,4.0
Illinois,John A Logan College,SPN 102,ELEMENTARY SPANISH,LANG 1520,SPANISH II,4.0
Maine,Colby College,SP 126,ELEMENTARY SPANISH,LANG 1520,SPANISH II,4.0
Massachusetts,Greenfield Cmty Coll,SPA 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,4.0
Massachusetts,Holyoke Cmty College,SPA 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,3.0
Massachusetts,North Shore C C,SPN 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,3.0
Massachusetts,Univ Mass Boston,SPAN 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,4.0
Michigan,Henry Ford Cmty Coll,SPN 132,ELEMENTARY SPANISH,LANG 1520,SPANISH II,4.0
Minnesota,St Olaf College,SPAN 112,BEGINNING SPANISH II,LANG 1520,SPANISH II,4.0
New Jersey,County Coll Morris,SPN 112,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,3.0
New Jersey,The William Paterson Univ.,SPAN 1110,BASIC SPANISH II,LANG 1520,SPANISH II,3.0
New York,Clinton Cmty Coll Ny,SPA 102,ELEMENTARY SPOKEN SPANISH II,LANG 1520,SPANISH II,3.0
New York,Colgate University,SPAN 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,4.0
New York,College of Saint Rose,SPA 102,ELEM SPANISH LANG & CULT. 2,LANG 1520,SPANISH II,3.0
New York,Columbia-Greene C C,SA 102,SPANISH II,LANG 1520,SPANISH II,3.0
New York,Marist College,SPAN 102L,ELEM SPANISH II,LANG 1520,SPANISH II,3.0
New York,Orange Co Cmty Coll,48 102,ELEMEN. SPANISH 2,LANG 1520,SPANISH II,3.0
New York,Pace U Plsntvl Brclf,SPA 102,ELEM COLLEGE SPANISH II,LANG 1520,SPANISH II,3.0
New York,Pace Univ NYC,SPA 102,ELEM COLLEGE SPANISH II,LANG 1520,SPANISH II,3.0
New York,Rockland Cmty Coll,SPA 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,4.0
New York,SUNY Coll Potsdam,SPAN 102,CONTEMPORRY SPANISH LANG 2,LANG 1520,SPANISH II,3.0
New York,SUNY Plattsburgh,SPA 112,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,3.0
New York,SUNY at Stony Brook,SPN 211,INTERM SPAN I EMPHASIS LAT AM,LANG 1520,SPANISH II,3.0
New York,Skidmore College,FS 103,ALTERNAT SECOND SEMESTER SPAN,LANG 1520,SPANISH II,3.0
New York,Suffolk Co Cc Ammrmn,SPN 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,3.0
New York,Syracuse University,SPA 102,SPANISH II,LANG 1520,SPANISH II,4.0
North Carolina,Davidson College,SPA 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,4.0
Ohio,Xavier University,SPAN 102,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,3.0
Oregon,University Of Oregon,SPAN 102,1ST YEAR SPANISH,LANG 1520,SPANISH II,4.0
Pennsylvania,Franklin & Marshall,SPA 102,BEGINNING SPANISH 2,LANG 1520,SPANISH II,4.0
Pennsylvania,Penn State University,SPAN 002,ELEMENTARY SPANISH II,LANG 1520,SPANISH II,4.0
Pennsylvania,Villanova University,SPA 1112,INTRODUCTORY SPANISH II,LANG 1520,SPANISH II,4.0
Pennsylvania,York Coll Penn,SPN 102,ELEM SPANISH II,LANG 1520,SPANISH II,3.0
Virginia,Randolph-Macon W Col,SPAN 102,ELEMENTARY SPANISH,LANG 1520,SPANISH II,4.0
Washington,Spokane Cmty College,SPAN 102,ELEM SPAN 2,LANG 1520,SPANISH II,4.0
