School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,Capital U. of Econ & Business,ECON 3,CHINESE CONTEMP ECONOMISTS,ECON 4000,ECONOMICS ELECTIVE,2.0
CHINA,China Agricultural University,ECON 3,INDUSTRIAL ECONOMICS,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ECO 3370,BUSINESS ENVIRONMENT OF CHINA,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ECO 3530,INTERNATL ECONOMICS RELATIONS,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ECON 3140,FINANCIAL DATA ANALYSIS,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ECON 3240,ECONOMICS OF TRANSITION,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ECON 3350,"CHINA, HONG KONG & WORLD ECON",ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ECON 3610,INTERNATIONAL TRADE,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Nankai University,ECON 1,POLITICAL ECONOMY,ECON 4000,ECONOMICS ELECTIVE,4.0
CHINA,Shanghai U of Finance &Econ.,SU 12,INTERMEDIATE WESTERN ECONOMICS,ECON 4000,ECONOMICS ELECTIVE,4.0
CHINA,Shanghai U of Finance &Econ.,SU 16,INDUSTRIAL ECONOMICS,ECON 4000,ECONOMICS ELECTIVE,4.0
CHINA,Univ. of Int'l Business & Econ,ECO 26,INTERNATIONAL ECONOMICS,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Wuhan University,BUSI 1,POLITICAL ECONOMICS,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Wuhan University,BUSI 2,INTRO INT'L ECON & TRADE,ECON 4000,ECONOMICS ELECTIVE,1.0
CHINA,Wuhan University,BUSI 5,ECONOMIC LAW,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Xiamen University,ECON 5,INTERNATIONAL ECONOMICS,ECON 4000,ECONOMICS ELECTIVE,3.0
CHINA,Zhongnan Univ of Econ & Law,STAT 04,INTERMEDIATE ECONOMETRICS (BIL,ECON 4000,ECONOMICS ELECTIVE,3.0
California,Univ Calif San Diego,ECON 120B,ECONOMETRICS B,ECON 4000,ECONOMICS ELECTIVE,4.0
Illinois,Southern Illinois U,ECON 302I,HIST&PHIL-WORLD ECON SYS,ECON 4000,ECONOMICS ELECTIVE,3.0
Louisiana,Tulane University,ECON 452,ECON PUBLIC EXPENDITURES,ECON 4000,ECONOMICS ELECTIVE,3.0
Maine,Colby College,EC 332,REGULATED INDUSTRIES,ECON 4000,ECONOMICS ELECTIVE,3.0
Maine,Colby College,EC 345,RESEARCH IN ECONOMICS,ECON 4000,ECONOMICS ELECTIVE,2.0
Maine,Colby College,EC 478,SEM: ECONOMICS INTEGRAT'N,ECON 4000,ECONOMICS ELECTIVE,4.0
Maryland,Johns Hopkins Univ.,ECON 180.242,INTERNAL MONETARY ECON,ECON 4000,ECONOMICS ELECTIVE,3.0
Maryland,Johns Hopkins Univ.,ECON 180.301,MICROECONOMIC THEORY,ECON 4000,ECONOMICS ELECTIVE,4.0
Maryland,Johns Hopkins Univ.,ECON 180.302,MACROECONOMIC THEORY,ECON 4000,ECONOMICS ELECTIVE,4.0
Massachusetts,Brandeis Univ,ECON 8B,THE GLOBAL ECONOMY,ECON 4000,ECONOMICS ELECTIVE,4.0
Massachusetts,Bridgewater State University,ECON 400,HISTORY OF ECONOMIC THOUGHT,ECON 4000,ECONOMICS ELECTIVE,3.0
Massachusetts,Framingham State University,ECON 410,INTERNATIONAL TRADE,ECON 4000,ECONOMICS ELECTIVE,4.0
NETHERLANDS,Universiteit Maastricht,EBC 2054,INVEST. ANALYSIS & PORTF MGMT,ECON 4000,ECONOMICS ELECTIVE,3.0
New York,Buffalo State Coll,ECO 305,ECONOMIC STATISTICS,ECON 4000,ECONOMICS ELECTIVE,3.0
