School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,Queensland University of Tech.,MGB 200.1,LEADING ORGANISATIONS,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,4.0
AUSTRALIA,Queensland University of Tech.,MGB 211.1,ORGANISATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,4.0
DENMARK,Copenhagen Business School,HA E42,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,4.0
ITALY,Bocconi University,6113 6113,ORGANIZATION THEORY,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
Louisiana,Tulane University,OBHR 331,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
Maryland,Commun Coll of Baltimore Cnty,MNGT 201,HUMAN RESOURCES MANGEMENT,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
Massachusetts,Bridgewater State University,MGMT 303,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAVIOR IN HIGH PERF ORG,3.0
Massachusetts,Western New England Univ.,"MAN 101
AND BUS 101","MANAGEMENT & ORG BEHAVIOR
AND FIRST YEAR BUSINESS SEM","MGMT 1000
AND MGMT 4850","MANAGEMENT ELECTIVE
AND ORG BEHAV IN HIGH PERFORM ORGS","2.0
AND 4.0"
Massachusetts,Westfield State University,MGMT 0308,ORG DEV AND BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
Montana,Univ Montana,BMGT 340,MGMT & ORGAN. BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2048,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
New Jersey,St Peters College,BA 240,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
New York,Excelsior College,BUS 311,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
New York,Hartwick College,BUSA 230,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
New York,New School University,MBMG 4003,DL ORGANIZATIONAL BEHAVIOR,MGMT 4850,MANAGING HIGH PERFORM I,3.0
New York,New School University,ZHRB 0329,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,4.0
New York,New School University,ZMGT 0270,MGMT & ORGAN BEHAVIOR,MGMT 4850,MANAGING HIGH PERFORM I,3.0
New York,New School for Social Research,"HRBS 0399
AND HRBS 0329","SEN SEM. IN HUMAN RES. MGMT
AND ORGANIZATIONAL BEHAVIOR",MGMT 4850,MANAGING HIGH PERFORM I,3.0
New York,New York University,MGMT-UB 1,MANAGEMENT AND ORGANIZATIONS,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,4.0
New York,SUNY College Oswego,MGT 261,BUSINESS ORGANIZATION,MGMT 4850,MANAGING HIGH PERFORM I,3.0
New York,SUNY Inst. of Tech Utica/Rome,MGT 307,ORGANIZATION BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,4.0
New York,Siena College,MGMT 329,ORGANIZATIONAL BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
Ohio,Case Western Reserve,"ORBH 250
AND ORBH 251","LEADING PEOPLE
AND LEADING ORGANIZATIONS",MGMT 4850,ORG BEHAVIOR IN HIGH PERF ORG,4.0
SPAIN,ESADE,11B 10487,THE MGMT OF ORGANIZ. CULTURE,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
Virginia,Northern Virginia CC Spring,BUS 201,ORGAN BEHAVIOR,MGMT 4850,ORG BEHAV IN HIGH PERFORM ORGS,3.0
