School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
DENMARK,Technical Univ. of Denmark,46310 46310,PROJ WIND TURBINE AEROELASTIC,"MANE 4000
AND MANE 4900","MECH, AERO, NUCL, ENVIR ENG
AND AERO. & STRUCT. VIBRATIONS","2.0
AND 3.0"
UNITED KINGDOM,Swansea University,EG EM07,FLUID-STRUCTURE INTERACTION,MANE 4900,AERO. & STRUCT. VIBRATIONS,3.0
