School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CANADA,McGill University,ENGC 210,COMMUNICATION-ELECTRONIC AGE,COMM 2000,COMMUNICATION ELECTIVE,3.0
CANADA,McGill University,ENGC 210,COMMUNICATION-ELECTRONIC AGE,COMM 2000,COMMUNICATION ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,COMM 2710,FUNDAMENTALS IN VISUAL MEDIA,COMM 2000,COMMUNICATION ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,COMM 2813,SOCIAL MEDIA AND CRISIS COMM.,COMM 2000,COMMUNICATION ELECTIVE,3.0
CHINA,Nankai University,ENGL 13,INDIVIDUALIZED ENG LEARING,COMM 2000,COMMUNICATION ELECTIVE,2.0
CHINA,Shanghai Univ.Int'l Busi/Econ,HASS 3,INTRODUCTION TO JOURNALISM,COMM 2000,COMMUNICATION ELECTIVE,2.0
CHINA,Shanghai Univ.Int'l Busi/Econ,HASS 6,THEORY OF MASS COMMUNICATION,COMM 2000,COMMUNICATION ELECTIVE,2.0
CHINA,Xiamen University,HUMN 6,CLASS BROADCASTING APPREC,COMM 2000,COMMUNICATION ELECTIVE,2.0
California,American River Coll,SPEECH 301,PUBLIC SPEAKING,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,American River Coll,SPEECH 331,GROUP DISCUSSION,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,College of San Mateo,SPCH 150,INTERCULTURAL COMMUNICATION,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,Foothill Coll,F A 001,001 INTRO TO POPULAR CULTURE,COMM 2000,COMMUNICATION ELECTIVE,4.0
California,Foothill Coll,SPCH 010,"GENDER, COMMUN & CULTURE",COMM 2000,COMMUNICATION ELECTIVE,3.0
California,Napa Valley College,SPCOM 120,INTERPERSONAL COMMUNICATION,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,National University,COM 200,EFFECTIVE COMMUNICATION,COMM 2000,COMMUNICATION ELECTIVE,5.0
California,Pasadena City Coll,ENGL 1C,INTERMEDIATE COMPOSITION,COMM 2000,COMMUNICATION ELECTIVE,4.0
California,Patten College,COM 146,COMMUNICATIONS,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,Pitzer College,MLLC 144,ADV SPEECH AND RHETORIC,COMM 2000,COMMUNICATION ELECTIVE,4.0
California,Sacramento City Coll,ENGWR 384,MASS MEDIA AND SOCIETY,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,San Diego Mesa Coll,WEBD 165,WEB DESIGN DREAMWEAVER,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,San Diego Mesa Coll,WEBD 173,E-COMMERCE WEBSITE CREATION,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,Santa Rosa Jr Coll,COMM 7,INTERCUL. COMM.,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,Univ San Francisco,COMM 103,PUBLIC SPEAKING,COMM 2000,COMMUNICATION ELECTIVE,4.0
California,Univ of California Los Angeles,FILM TV 183A,PRODUCING I: FILM & TV DEVELOP,COMM 2000,COMMUNICATION ELECTIVE,3.0
California,Woodbury University,GD 232,ILLUSTRATION,COMM 2000,COMMUNICATION ELECTIVE,3.0
Connecticut,Norwalk Community College,COM D173,PUBLIC SPEAKING,COMM 2000,COMMUNICATION ELECTIVE,3.0
Connecticut,Univ of Connecticut,COMM 1100,PRINCIPLES OF PUBLIC SPEAKING,COMM 2000,COMMUNICATION ELECTIVE,3.0
Delaware,University of Delaware,COMM 212,ORAL COMMUNICATION IN BUSINESS,COMM 2000,COMMUNICATION ELECTIVE,3.0
District of Columbia,The American Univers,SISU 130,INTERCULTURAL UNDERSTANDING,COMM 2000,COMMUNICATION ELECTIVE,3.0
