School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Troy University,MGT 3300,PRINCIPLES OF MANAGEMENT,MGMT 1000,MANAGEMENT ELECTIVE,3.0
CHINA,Beijing Forestry University,HASS 11,MANAGEMENT,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Chang'an University,HASS 04,FOUNDAMENTALS OF ENTREPRENEURS,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,China Univ. Political Sci &Law,"MATH 8
AND MATH 11","PROB THEORY AND MATHEMATICS
AND STATISTICS","MGMT 1000
AND MGMT 2100","MANAGEMENT ELECTIVE
AND STATISTICAL METHODS","2.0
AND 3.0"
CHINA,Donghua University,ACCT 2,ACCOUNTING,MGMT 1000,MANAGEMENT ELECTIVE,4.0
CHINA,Donghua University,MGMT 2,MANAGEMENT,MGMT 1000,MANAGEMENT ELECTIVE,3.0
CHINA,Donghua University,MGMT 3,MARKETING,MGMT 1000,MANAGEMENT ELECTIVE,3.0
CHINA,East China Univ. of Sci & Tech,ACCT 01,PRINCIPLES OF ACCOUNTANCY,MGMT 1000,MANAGEMENT ELECTIVE,3.0
CHINA,East China Univ. of Sci & Tech,MGMT 02,PRINCIPLES OF MANAGEMENT,MGMT 1000,MANAGEMENT ELECTIVE,
CHINA,East China Univ. of Sci & Tech,MGMT 03,FINANCIAL MANAGEMENT,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Guangdong University of Tech.,STAT 1,PROBABILITY AND MATH STATS,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Northeastern Univ. of China,GEN 3,ENTREPRENEURIAL FOUNDATION,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Shanghai U of Finance &Econ.,MGMT 01,MANAGEMENT,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Shanghai Univ.Int'l Busi/Econ,HASS 8,PROBABILITY,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Shanghai Univ.Int'l Busi/Econ,MGMT 1,ADVERTISING,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Shenyang Normal University,GEN 3,INTRO TO LEADERSHIP IDEA,MGMT 1000,MANAGEMENT ELECTIVE,3.0
CHINA,Tongji University,MGMT 3,LOGIST & CHAIN SUPPLY MGMT,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Univ. Elec Sci & Tech of China,MGMT 1,ISSUE-DRIVEN ENTREPRENEURSHIP,MGMT 1000,MANAGEMENT ELECTIVE,2.0
CHINA,Zhongnan Univ of Econ & Law,ACCT 01,ACCOUNTING PRINCIPLES,MGMT 1000,MANAGEMENT ELECTIVE,3.0
CHINA,Zhongnan Univ of Econ & Law,MGMT 01,PRINCIPLES OF MANAGEMENT,MGMT 1000,MANAGEMENT ELECTIVE,2.0
California,Glendale Cmty Coll,BUSAD 162,MARKETING,MGMT 1000,MANAGEMENT ELECTIVE,3.0
California,Napa Valley College,ACCT 120,INTRO TO ACCOUNTING,MGMT 1000,MANAGEMENT ELECTIVE,3.0
California,Sacramento City Coll,BUS 300,INTRO TO BUSINESS,MGMT 1000,MANAGEMENT ELECTIVE,3.0
Connecticut,Norwalk Community College,ACC D170,FORENSIC FRAUD ACCOUNTING,MGMT 1000,MANAGEMENT ELECTIVE,3.0
Connecticut,Quinnipiac University,SB 101,THE BUSINESS ENVIRONMENT,MGMT 1000,MANAGEMENT ELECTIVE,3.0
Connecticut,Sacred Heart Univ,MGT 364,NEGOTIATIONS,MGMT 1000,MANAGEMENT ELECTIVE,3.0
Connecticut,University of Hartford,BAR 110,THE WORLD OF BUSINESS,MGMT 1000,MANAGEMENT ELECTIVE,3.0
DENMARK,Copenhagen Business School,BASPO 1014U,ASIAN BUS SYST GLOB ECON,MGMT 1000,MANAGEMENT ELECTIVE,4.0
