School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Arizona,Northern Arizona Univ,JPN 102,FIRST YEAR JAPANESE,LANG 1220,JAPANESE II,4.0
California,Foothill Coll,JAPN 002,ELEMENTARY JAPANESE II,LANG 1220,JAPANESE II,3.0
Georgia,Spelman College,SFLJ 102,ELEMENTARY JAPANESE 2,LANG 1220,JAPANESE II,4.0
New Jersey,County Coll Morris,JPN 112,ELMENTARY JAPANESE II,LANG 1220,JAPANESE II,3.0
New Jersey,Rowan University,JAPA 08102,ELEMENTARY JAPANESE II,LANG 1220,JAPANESE II,3.0
New York,Fordham University,JPAN 1501,INTERMEDIATE JAPANESE I,LANG 1220,JAPANESE II,3.0
New York,Marist College,JPN 102L,ELEM JAPANESE II,LANG 1220,JAPANESE II,3.0
New York,Pace Univ NYC,JPN 102,ELEMENTARY JAPANESE II,LANG 1220,JAPANESE II,3.0
Washington,Bellevue College,JAPN 122,JAPANESE II,LANG 1220,JAPANESE II,4.0
Wyoming,University of Wyoming,JAPN 1020,1ST YEAR JAPANESE II,LANG 1220,JAPANESE II,4.0
