School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Univ of California Los Angeles,STATS X402.1,ADV STATISTICS & QUANT METHODS,MGMT 2100,STATISTICAL METHODS,4.0
California,West Valley Coll,MATH 010,ELEM STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Colorado,Colorado College,MA 117,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Colorado,Univ Nthrn Colorado,STAT 150,INTRO TO STATISTICAL ANALYSIS,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,Manchester Community College,MATH 202,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Connecticut,Naugatuck Valley CC,MAT H167,PRINCIPALS OF STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,Quinnipiac University,EC 271,APPLIED STATISTICAL METHODS,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,Quinnipiac University,MA 285,APPLIED STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,Southern Conn St Univ,ECO 221,STATISTICS FOR ECO/BUSINESS,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,Southern Conn St Univ,MAT 221,INTER APPLIED STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Connecticut,Trinity College Ct,MATH 107,ELEMENTS OF STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,Univ of Connecticut,MATH 3160,PROBABILITY,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,Univ of Connecticut,STAT 1000,INTRO TO STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Connecticut,Univ of Connecticut,STAT 100QC,INTRO TO STATISTICS I,MGMT 2100,STATISTICAL METHODS,4.0
Connecticut,Univ of Connecticut,STAT 1100Q,ELEMENTARY CONCEPTS OF STATS,MGMT 2100,STATISTICAL METHODS,4.0
Connecticut,Univ of Connecticut,STAT 3025Q,STATISTICAL METHODS,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,University of Hartford,M 114,EVERYDAY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Connecticut,Yale University,S&DS S107,INTRODUCTION TO STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Delaware,University of Delaware,MATH 205,STATISTICAL METHODS,MGMT 2100,STATISTICAL METHODS,4.0
Delaware,University of Delaware,STAT 200,BASIC STATISTICAL PRACTICES,MGMT 2100,STATISTICAL METHODS,3.0
District of Columbia,George Washington University,STAT 1051,INTRO-BUS & ECONOMIC STATS,MGMT 2100,STATISTICAL METHODS,3.0
District of Columbia,George Washington University,STAT 111,BUSINESS & ECONOMIC STAT I,MGMT 2100,STATISTICAL METHODS,3.0
District of Columbia,The American Univers,STAT 202,BASIC STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
District of Columbia,The American Univers,STAT 204,INTRO TO BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
District of Columbia,Univ Dist Columbia,1535 185,ELEMENTARY STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
Florida,Broward Cc Cocnt Crk,STA 2023,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Florida,Broward College,STA 2023,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Florida,Hillsborough C C,STA 2023,ELEM STATS,MGMT 2100,STATISTICAL METHODS,3.0
Florida,Miami-Dade Cc North,"QMB 2100L
AND QMB 2100","STATISTICS LAB
AND BASIC BUSINESS STATS",MGMT 2100,STATISTICAL METHODS,4.0
Florida,Miami-Dade Cc North,STA 2023,STATISTICAL METHODS,MGMT 2100,STATISTICAL METHODS,3.0
Florida,St Petersburg Jr Col,STA 2023,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Georgia,Mercer Univ Macon,STA 126,INTRODUCTORY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Georgia,Spelman College,SMAT 205,GENERAL STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Hawaii,Hawaii Pacific Univ,MATH 1123,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Illinois,City Colleges of Chicago,MATH 125,INTRODUCTORY STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Illinois,Knox College,STAT 200,INTRODUCTORY STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Illinois,Northwestern University,STAT 202-0,INTRODUCTION TO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Indiana,Earlham College,ECON 204,STATISTICS FOR ECONOMICS,MGMT 2100,STATISTICAL METHODS,3.0
Iowa,University Of Iowa,"22S 008
AND 06E 071","STATISTICS FOR BUSINESS
AND STATISTICS FOR STRATEGY PROB.","MGMT 2000
AND MGMT 2100","MANAGEMENT ELECTIVE
AND STATISTICAL METHODS","3.0
AND 4.0"
MALAYSIA,INTI International University,STA 219,"STATISTICAL METHODS, LAB",MGMT 2100,STATISTICAL METHODS,4.0
Maine,Bates College,"MATH 215
AND MATH 214","STATISTICS
AND PROBABILITY",MGMT 2100,STATISTICAL METHODS,4.0
Maine,Colby College,MA 231,ELEM STATS/REGRES ANALSS,MGMT 2100,STATISTICAL METHODS,4.0
Maine,Univ Southern Maine,MAT 120,INTRO TO STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Maryland,Chesapeake Coll,MAT 204,INTRO TO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Maryland,Commun Coll of Baltimore Cnty,MATH 153,INTRO STATISTICAL METHODS,MGMT 2100,STATISTICAL METHODS,4.0
Maryland,Hagerstown Community College,MAT 119,INTRO TO STATS W/COMPUTER APPS,MGMT 2100,STATISTICAL METHODS,4.0
Maryland,Montgomery Coll Rckvlle,BA 210,STATISTICS FOR BUS ADMIN,MGMT 2100,STATISTICAL METHODS,3.0
Maryland,Montgomery Coll Rckvlle,BA 210HC,STATISTICS BUS ADMIN-HONORS,MGMT 2100,STATISTICAL METHODS,4.0
Maryland,U. of  Maryland College Park,BMGT 230,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Maryland,Washington College,MAT 109,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Bentley University,GB 213,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Berkshire Cmty Coll,MAT 123,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Berkshire Cmty Coll,MAT 218,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Boston Coll,BZAN 1135,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Boston Coll,OPER 1135,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Boston University,MA 113S,ELEMENTARY STATISTICS I,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Boston University,MA 115,STATISTICS I,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Bristol Communty Col,MTH 119,FUNDAMENTAL STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Bunker Hill Cmty Col,MAT 181,STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Cape Cod Cmty Coll,MAT 150,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Clark Univ,ECON 160,INTRO TO STATISTICAL ANALYSIS,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Dean College,BUS 241,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Harvard University,STAT E-80,BASIC PROBABILITY USING R,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Holyoke Cmty College,MTH 142,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Mass College Pharmcy,MAT 261,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Merrimack College,MTH 1111,BASIC STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Mount Wachusett C C,MAT 143,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Northeastern University,MGSC 1201,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Northeastern University,MGSC 2301,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Quincy College,MAT 207,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Quinsigamond C C,MAT 122,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Quinsigamond C C,MAT 237,PROB & STATISTICS FOR ENGR&SCI,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Simons Rock Clg Bard,MATH 110,INTRO TO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Springfield Tech C C,MAT 115,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Springfield Tech C C,STAT 142,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Suffolk University,STATS 250E,APPLIED STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
Massachusetts,Univ Mass Lowell,MATH 2830,INTRODUCTION TO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Univ Mass at Amherst,MATH 125,INTRODUCTORY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Massachusetts,Western New England Univ.,IE 212,PROBABILITY AND STATS,"ENGR 2600
OR MGMT 2100","MODELING & ANALYSIS UNCERTAINT
OR STATISTICAL METHODS","3.0
OR 3.0"
Massachusetts,Westfield State University,MATH 0108,ELEMENTARTY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Michigan,Centrl Michigan Univ,BUS 300,APPLIED BUS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Michigan,Michigan State Univ,STT 201,STATISTICAL METHODS,MGMT 2100,STATISTICAL METHODS,4.0
Michigan,Univ Mich Ann Arbor,STATS 250,INTR STAT & DATA ANLYS,MGMT 2100,STATISTICAL METHODS,4.0
Michigan,Washtenaw Cmty Coll,BMG 265,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Minnesota,College of Saint Benedict,MATH 124,PROB/STAT INFERENCE,MGMT 2100,STATISTICAL METHODS,4.0
Minnesota,University of Northwestern,MAT 2055,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Missouri,Metropolitan CC Blue River,MATH 115,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Missouri,Northwst Mo St Univ,MATH 17230,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Missouri,Park Coll-Parkville,MA 120,BASIC CONCEPTS OF STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
Montana,Montana Tech Of U M,STAT 332,STAT FOR SCIENTISTS AND ENGR,MGMT 2100,STATISTICAL METHODS,3.0
Montana,Univ Montana,STAT 216,INTRO. TO STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New Hampshire,Dartmouth College,ECON 010,INTRO TO STATISTICAL METHODS,MGMT 2100,STATISTICAL METHODS,4.0
New Hampshire,Franklin Pierce Coll,MT 260,STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
New Hampshire,New England College,MT 2310,STATISTICS I,MGMT 2100,STATISTICAL METHODS,4.0
New Hampshire,New Hampshire Tec In,MATH 251C,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New Hampshire,Univ New Hampshire,ADMN 420,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New Hampshire,Univ New Hampshire,MATH 644,STATISTICS ENGNRS & SCIENTISTS,MGMT 2100,STATISTICAL METHODS,4.0
New Jersey,Bergen Cmty Coll,MAT 150,ELEM STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Brookdale Cmty Coll,MATH 131,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New Jersey,County Coll Morris,MAT 124,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,County Coll Morris,MAT 130,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New Jersey,County Coll Morris,MAT 180,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Hudson Co Cmty Coll,MAT 114,INTRO PROB & STAT,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Kean Coll N J,MGS 2150,BUSINESS STATISTICS & APPLIC,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Mercer Co Cmty Coll,BUS 205,BUSINESS STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Montclair State Univ,MATH 109,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Montclair State Univ,STAT 109,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Ocean Co College,MATH 156,INTRO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Ramapo College of New Jersey,MATH 108,ELEMENTARY PROB AND STATS,MGMT 2100,STATISTICAL METHODS,4.0
New Jersey,Rowan University,STAT 02260,STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Rutgers Univ. New Brunswick,136 385,STAT METH BUSINESS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Rutgers Univ. New Brunswick,960 285,INTRO STAT FOR BUS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Seton Hall Univ,MATH 1203,STATS MODELS FOR SOCIAL SCI,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Stevens Inst of Technolgy,E 243,PROB & STATS FOR ENGINEERS,"ECSE 2500
OR MGMT 2100","ENGINEERING PROBABILITY
OR STATISTICAL METHODS","3.0
OR 3.0"
New Jersey,Stevens Inst of Technolgy,MA 222,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,The Richard Stockton Col of NJ,CSIS 1206,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New Jersey,The William Paterson Univ.,ECON 2100,BUSINESS STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Thomas A Edison St C,STA 201,PRINCIPLES OF STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New Jersey,Warren Co Cmty Coll,MAT 151,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Adelphi Univ,MTH 114,STATISTICS FOR SCIENTISTS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Adirondack Cmty Coll,MAT 127,INTRODUCTORY STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Albany Coll Pharmacy,MAT 145,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Baruch College,STA 2000,BUSINESS STA 1,MGMT 2100,STATISTICAL METHODS,3.0
New York,Borough Manhattn C C,MAT 209,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Bronx Cmty Coll,MAT 23,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Bronx Cmty Coll,MTH 23,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Broome Cmty Coll,MAT 124,STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
New York,Broome Cmty Coll,MAT 260,APPLIED PROB & STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Bryant Stratton Bus,MATH 250,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Clarkson University,STAT 282,GENERAL STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Clarkson University,STAT 283,PROBABILITY & STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Clarkson University,STAT 383,PROBABILITY AND STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,College of Saint Rose,MAT 184,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Columbia-Greene C C,MA 102,STATISTICS,"MGMT 2100
OR MATH 1000","STATISTICAL METHODS
OR MATHEMATICS ELECTIVE","3.0
OR 3.0"
New York,Corning Cmty Coll,MA 213,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Corning Cmty Coll,MATH 1310,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Corning Cmty Coll,MATH 2410,PROBABILITY & STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
New York,Dutchess Cmty Coll,MAT 118,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Eugene Lang College,LMTH 2030,STATISTICS WITH SPSS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Fulton-Montgomery Cc,MA 1601,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Fulton-Montgomery Cc,MAT 125,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Genesee Cmty Coll,MAT 129,STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Hamilton College,MATH 152,STAT ANALYSIS OF DATA,MGMT 2100,STATISTICAL METHODS,4.0
New York,Herkimer Co Cmty Col,MA 128,MATHEMATICAL STATISTICS II,MGMT 2100,STATISTICAL METHODS,3.0
New York,Hobart and William Smith Coll.,ECON 202,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Hofstra University,BAN 001,INTRO BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Hostos Community College,MAT 120,INTRO TO PROB & STAT,MGMT 2100,STATISTICAL METHODS,3.0
New York,Hudson Vly Cmty Coll,BADM 220,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Hudson Vly Cmty Coll,MATH 135,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Hunter College,ECO 22100,ECO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Hunter College,STAT 11300,ELEM PROB & STAT,MGMT 2100,STATISTICAL METHODS,3.0
New York,Ithaca College,MATH 14400,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Ithaca College,MATH 14500,"HEALTH, LIFE, SOC SCI STATS",MGMT 2100,STATISTICAL METHODS,4.0
New York,Jamestown Cmty Coll,MAT 1540,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Keuka College,SS 231,STATISTICS FOR SOCIAL SCI,MGMT 2100,STATISTICAL METHODS,3.0
New York,Kingsborough C C,MAT 2200,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Manhattan College,CIS 227,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Marist College,MATH 130L,INTRO-STATISTICS,MGMT 2100,STATISTICAL METHODS,
New York,Marymount Manhattn C,BUS 224,STATISTICS FOR BUSINESS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Monroe Cmty College,MTH 160,STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
New York,Monroe Cmty College,"MTH 161
AND MTH 160","STATISTICS II
AND STATSTICS I",MGMT 2100,STATISTICAL METHODS,4.0
New York,Nassau Cmty College,MAT 102,INTRO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,New School University,MBMG 4002,DL BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,New School University,ZHRB 0327,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,New School for Social Research,HRBS 0327,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,New York University,BUSF-SHU 101,STATISTICS FOR BUSINESS,MGMT 2100,STATISTICAL METHODS,4.0
New York,New York University,STAT-UB 1,STATS F/BUS CNL REGR & FORECS,MGMT 2100,STATISTICAL METHODS,4.0
New York,New York University,STAT-UB 103,STATS F/BUS CNL REGR & FORECS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Niagara University,MTH 102,INTRO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Orange Co Cmty Coll,BUS 205,BUSINESS STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Orange Co Cmty Coll,MAT 120,INTRO TO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Orange Co Cmty Coll,MAT 125,INTRO TO STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Pace Univ NYC,MAT 117,ELEMENTARY STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Pace Univ NYC,MAT 234,INTRO TO PROB & STATS ANALYSIS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Paul Smiths College,MAT 210,STATISTICS CPCS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Queens College,MATH 114,ELEMENTARY PROB & STAT,MGMT 2100,STATISTICAL METHODS,3.0
New York,Queens College,MATH 241,INTRO PROB/MATH STAT,MGMT 2100,STATISTICAL METHODS,3.0
New York,Queens College,"MATH 242
AND MATH 241","METHODS OF MATH STATISTICS
AND INTRO PROB/MATH STAT",MGMT 2100,STATISTICAL METHODS,4.0
New York,Rochester Inst of Technology,1016 314,ENGINEERING STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Rochester Inst of Technology,MATH 251,PROBABILITY AND STATISTICS,MGMT 2100,STATISTICAL METHODS,3.0
New York,Rochester Inst of Technology,STAT 145,INTRODUCTION TO STATISTICS I,MGMT 2100,STATISTICAL METHODS,3.0
New York,Rockland Cmty Coll,MAT 125,STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
New York,Rockland Cmty Coll,MAT 126,HONORS STATISTICS,MGMT 2100,STATISTICAL METHODS,4.0
