School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Arizona,Yavapai College,ART 110,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
California,De Anza College,ARTS 004A,BEGINNING DRAWING,ARTS 1200,BASIC DRAWING,3.0
California,Marymount College Ca,AM 111,DRAWING,ARTS 1200,BASIC DRAWING,3.0
California,Woodbury University,GD 101,BEGINNING DRAWING,ARTS 1200,BASIC DRAWING,3.0
Connecticut,Northwestern Connecticut CC,ART C111,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
District of Columbia,The American Univers,ARTS 205,ARTIST'S PERSPECTIVE: DRAWING,ARTS 1200,BASIC DRAWING,3.0
ECUADOR,Univ. San Francisco de Quito,ART 100,BASIC DRAWING,ARTS 1200,BASIC DRAWING,3.0
Georgia,Savannah C Art Desgn,DRAW 100,DRAWING I: FORM AND SPACE,ARTS 1200,BASIC DRAWING,4.0
Idaho,Boise State University,ART 112,DRAWING II,ARTS 1200,BASIC DRAWING,3.0
Illinois,Wm Rainey Harper Col,ART 110,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
Indiana,Indiana State Univ,ART 101,ART FUND: BEGINNING DRAWING,ARTS 1200,BASIC DRAWING,3.0
Maryland,Anne Arundel C C,ART 125,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
Maryland,Prince Georges C C,ART 1530,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
Massachusetts,Berkshire Cmty Coll,FAS 111,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
Massachusetts,Cape Cod Cmty Coll,ART 100,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
Massachusetts,Gordon College,ART 102,DRAWING I,ARTS 1200,BASIC DRAWING,4.0
Massachusetts,Middlesex C C Ma,ART 111,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
Massachusetts,Middlesex C C Ma,ART 121,DRAWING I,ARTS 1200,BASIC DRAWING,3.0
Massachusetts,Quincy College,ART 101,BASIC DRAWING,ARTS 1200,BASIC DRAWING,3.0
Massachusetts,Quinsigamond C C,ART 131,INTRODUCTION TO DRAWING,ARTS 1200,BASIC DRAWING,3.0
Massachusetts,Springfield Tech C C,ARTS 147,BASIC DRAWING,ARTS 1200,BASIC DRAWING,3.0
Massachusetts,Wheaton Coll Ma,ARTS 116,DRAWING,ARTS 1200,BASIC DRAWING,4.0
Massachusetts,Williams College,ARTS 100,DRAWING I,ARTS 1200,BASIC DRAWING,4.0
Michigan,Adrian College,ART 103,DRAWING FROM LIFE,ARTS 1200,BASIC DRAWING,3.0
