School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Colorado,Ft Lewis College,"MATH 222
AND MATH 223","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Colorado,Univ Colo Colo Sprgs,MATH 2350,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Connecticut,Fairfield University,MA 0245,CALCULUS III - CHEM ENGR PHYS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Connecticut,Fairfield University,"MA 0245
AND MA 0146","CALCULUS III: CHEM ENGR PHYS
AND CALCULUS II: ENGR CHEM PHYS","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,Gateway Cmty-Tech Cl,"MAT I256
AND MATH E268","CALCULUS II
AND CALCULUS III: MULTIVARIABLE","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,Housatonic Community College,MAT E268,CALCULUS III: MULTIVARIABLE,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Connecticut,Middlesex Cmty-Tech,"MAT F268
AND MAT F256","CALCULUS III: MULTIVARIABLE
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,Naugatuck Valley CC,"MAT H268
AND MAT H256","CALCULUS III: MULTIVARIABLE
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,Norwalk Community College,"MAT D256
AND MAT D268","CALCULUS II
AND CALCULUS III: MULTIVARIABLE","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,Norwalk Community College,MAT D268,CALCULUS III: MULTIVARIABLE,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Connecticut,Southern Conn St Univ,"MAT 252
AND MAT 151","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,US Coast Guard Acad,USCGA 3211,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Connecticut,Univ Of New Haven,"MATH 2203
AND MATH 1118","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,Univ of Connecticut,MATH 2110Q,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Connecticut,Univ of Connecticut,"MATH 2110Q
AND MATH 1132Q","MULTIVARIABLE CALCULUS
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,University of Hartford,M 240,CALCULUS OF SEVERAL VARIABLES,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Connecticut,University of Hartford,"M 240
AND M 145","CALCULUS OF SEVERAL VARIABLES
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Connecticut,Westrn Conn St Univ,"MAT 281
AND MAT 182","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Delaware,University of Delaware,MATH 243,ANALYTIC GEOMETRY & CALCULUS C,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Florida,Broward College,"MAC 2313
AND MAC 2312","CALC/ANALY GEOMETRY III
AND CALC/ANALY GEOMETRY II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Florida,Daytona State College,"MAC 2313
AND MAC 2313L","CALCULUS III
AND CALCULUS III LAB",MATH 2011,MULTIVARIABLE CALCULUS,2.0
Florida,Eastern Florida State College,"MAC 2313
AND MAC 2312","CALC 3 W/ANALYTIC GEOM
AND CALC 2 W/ANALYTIC GEOM","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Florida,Florida State College,"MAC 2313
AND MAC 2312","CALC W/ANALYTIC GEOMETRY III
AND CALC W/ANALYTIC GEOMETRY II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Florida,St Thomas University,MAC 2313,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Florida,Univ Central Florida,MAC 2313H,CALC W/ANALY GEOMETRY III HON,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Florida,University of Miami,"MTH 211
AND MTH 172","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Georgia,Georgia Institute of Tech,MATH 2401,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Georgia,Morehouse College,HMTH 263,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Illinois,City Colleges of Chicago,"MATH 209
AND MATH 208","CACLULUS & ANALYTIC GEOM III
AND CALCULUS & ANALYTIC GEOM II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Illinois,Illinois Inst of Technology,"MATH 251
AND MATH 152","MULTIVARIATE & VECTOR CALCULUS
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Illinois,Northwestern University,"MATH 230-0
AND MATH 224-0
AND MATH 228-2","DIFF CALC OF MULTIVAR FNCT
AND INTEG CALC OF 1 VARIABLE FNCT
AND MULTICARIABLE INTEG CALC ENGR","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Illinois,Northwestern University,"MATH 230-2
AND MATH 220-0
AND MATH 224-0
AND MATH 230-1","MULTIVARIABLE INTEGRAL CALCULU
AND DIFFERENTIAL CALC ONE-VARIABLE
AND INTEGRAL CALC ONE-VARIABLE
AND MULTIVARIABLE DIFF CALCULUS","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
Illinois,Northwestern University,MATH 234-0,MULT INTEGRAITON & VECTOR CALC,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Illinois,Oakton Cmty College,"MAT 251
AND MAT 252","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Illinois,Oakton Cmty College,MAT 252,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Illinois,Univ Illinois Urbana,MATH 241,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Indiana,Purdue Univ W Lafyte,MA 261,MULTIVARIATE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Kentucky,Western Kentucky Uni,MATH 237,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Louisiana,Delgado Cmty Coll,"MATH 223
AND MATH 222","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
MALAYSIA,INTI International University,MAT 232,CALCULUS WITH ANALYTIC GEO III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
MEXICO,Instituto Tecnologico de Monte,"MA 2009
AND MA 1017","MATHEMATICS III
AND MATHEMATICS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Maine,Univ Southern Maine,MAT 252,CALCULUS C,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Maryland,Anne Arundel C C,MAT 201,CALCULUS & ANALY GEOMETRY 3,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Maryland,Goucher College,MA 214,MULT DIFF CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Maryland,Harford Cmty Coll,"MATH 204
AND MATH 206","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Maryland,Howard Cmty College,"MATH 240
AND MATH 181
AND MATH 182","CALCULUS III
AND CALCULUS I
AND CALCULUS II","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
Maryland,Johns Hopkins Univ.,MATH 110.202,CALCULUS III,"MATH 2000
AND MATH 2011","MATHEMATICS ELECTIVE
AND MULTIVARIABLE CALCULUS","1.0
AND 2.0"
Massachusetts,Berkshire Cmty Coll,"ENM 152
AND ENM 251","ENGINEERING CALCULUS II
AND ENGINEERING CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Massachusetts,Boston University,MA 225,MULTIVAR CALCUL,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Brandeis Univ,MATH 20A,CALCULUS OF SEVERAL VARIABLES,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Bristol Communty Col,"MTH 253
AND MTH 215","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Massachusetts,Bunker Hill Cmty Col,"MAT 283
AND MAT 282","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS I","2.0
AND 4.0"
Massachusetts,Curry College,"MATH 3120
AND MATH 2140","CALCULUC III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Massachusetts,Gordon College,"MAT 222
AND MAT 122","CALCULUS III
AND CALCULUS II","MATH 1020
AND MATH 2011","CALCULUS II
AND MULTIVARIABLE CALCULUS","4.0
AND 2.0"
Massachusetts,Greenfield Cmty Coll,MAT 203,MULTIVARIATE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Holyoke Cmty College,MTH 213,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Middlesex C C Ma,"MAT 291
AND MAT 292","CALCULUS II FOR SCIENCE
AND CALCULUS III FOR SCIENCE","MATH 2011
AND MATH 2010","MULTIVARIABLE CALCULUS
AND MULTIVAR CALC & MATRIX ALGEBRA","2.0
AND 4.0"
Massachusetts,Mount Wachusett C C,"MAT 212
AND MAT 213","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Massachusetts,Mt Holyoke College,MATH 203,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Northern Essex C C,"MAT 253
AND MAT 251
AND MAT 252","CALCULUS III
AND CALCULUS I
AND CALCULUS II","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
Massachusetts,Quinsigamond C C,"MAT 235
AND MAT 233
AND MAT 234","CALCULUS III
AND CALCULUS I
AND CALCULUS II","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
Massachusetts,Simons Rock Clg Bard,"MATH 211
AND MATH 221","CALCULUS II
AND VECTOR CALCULUS","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Massachusetts,Simons Rock Clg Bard,MATH 221,VECTOR CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Springfield Tech C C,"MAT 233
AND MAT 132","CALCULUS III
AND CALCULUS 2","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Massachusetts,Suffolk University,"MATH 166B
AND MATH 265B","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Massachusetts,Univ Mass Boston,"MATH 242
AND MATH 141","MULTIVARIABLE & VECTOR CALCULU
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Massachusetts,Univ Mass Dartmth,MTH 211,ANALY. GEOM. & CALC. III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Univ Mass at Amherst,MATH 233,MULTIVARIATE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Western New England Univ.,MATH 235,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Massachusetts,Worcester Polytechnic,MA 1024,CALCULUS IV,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Michigan,Michigan State Univ,MTH 234,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Michigan,Oakland Comm Coll,MAT 2740,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Michigan,Univ Mich Ann Arbor,"MATH 116
AND MATH 215","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Missouri,Univ. of Missouri St. Louis,"MATH 1900
AND MATH 2000","ANAL GEOM & CALCULUS II
AND ANALY GEOM & CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Nevada,University of Nevada Las Vegas,MATH 283,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New Hampshire,New Hampshire Tec In,"MATH 206C
AND MATH 208C","CALCULUS II
AND MULTIVARIABLE CALC","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Hampshire,New Hampshire Tec In,MATH 208C,MULTIVARIABLE CALC,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New Jersey,Bergen Cmty Coll,"MAT 281
AND MAT 282","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Jersey,Bergen Cmty Coll,MAT 282,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New Jersey,Mercer Co Cmty Coll,"MAT 152
AND MAT 251","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Jersey,Montclair State Univ,"MATH 222
AND MATH 221","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Jersey,Ocean Co College,"MATH 267
AND MATH 266","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Jersey,Passaic Co Cmty Coll,"MA 201
AND MA 121","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Jersey,Ramapo College of New Jersey,MATH 225,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New Jersey,Rowan University,"MATH 01230
AND MATH 01130
AND MATH 01131","CALCULUS III
AND CALCULUS I
AND CALCULUS II","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
New Jersey,Rutgers Univ. New Brunswick,640 251,MULTIVARIABLE CALC,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New Jersey,"Rutgers University, Newark","640 152
AND 640 251","CALCULUS II MATH/PHYS
AND MULTIVARIABLE CALCULUS B","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Jersey,"Rutgers University, Newark",640 235,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New Jersey,Rutgers-Univ Coll-Nb,"640 251
AND 640 152","MULTIVARIABLE CALCULUS B
AND CALCULUS II MATH/PHYS","MATH 1020
AND MATH 2011","CALCULUS II
AND MULTIVARIABLE CALCULUS","4.0
AND 2.0"
New Jersey,Union County College,"MAT 172
AND MAT 271","UNIFIED CALCULUS II
AND UNIFIED CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Mexico,New Mex Military Ins,"MATH 1624
AND MATH 2614","CALCULUS II
AND MULTI-VARIABLE CALCULUS","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New Mexico,Univ Of New Mexico,"MATH 264
AND MATH 163","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Adelphi Univ,"MTH 142
AND MTH 243","CALCULUS AND ANALY GEOM II
AND CALCULUS AND ANALY GEOM III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Adirondack Cmty Coll,"MAT 132
AND MAT 231","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Alfred University,"MATH 152
AND MATH 253","CALCULUS II
AND CALCULAS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Bard College,MATH 212,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Dutchess Cmty Coll,"MAT 223
AND MAT 222","ANALYTIC GEOM AND CALCULUS III
AND ANALYTIC GEOM AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Hamilton College,MATH 216,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Hartwick College,MATH 233,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Hofstra University,"MATH 072
AND MATH 073","ANALYTIC GEOM & CALC II
AND ANALYTIC GEOM & CALC III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Hofstra University,MATH 073,(MA) ANALYTIC GEOM & CALC III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Hunter College,MATH 25500,VECTOR ANALYSIS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Iona College,"MTH 233
AND MTH 232","CALCULUS 3
AND CALCULUS 2","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Long Island University Post,"MTH 8
AND MTH 9","CALC & ANALYTICAL GEOM II
AND CALC & ANALYTICAL GEOM III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Monroe Cmty College,"MTH 211
AND MTH 212","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Monroe Cmty College,MTH 212,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Nassau Cmty College,MAT 225,MULTI. CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,New York Inst Tech,"MATH 320
AND MATH 180
AND MATH 260","DIFFERENTIAL EQUATIONS
AND CALCULUS II
AND CALCULUS III","MATH 2400
AND MATH 2011
AND MATH 1020","INTRO DIFF EQUATIONS
AND MULTIVARIABLE CALCULUS
AND CALCULUS II","3.0
AND 2.0
AND 4.0"
New York,New York University,MATH-SHU 141,HONORS LINEAR ALGEBRA I,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Orange Co Cmty Coll,MAT 207,CALCULUS 3,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Orange Co Cmty Coll,"MAT 207
AND MAT 206","CALCULUS 3
AND CALCULUS 2","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Pace U Plsntvl Brclf,"MAT 132
AND MAT 131
AND MAT 236","CALCULUS II
AND CALCULUS I
AND MULTIVARIABLE CALCULUS","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
New York,Pace U Plsntvl Brclf,MAT 236,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Pace Univ NYC,MAT 236,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Polytechnic Inst. of NY Univ.,MA 2122,MULTIVARIABLE CALCULUS B,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Queensborough C C,"MA 443
AND MA 442","ANL BEOM & CALC III
AND ANL GEOM & CALC II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Rochester Inst of Technology,"MATH 211
AND MATH 182","ELEMENTS MULTIVARIABLE CALCULU
AND PROJECT-BASED CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Rochester Inst of Technology,MATH 219,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Rockland Cmty Coll,"MAT 205
AND MAT 202","CALCULUS III
AND HONORS CALC II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Rockland Cmty Coll,"MAT 205
AND MAT 203
AND MAT 204","CALCULUS III
AND CALCULUS I HONORS
AND CALCULUS II HONORS","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
New York,SUNY Buffalo,MTH 241,COLLEGE CALCULUS 3,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,SUNY Canton,"MATH 263
AND MATH 161
AND MATH 162","CALCULUS III
AND CALCULUS I
AND CALCULUS II","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
