School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,Xiamen University,FREN 2,FRENCH,LANG 1120,FRENCH II,3.0
Florida,Miami-Dade Cc North,FRE 1121,ELEM FRENCH 2,LANG 1120,FRENCH II,4.0
Georgia,Georgia Perimeter College,FREN 1002,ELEMENTARY FRENCH II,LANG 1120,FRENCH II,3.0
Georgia,Spelman College,HFLF 102,ELEMENTARY FRENCH,LANG 1120,FRENCH II,3.0
Louisiana,Tulane University,FREN 102,ELEMENTARY FRENCH II,LANG 1120,FRENCH II,4.0
Maine,Bates College,BSAF 002,INTENSIVE FRENCH LANGUAGE II,LANG 1120,FRENCH II,4.0
Maine,Colby College,FR 126,FRENCH II,LANG 1120,FRENCH II,4.0
Maryland,Commun Coll of Baltimore Cnty,FLFR 102,ELEM FRENCH II,LANG 1120,FRENCH II,3.0
Massachusetts,Holyoke Cmty College,FRH 102,ELEM FRENCH 2,LANG 1120,FRENCH II,3.0
New York,Fordham University,FREN 1002,INTRO TO FRENCH II,LANG 1120,FRENCH II,3.0
New York,Fulton-Montgomery Cc,FL 142,ELEMENTARY FRENCH II,LANG 1120,FRENCH II,3.0
New York,Fulton-Montgomery Cc,FL 1421,ELEMENTARY FRENCH II,LANG 1120,FRENCH II,3.0
New York,Fulton-Montgomery Cc,FRE 102,ELEMENTARY FRENCH II,LANG 1120,FRENCH II,3.0
New York,Jamestown Cmty Coll,FRE 1520,INTRODUCTORY FRENCH II,LANG 1120,FRENCH II,4.0
New York,Le Moyne College,FRN 102,ELEMENTARY FRENCH II,LANG 1120,FRENCH II,3.0
New York,Monroe Cmty College,FRE 102,ELEMENTARY FRENCH II,LANG 1120,FRENCH II,3.0
New York,SUNY Clg Ag Tech Cob,FREN 102,BEGINNING FRENCH II,LANG 1120,FRENCH II,3.0
New York,SUNY Coll Cortland,FRE 102,BEGINNING FRENCH II,LANG 1120,FRENCH II,3.0
New York,SUNY Plattsburgh,FRE 112,ELEM FRENCH II,LANG 1120,FRENCH II,3.0
Virginia,Lord Fairfax C C,FRE 102,BEGINNING FRENCH II,LANG 1120,FRENCH II,4.0
