School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,ARTS 2031,AUSTRALIAN LITERATURE,ARTS 2000,ARTS ELECTIVE,4.0
AUSTRALIA,University of New South Wales,ARTS 2035,AMER. LITERATUR:PAST AND PRES.,ARTS 2000,ARTS ELECTIVE,4.0
AUSTRALIA,University of New South Wales,AUST 2026,MUSIC ABORIGINAL AUSTRAILIANS,ARTS 2000,ARTS ELECTIVE,4.0
AUSTRALIA,University of New South Wales,MUSC 1101,MUSIC REINVENTED,ARTS 2000,ARTS ELECTIVE,4.0
AUSTRALIA,University of New South Wales,SAHT 1101,MAPPING THE MODERN,ARTS 2000,ARTS ELECTIVE,4.0
AUSTRALIA,University of New South Wales,SAHT 2641,MODERN AESTHETICS:ENL TO 21ST,ARTS 2000,ARTS ELECTIVE,4.0
AUSTRALIA,University of New South Wales,SART 2842,METAL CASTING,ARTS 2000,ARTS ELECTIVE,4.0
AUSTRALIA,University of New South Wales,SDES 2174,DES. COSTUME FOR THEATRE&FILM,ARTS 2000,ARTS ELECTIVE,4.0
AUSTRALIA,Victoria University,AEF 1002,INTRO TO DRAWING & PAINTING,ARTS 2000,ARTS ELECTIVE,4.0
Alabama,Troy University,MUS 2245,CLASSIC VINYL: ROCK & ROLL,ARTS 2000,ARTS ELECTIVE,3.0
Arizona,Arizona State University Tempe,ART 201,PHOTOGRAPHY I,ARTS 2000,ARTS ELECTIVE,3.0
Arizona,Pima Community Coll,ARTS 131,ART/CULT:LATE GOTHIC MOD PERIO,ARTS 2000,ARTS ELECTIVE,3.0
Arizona,Yavapai College,ART 112,TWO-DIMENSIONAL DESIGN,ARTS 2000,ARTS ELECTIVE,3.0
Arizona,Yavapai College,ART 113,THREE-DIMENSIONAL DESIGN,ARTS 2000,ARTS ELECTIVE,3.0
Arizona,Yavapai College,ART 114,COLOR,ARTS 2000,ARTS ELECTIVE,3.0
Arizona,Yavapai College,ART 144,FURNITURE AND WOODWORKING I,ARTS 2000,ARTS ELECTIVE,3.0
Arizona,Yavapai College,ART 182,SCULPTURE-WELDED METAL I,ARTS 2000,ARTS ELECTIVE,3.0
Arizona,Yavapai College,ART 183,SCULPTURE WELDED METAL II,ARTS 2000,ARTS ELECTIVE,3.0
CANADA,McGill University,MUAR 211,THE ART OF LISTENING,ARTS 2000,ARTS ELECTIVE,3.0
CANADA,McGill University,MUAR 211,THE ART OF LISTENING,ARTS 2000,ARTS ELECTIVE,3.0
CHINA,China Agricultural University,HASS 1,BRIEF HISTORY OF WESTERN MUSIC,ARTS 2000,ARTS ELECTIVE,2.0
CHINA,China Pharmaceutical Univ.,HASS 3,CULTURE RELICS APPRECIATION,ARTS 2000,ARTS ELECTIVE,2.0
CHINA,Guangdong University of Tech.,ARTS 3,FINE ARTS 2,ARTS 2000,ARTS ELECTIVE,3.0
CHINA,Guangdong University of Tech.,ARTS 4,FINE ARTS 3,ARTS 2000,ARTS ELECTIVE,3.0
CHINA,Tongji University,HASS 5,HISTORY OF FOREIGN ARTS,ARTS 2000,ARTS ELECTIVE,2.0
CHINA,Tongji University,HASS 9,MULTIMEDIA TECH AND APPL,ARTS 2000,ARTS ELECTIVE,3.0
CHINA,Tongji University,MUS 1,HISTORY - WESTERN MUSIC,ARTS 2000,ARTS ELECTIVE,2.0
CHINA,Univ. Elec Sci & Tech of China,HASS 7,SYMPHONIC APPRECIATION,ARTS 2000,ARTS ELECTIVE,2.0
CHINA,Univ. of Int'l Business & Econ,ART 18,INTRO AMERICAN ART & CULTURE,ARTS 2000,ARTS ELECTIVE,3.0
California,Cabrillo Coll,ART 50L,GALLERY VIEWING LAB,ARTS 2000,ARTS ELECTIVE,1.0
California,Cerritos College,ART 101,APPRECIATION & HISTORY,ARTS 2000,ARTS ELECTIVE,3.0
California,Cerritos College,ART 110,FREEHAND DRAWING,ARTS 2000,ARTS ELECTIVE,3.0
California,Citrus Coll,MUS 154,JAZZ IMPROVISATION,ARTS 2000,ARTS ELECTIVE,3.0
California,Coll Marin,DRAM 110,INTRO TO THEATRE,ARTS 2000,ARTS ELECTIVE,3.0
California,De Anza College,ARTS 001A,ARCH. PAST & PRESENT,ARTS 2000,ARTS ELECTIVE,3.0
California,De Anza College,ARTS 004B,INTERMEDIATE DRAWING,ARTS 2000,ARTS ELECTIVE,3.0
California,De Anza College,ARTS 008,DESIGN,ARTS 2000,ARTS ELECTIVE,3.0
California,De Anza College,ARTS 010A,3-DIMENSIONAL DRAWING,ARTS 2000,ARTS ELECTIVE,3.0
California,De Anza College,ARTS 10AL,3-DIMENSIONAL DESIGN LAB,ARTS 2000,ARTS ELECTIVE,1.0
California,De Anza College,DANC 027C,DANCE WKSHP-DE ANZA DANCE,ARTS 2000,ARTS ELECTIVE,3.0
California,Diablo Valley Coll,MUSIC 250,PIANO TECH AND INTERPRETATION,ARTS 2000,ARTS ELECTIVE,1.0
California,Diablo Valley Coll,MUSIC 290,DVC PHILHARMONIC ORCHESTRA,ARTS 2000,ARTS ELECTIVE,1.0
California,Diablo Valley Coll,MUSPF 176,STRING ENSEMBLE,ARTS 2000,ARTS ELECTIVE,1.0
California,Diablo Valley Coll,PHILO 130,PIANO TECH AND INTERPRETATION,ARTS 2000,ARTS ELECTIVE,1.0
California,East Los Angeles Col,ART 708,INTRO CERAMICS,ARTS 2000,ARTS ELECTIVE,3.0
California,Foothill Coll,ART 002C,ART HISTORY,ARTS 2000,ARTS ELECTIVE,3.0
California,Foothill Coll,HP 033A,INTERM JAZZ DANCE,ARTS 2000,ARTS ELECTIVE,1.0
California,Foothill Coll,HP 040P,INTERCOLLEGE DANCE PERFORMANCE,ARTS 2000,ARTS ELECTIVE,3.0
California,Foothill Coll,MUS 007E,HISTORY OF THE BLUES,ARTS 2000,ARTS ELECTIVE,3.0
California,Foothill Coll,MUS 008,MUSIC OF MULTICULTURE AMER,ARTS 2000,ARTS ELECTIVE,4.0
California,Foothill Coll,PHOT 008,PHOTO OF MULTICULTURAL A,ARTS 2000,ARTS ELECTIVE,3.0
California,Fresno City College,ART 6,ART HISTORY 2,ARTS 2000,ARTS ELECTIVE,3.0
California,Glendale Cmty Coll,ART 130,DESIGN I,ARTS 2000,3,
California,Irvine Valley Coll,HUM 71H,INTRO TO FILM HONORS,ARTS 2000,ARTS ELECTIVE,3.0
California,Los Angeles Valley College,MUSIC 137,MUSIC AS A BUSINESS,ARTS 2000,ARTS ELECTIVE,3.0
California,Los Angeles Valley College,MUSIC 165,INTRO/RECORDING ARTS,ARTS 2000,ARTS ELECTIVE,3.0
California,Mira Costa College,DRAM 130,ACTING I,ARTS 2000,ARTS ELECTIVE,3.0
California,Napa Valley College,ARTH 106,ART HIST: RENAISS TO MODERN,ARTS 2000,ARTS ELECTIVE,3.0
California,Rio Hondo College,ART 106,SURVEY ART HISTORY,ARTS 2000,ARTS ELECTIVE,3.0
California,Riverside Cmty Coll,ART 2,HIST. ART: RENAISS/CONTEMP,ARTS 2000,ARTS ELECTIVE,3.0
California,San Diego Mesa Coll,ARTF 151,THREE DIMENSIONAL DESIGN,ARTS 2000,ARTS ELECTIVE,3.0
California,San Diego Mesa Coll,ARTF 155A,FREEHAND DRAWING I,ARTS 2000,ARTS ELECTIVE,3.0
California,San Diego Mesa Coll,HUMA 205,EXPLORING HUMAN VALUES/FILM,ARTS 2000,ARTS ELECTIVE,3.0
California,San Frncsco State Un,ART 203,MODERN ART HISTORY,ARTS 2000,ARTS ELECTIVE,3.0
California,San Frncsco State Un,ART 231,EXPLR IN DRAWING & PAINTING,ARTS 2000,ARTS ELECTIVE,3.0
California,San Frncsco State Un,DANC 160,AFRICAN-HAITIAN DANCE I,ARTS 2000,ARTS ELECTIVE,1.0
California,San Frncsco State Un,DANC 161,AFRICAN-HAITIAN DANCE II,ARTS 2000,ARTS ELECTIVE,1.0
California,San Frncsco State Un,DANC 174,MODERN DANCE II,ARTS 2000,ARTS ELECTIVE,1.0
California,San Frncsco State Un,DANC 176,MODERN JAZZ DANCE,ARTS 2000,ARTS ELECTIVE,1.0
California,San Frncsco State Un,DANC 177,MODERN JAZZ DANCE II,ARTS 2000,ARTS ELECTIVE,1.0
California,San Frncsco State Un,DANC 207,FLAMENCO DANCE,ARTS 2000,ARTS ELECTIVE,2.0
California,San Frncsco State Un,MUS 388,JAZZ ENSEMBLE,ARTS 2000,ARTS ELECTIVE,1.0
California,San Jose State Univ,ARTH 70C,ARTS OF ASIA,ARTS 2000,ARTS ELECTIVE,3.0
California,Univ Calif San Diego,MUS 95L,WIND ENSEMBLE,ARTS 2000,ARTS ELECTIVE,2.0
California,Woodbury University,AN 250,STORY DEVELOPMENT,ARTS 2000,ARTS ELECTIVE,3.0
California,Woodbury University,AN 270,ANIMATION DRAWING,ARTS 2000,ARTS ELECTIVE,3.0
California,Woodbury University,FN 205,HISTORY OF CONTEMP. ART,ARTS 2000,ARTS ELECTIVE,3.0
California,Woodbury University,FN 210,HISTORY OF EASTERN ART,ARTS 2000,ARTS ELECTIVE,3.0
California,Woodbury University,GD 110,COLOR THEORY I,ARTS 2000,ARTS ELECTIVE,3.0
California,Woodbury University,SA 200,INTERM. DRAWING,ARTS 2000,ARTS ELECTIVE,3.0
California,Woodbury University,SA 201,HEAD/FIGURE DRAWING,ARTS 2000,ARTS ELECTIVE,3.0
California,Woodbury University,SA 250,BEGINNING PAINTING,ARTS 2000,ARTS ELECTIVE,3.0
California,Woodbury University,SA 251,INTERMEDIATE PAINT.,ARTS 2000,ARTS ELECTIVE,3.0
Colorado,Colorado College,ART H 254,THE ART OF CHINA,ARTS 2000,ARTS ELECTIVE,4.0
Colorado,Colorado College,ARTH 255,THE ART OF JAPAN,ARTS 2000,ARTS ELECTIVE,4.0
Colorado,Colorado College,DANCE 211,HISTORICAL PERSPECT. OF DANCE,ARTS 2000,ARTS ELECTIVE,4.0
Colorado,Colorado College,DRAMA 100,HISTORY OF PERFORMANCE,ARTS 2000,ARTS ELECTIVE,4.0
Colorado,Colorado College,MU 221,TOPICS IN ETHNOMUSICOLOGY,ARTS 2000,ARTS ELECTIVE,4.0
Colorado,Regis University,HU 204,HUMANITIES/ART: PREHIS/RENSS,ARTS 2000,ARTS ELECTIVE,3.0
Connecticut,Gateway Cmty-Tech Cl,ART I102,ART HISTORY II,ARTS 2000,ARTS ELECTIVE,3.0
Connecticut,Manchester Community College,ART B101,ART HISTORY I,ARTS 2000,ARTS ELECTIVE,3.0
Connecticut,Norwalk Community College,AR D102,ART HISTORY: MODERN ART,ARTS 2000,ARTS ELECTIVE,3.0
Connecticut,Sacred Heart Univ,MU 137,CONCERT CHOIR,ARTS 2000,ARTS ELECTIVE,1.0
Connecticut,Sacred Heart Univ,MU 198,LITURGICAL CHOIR,ARTS 2000,ARTS ELECTIVE,1.0
Connecticut,University of Hartford,MEA 201,BRASS CLASS,ARTS 2000,ARTS ELECTIVE,2.0
Connecticut,University of Hartford,TH 210,TONAL FORM,ARTS 2000,ARTS ELECTIVE,2.0
Connecticut,University of Hartford,TH 220,INTERMEDIATE EAR TRAINING,ARTS 2000,ARTS ELECTIVE,2.0
Connecticut,Wesleyan University,DANC 208,JAZZ DANCE I,ARTS 2000,ARTS ELECTIVE,2.0
Connecticut,Wesleyan University,THEA 185,TEXT & THE VISUAL IMAGINATION,ARTS 2000,ARTS ELECTIVE,4.0
Florida,Florida Gulf Coast U,HUM 2510,UNDERST VISUAL & PERF ARTS,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Florida International Univ.,FIL 3001,INTRO FILM MAKING,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Florida International Univ.,MUH 2018,EVOLUTION OF JAZZ,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Florida International Univ.,MUH 2022,HISTORY OF ROCK MUSIC,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Florida International Univ.,MUH 2370,THE HISTORY OF THE BEATLES,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Hillsborough C C,ART 2750C,CERAMICS I,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Hillsborough C C,ART 2751C,CERAMICS II,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Miami-Dade Cc North,MUL 2380,JAZZ & POP MUS/AMER,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Santa Fe Cmty Coll,MUT 1271,THEORY SK 1,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Univ South Florida,ARH 2000,ART AND CULTURE,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Univ South Florida,MUH 3016,SURVEY OF JAZZ,ARTS 2000,ARTS ELECTIVE,3.0
Florida,Univ South Florida,THE 2252,GREAT PERFORMANCES ON FILM,ARTS 2000,ARTS ELECTIVE,3.0
Georgia,Georgia St Univ,FILM 2700,HISTORY OF MOTION PICTURES,ARTS 2000,ARTS ELECTIVE,3.0
Georgia,Georgia St Univ,THEA 2040,INTRO TO THE THEATRE,ARTS 2000,ARTS ELECTIVE,3.0
Georgia,Morehouse College,HFLF 320,"FRENCH LIT, LANG, CULTURE-FILM",ARTS 2000,ARTS ELECTIVE,3.0
Georgia,Morehouse College,HMUS 404G,SURVEY OF AFRICAN AMERICAN MUS,ARTS 2000,ARTS ELECTIVE,3.0
Georgia,Savannah C Art Desgn,DRAW 115,GRAPHICS FOR BUILDING ARTS,ARTS 2000,ARTS ELECTIVE,4.0
Georgia,Savannah C Art Desgn,DSGN 101,COLOR: THEORY AND APPL,ARTS 2000,ARTS ELECTIVE,4.0
Georgia,Southrn Poly St Univ,ARTS 2001,ART APPRECIATION,ARTS 2000,ARTS ELECTIVE,3.0
Georgia,Spelman College,SART 270,INTRO NEW GENRE ART FORMS,ARTS 2000,ARTS ELECTIVE,4.0
Georgia,Spelman College,SART 312,AFRICAN ART,ARTS 2000,ARTS ELECTIVE,4.0
Georgia,Spelman College,SART 316,INTERMEDIATE DRAWING,ARTS 2000,ARTS ELECTIVE,4.0
Georgia,Spelman College,SMUS 051,PRIVATE WINDS,ARTS 2000,ARTS ELECTIVE,1.0
Georgia,Spelman College,SMUS 241,AMERICAN POP,ARTS 2000,ARTS ELECTIVE,4.0
Hawaii,Maui Community Coll,TCOM 261,INTRO. TO STUDIO,ARTS 2000,ARTS ELECTIVE,3.0
Idaho,Boise State University,ART 106,BASIC DESIGN,ARTS 2000,ARTS ELECTIVE,3.0
Idaho,Boise State University,ART 209,INTRO TO PRINTMAKING,ARTS 2000,ARTS ELECTIVE,3.0
Idaho,Boise State University,ART 255,ADV. ARCH. GRAPHICS,ARTS 2000,ARTS ELECTIVE,3.0
Idaho,Boise State University,ART 256,BASIC ARCH. DESIGN,ARTS 2000,ARTS ELECTIVE,3.0
Illinois,DePaul University,ART 224,BEGINNING DIGITAL PHOTOGRAPHY,ARTS 2000,ARTS ELECTIVE,4.0
Illinois,Knox College,DANC 145,THEORY & IMPROVISATION,ARTS 2000,ARTS ELECTIVE,4.0
Illinois,Knox College,DANC 232,INTERM BALLET,ARTS 2000,ARTS ELECTIVE,2.0
Illinois,Northwestern University,THEATRE 170-0,VOICE FOR PERFORMANCE,ARTS 2000,ARTS ELECTIVE,3.0
Illinois,School Art Inst Chgo,FIRYR 1003,3-D STUDIO,ARTS 2000,ARTS ELECTIVE,3.0
Illinois,Southern Illinois U,HIST 201,"ART, MUSIC, IDEAS WEST WORLD",ARTS 2000,ARTS ELECTIVE,3.0
Illinois,Univ Illinois Urbana,ARTH 112,RENAISSANCE AND MODERN ART,ARTS 2000,ARTS ELECTIVE,3.0
Illinois,Wm Rainey Harper Col,ART 206,PRINTMAKING STUDIO,ARTS 2000,ARTS ELECTIVE,3.0
Indiana,Earlham College,MUS 372,MAKING MUSIC WITH COMPUTERS,ARTS 2000,ARTS ELECTIVE,3.0
Iowa,Cornell Coll,FAA 717,PERFORMANCE: CHAMBER SINGERS,ARTS 2000,ARTS ELECTIVE,1.0
Iowa,Cornell Coll,THE 107,STAGECRAFT,ARTS 2000,ARTS ELECTIVE,1.0
Louisiana,Louisiana Tech Univ,ART 364,ART APPRECIATION,ARTS 2000,ARTS ELECTIVE,3.0
Louisiana,Tulane University,APMS 217,JAZZ COMBO,ARTS 2000,ARTS ELECTIVE,1.0
Louisiana,Tulane University,MUSC 335,MUSIC IN CONTEMP SOCIETY,ARTS 2000,ARTS ELECTIVE,3.0
Louisiana,Tulane University,THEA 210,FUNDAMENTALS OF ACTING,ARTS 2000,ARTS ELECTIVE,3.0
Maine,Colby College,MU 275,SAMURAI MUSIC,ARTS 2000,ARTS ELECTIVE,4.0
Maine,Univ Maine Augusta,ARC 111,HISTORY OF ART & ARCHITEC I,ARTS 2000,ARTS ELECTIVE,3.0
Maryland,Anne Arundel C C,ART 269,RESPONSIVE WEB DESIGN,ARTS 2000,ARTS ELECTIVE,3.0
Maryland,Prince Georges C C,ART 2520,COLOR THEORY & APPLICATION,ARTS 2000,ARTS ELECTIVE,3.0
Maryland,Prince Georges C C,ART 2740,MODERN ART,ARTS 2000,ARTS ELECTIVE,3.0
Maryland,U. of  Maryland College Park,ARTH 250,ART ANCIENT AMERICAS,ARTS 2000,ARTS ELECTIVE,3.0
Maryland,U. of  Maryland College Park,FREN 243,MASTER. IN FREN/FRANCOPHONE CN,ARTS 2000,ARTS ELECTIVE,3.0
Maryland,Univ Maryland-Baltimore Co,ARCH 200,GREEK ARCHAEOLOGY,ARTS 2000,ARTS ELECTIVE,3.0
Maryland,Univ Maryland-Baltimore Co,MUSC 217,ROCK & RELATED MUSIC,ARTS 2000,ARTS ELECTIVE,3.0
Massachusetts,Babson College,LVA 2005,ART VISUAL LANGUAGE,ARTS 2000,ARTS ELECTIVE,4.0
Massachusetts,Berklee Coll Music,ENSB 121-069,CONTEM STYLES ENSEMBLE,ARTS 2000,ARTS ELECTIVE,1.0
Massachusetts,Berklee Coll Music,FS 221-002,INTRO TO FILM SCORING,ARTS 2000,ARTS ELECTIVE,2.0
Massachusetts,Berkshire Cmty Coll,ARTS 125,THREE-DIMENSIONAL DESIGN II,ARTS 2000,ARTS ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,ARTS 240,INTERMEDIATE PAINTING,ARTS 2000,ARTS ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,FAS 114,LANDSCAPE PAINTING,ARTS 2000,ARTS ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,FAS 120,DRAWING II,ARTS 2000,ARTS ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,FAS 123,TWO-DIMENSIONAL DESIGN I,ARTS 2000,ARTS ELECTIVE,3.0
