School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Bakersfield Coll,HIST 17B,THE UNITED STATES,STSS 2640,HISTORY U.S. SINCE 1877,3.0
California,Cabrillo Coll,HIST 17B,U.S. HISTORY SINCE 1866,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Colorado,Morgan Cmty College,HIS 202,U.S. HISTORY II,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Florida,Hillsborough C C,AMH 1020H,HNRS MODERN AMER HISTORY,STSS 2640,HISTORY U.S. SINCE 1877,3.0
MALAYSIA,Taylor's College,HIST 106,US HISTORY SINCE 1877,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Massachusetts,Greenfield Cmty Coll,HIS 106,HISTORY/AMERICAN PEOPLE,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Massachusetts,Massasoit Cmty Coll,HIST 104,U.S. HISTORY II,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Massachusetts,Northeastern University,HST 1201,US TO 1877,STSS 2640,HISTORY U.S. SINCE 1877,4.0
Massachusetts,Worcester Polytechnic,HI 2314,AMERICAN HISTORY 1977-1920,STSS 2640,HISTORY U.S. SINCE 1877,3.0
New York,Borough Manhattn C C,HIS 125,CIVIL WAR TO PRESENT,STSS 2640,HISTORY U.S. SINCE 1877,3.0
New York,Monroe Cmty College,HIS 232,US IN 20TH CENTURY,STSS 2640,HISTORY U.S. SINCE 1877,3.0
New York,SUNY Coll Tech Delhi,HIST 105,U.S. HISTORY II,STSS 2640,HISTORY U.S. SINCE 1877,3.0
New York,SUNY College Oswego,HIS 203,HIST OF U.S. SINCE 1865,STSS 2640,HISTORY U.S. SINCE 1877,3.0
New York,Union College NY,HST 102,HISTORY OF US SINCE CIVIL WAR,STSS 2640,HISTORY U.S. SINCE 1877,3.0
North Carolina,Univ Nth Carlna Wilm,HST 202,US 1865 TO PRESENT,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Oregon,Mount Hood Cmty Coll,HST 203,US HISTORY 1910-PRESENT,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Texas,Centrl Texas Coll,HIST 1302,US HISTORY II,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Texas,Univ Texas Austin,HIS 315L,UNITED STATES SINCE 1865,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Texas,Wayland Baptist Univ,HIST 2302,US HISTORY SINCE 1877,STSS 2640,HISTORY U.S. SINCE 1877,3.0
Vermont,Vermont Tech College,HIS 1212,AMERICAN HISTORY II,STSS 2640,HISTORY U.S. SINCE 1877,3.0
