School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
DENMARK,Technical Univ. of Denmark,41653 41653,CORROSION (THEORY & ENGR),"MTLE 4000
AND MTLE 4310","MATERIALS SCIENCE & ENGR ELECT
AND CORROSION","2.0
AND 3.0"
DENMARK,Technical Univ. of Denmark,41655 41655,ADV SURFACE TECHNOLOGY,MTLE 4000,MATERIALS SCIENCE & ENGR ELECT,3.0
DENMARK,Technical Univ. of Denmark,41732 41732,MFG TRIBOLOGY:MODELLING & TEST,MTLE 4000,MATERIALS SCIENCE & ENGR ELECT,3.0
DENMARK,Technical Univ. of Denmark,41737 41737,DESIGN of PLASTIC PRODUCTS,MTLE 4000,MATERIALS SCIENCE & ENGR ELECT,3.0
SINGAPORE,Nanyang Tech. Univ.,MS 2081,LABORATORY IIA,MTLE 4000,MATERIALS SCIENCE & ENGR ELECT,1.0
SINGAPORE,Nanyang Tech. Univ.,MS 3001,METALLIC & CERAMIC MATERIALS,MTLE 4000,MATERIALS SCIENCE & ENGR ELECT,3.0
SINGAPORE,Nanyang Tech. Univ.,MS 4003,NANOMATERIALS & BIOMATERIALS,"MTLE 4000
OR BMED 2000","MATERIALS SCIENCE & ENGR ELECT
OR BIOMEDICAL ENGR ELECTIVE","4.0
OR 4.0"
SOUTH KOREA,Korea Adv Inst. Sci & Tech,MS 310,INTRO TO QUANTUM CHEMISTRY,MTLE 4000,MATERIALS SCIENCE & ENGR ELECT,3.0
