School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Cabrillo Coll,PS 1,INTRO TO GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
California,Coastline Cmty Coll,POL SC 100,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
California,College of San Mateo,PLSC 210,AMERICAN POLITICS,STSS 1310,AMERICAN GOVERNMENT,3.0
California,East Los Angeles Col,POL SCI 001,GOVERNMENT OF US,STSS 1310,AMERICAN GOVERNMENT,3.0
California,Mission College,POLIT 001,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
California,Napa Valley College,POLI 120,PRIN OF AMER GOV'T,STSS 1310,AMERICAN GOVERNMENT,3.0
California,Sacramento City Coll,POLS 301,INTRO TO GOVT: US,STSS 1310,AMERICAN GOVERNMENT,3.0
California,Saddleback College,PS 1,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Connecticut,Norwalk Community College,POL D111,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Florida,Miami-Dade Cc North,POS 2041,AMERICAN FEDERAL GOVT,STSS 1310,AMERICAN GOVERNMENT,3.0
Florida,St Petersburg Jr Col,POS 2041,AMERICAN NATIONAL GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Florida,Univ North Florida,POS 2041,INTRO TO AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Florida,Valencia College,POS 2041,U.S. GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Georgia,Georgia Institute of Tech,INTA 1200,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Georgia,Georgia St Univ,POLS 1101,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Georgia,Morehouse College,CPSC 219,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Maine,Colby College,GO 111,INTRO AMER GOVT & POLIT,STSS 1310,AMERICAN GOVERNMENT,4.0
Maryland,Charles Co Cmty Coll,POL 1010,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Maryland,Montgomery Coll Rckvlle,PS 101,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Massachusetts,Bentley University,GO 100,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Massachusetts,Berkshire Cmty Coll,GOV 105,UNITED STATES GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Massachusetts,Cape Cod Cmty Coll,GOV 111,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Massachusetts,Cape Cod Cmty Coll,HG 111,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Massachusetts,Greenfield Cmty Coll,POL 101,AMERICAN POLITICS,STSS 1310,AMERICAN GOVERNMENT,3.0
Massachusetts,Northern Essex C C,GOV 101,AMERICAN GVT & POL,STSS 1310,AMERICAN GOVERNMENT,3.0
Missouri,Missouri Univ. Sci & Tech,POLSCI 90,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
Missouri,Northwst Mo St Univ,POLS 34102,INTRO AM GOV & POL,STSS 1310,AMERICAN GOVERNMENT,3.0
New Jersey,Rowan University,POSC 07110,AMERICAN GOVERNMENT,STSS 1310,AMERICAN GOVERNMENT,3.0
New Jersey,Rutgers Univ. New Brunswick,306 B6,AMERICAN PRESIDENCY,STSS 1310,AMERICAN GOVERNMENT,3.0
