School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Massachusetts,Univ Mass Dartmth,BNG 316,BIOMATERIALS,BMED 2100,BIOMATERIALS SCI & ENGINEERING,3.0
New York,Rochester Inst of Technology,"BIME 370
AND BIME 391","INTRO BIOMATERIALS SCIENCE
AND BIOMECHANICS & BIOMATERIALS",BMED 2100,BIOMATERIALS SCI & ENGINEERING,4.0
