School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Univ Alabama Tuscaloosa,ENGR 171,LARG-SCALE ENG. GRAPHICS,ENGR 1200,ENG GRAPHICS & CAD,1.0
Alaska,Univ. of Alaska Anchorage,AET A101,FUND OF CADD FOR BLDG CONSTR,ENGR 1200,ENG GRAPHICS & CAD,1.0
Arizona,Northern Arizona Univ,"EGR 186
AND EGR 180","INTRO ENGRG DESIGN
AND COMPUTER AIDED DRAFTING",ENGR 1200,ENG GRAPHICS & CAD,1.0
Arizona,Northern Arizona Univ,ME 180,COMPUTER AIDED DESIGN,"ENGR 1000
AND ENGR 1200","GENERAL ENGINEERING ELECTIVE
AND ENG GRAPHICS & CAD","1.0
AND 1.0"
BANGLADESH,American Int'l Univ.Bangledesh,BAE 1101,ENGINEERING DRAWING I,ENGR 1200,ENG GRAPHICS & CAD,1.0
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 83,ENGINEERING GRAPHICS,ENGR 1200,ENG GRAPHICS & CAD,1.0
BRAZIL,Universidade de Fortaleza,T 531,TECHNICAL DRAWING II,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Chang'an University,ENGR 01,ENGINEERING DRAWING,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,China Agricultural University,ENGR 3,MECH DRAW AND CADD GRAPHICS,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,China Univ. of Petroleum E.C.,ENGR 4,ENGINEERING DRAWING,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Dalian Univ. of Tech.,DU 10501300,ENGINEERING DRAWING,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Dalian Univ. of Tech.,ENGR 3,ENGINEERING DRAWING,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,East China Univ. of Sci & Tech,ENGR 13,SOLIDWORKS APPLIC & IMPROVEMEN,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Guilin Univ. of Technology,ENGR 2,CIVIL ENGINEERING DRAFTING,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Minzu University of China,ENGR 2,ENGINEERING DRAFTING,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Nanjing Univ. of Sci. & Tech.,ENGR 1,ENGINEERING DRAWING,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Nanjing University of Tech.,ENGR 6,DESIGN 1,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Ocean University of China,"ENGR 01
AND CSCI 03","ENGINEERING DRAWING
AND COMPUTER AIDED DRAWING",ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Shanghai Maritime University,ENGR 2,MECHANCIAL DRAWING,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Shanghai Ocean University,ENGR 1,MODERN ENGINEERING GRAPHICS B,ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Univ. Elec Sci & Tech of China,"ENGR 2
AND ENGR 1","MECHANICAL DRAWING II
AND MECHANICAL DRAWING",ENGR 1200,ENG GRAPHICS & CAD,1.0
CHINA,Wuhan University,ENGR 2,ENGINEERING GRAPHICS A I,ENGR 1200,ENG GRAPHICS & CAD,1.0
