School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Arizona,University of Arizona,GEOS 251,PHYSICAL GEOLOGY,ERTH 1200,GEOL II: EARTH'S SURFACE,3.0
Maine,University Maine,ERS 102,ENVIRONMENTAL GEOLOGY OF ME,ERTH 1200,GEOL II: EARTH'S SURF,4.0
New Jersey,Montclair State Univ,GEOS 125,EARTH & THE ENVIRONMENT,ERTH 1200,GEOL II: EARTH'S SURF,4.0
New York,Utica Col Syracuse U,"GOL 226
AND GOL 225","HISTORICAL GEOLOGY
AND PHYSICAL GEOLOGY","ERTH 1250
AND ERTH 1200
AND ERTH 1150
AND ERTH 1100","GEOLOGY II: LAB
AND GEOL II: EARTH'S SURFACE
AND GEOLOGY I: LAB
AND GEOLOGY I: EARTH'S INTERIOR","1.0
AND 3.0
AND 1.0
AND 3.0"
SINGAPORE,Nanyang Tech. Univ.,ES 8005,ENVIR. EARTH SYSTEM SCIENCE,ERTH 1200,GEOL II: EARTH'S SURF,3.0
