School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,GENS 9002,PSYC. OF THE BODY AND THE MIND,PSYC 2000,PSYCHOLOGY ELECTIVE,4.0
CANADA,University of Alberta,PSYCO 105,INDIVIDUAL & SOCIAL BEHAVIOR,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
CANADA,University of Alberta,PSYCO 105,INDIVIDUAL & SOCIAL BEHAVIOR,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,PSYC 3710,INTRODUCTION TO CLINICAL PSYC,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
CHINA,Dalian Univ. of Tech.,DU 101123,SOCIAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,2.0
CHINA,Northeastern Univ. of China,PSYC 1,PSYCOLOGICAL EDUCATION,PSYC 2000,PSYCHOLOGY ELECTIVE,2.0
CHINA,Shanghai Maritime University,PSYC 1,MARITIME PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,2.0
California,American River Coll,PSYC 356,HUMAN SEXUALITY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
California,Butte College,PSY 52,"ALCOHOL, DRUGS, and SOCIETY",PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
California,Folsom Lake College,PSYC 356,HUMAN SEXUALITY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
California,Marymount College Ca,PSY 205,CHILD & ADOLESCENT DEVELOP,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
California,Moorpark College,PSY M13,HUMAN SEXUALITY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
California,Saddleback College,PSYC 30,SOCIAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
California,Univ Calif Davis,PSC 041,RESEARCH METH IN PSYCH,PSYC 2000,PSYCHOLOGY ELECTIVE,4.0
Connecticut,Gateway Cmty-Tech Cl,PSY 1201,LIFE SPAN DEVELOPMENT,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Connecticut,Northwestern Connecticut CC,PSY C258,BEHAVIOR MODIFICATION,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Connecticut,Norwalk Community College,PSY D245,ABNORMAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Connecticut,Norwalk Community College,PY D204,ABNORMAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Connecticut,Quinnipiac University,PS 236,CHILD AND ADOLESCE,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Connecticut,Southern Conn St Univ,PSY 220,INTRO TO MENTAL HEALTH FIELD,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Connecticut,Three Rvrs Cmty Tech,PSY K243,THEORIES OF PERSONALITY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
DENMARK,Copenhagen Business School,HAP VAPP,PSYCHOLOGICAL PERSPECTIVE,PSYC 2000,PSYCHOLOGY ELECTIVE,4.0
District of Columbia,George Washington University,PSYC 2013,DEVELOPMENTAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Florida,Broward College,DEP 2002,CHILD PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Florida,Daytona State College,DEP 2004,DEVELOPMENT PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Florida,Miami-Dade Cc North,DEP 2000,HUMAN GROWTH & DEVELOPMENT,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Florida,Pasco-Hrnando Cc Brk,DEP 2002,CHILD PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Florida,Valencia College,INP 1301,PSY IN BUS-IND,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Georgia,Spelman College,SPSY 200B,"RISKY BEHAVIORS, HIV/AIDS",PSYC 2000,PSYCHOLOGY ELECTIVE,4.0
Georgia,Spelman College,SPSY 206,PSYCHOLOGY OF WOMEN,PSYC 2000,PSYCHOLOGY ELECTIVE,4.0
Hawaii,Maui Community Coll,PSY 240,DEVELOPMENTAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Idaho,Brigham Young Univ-BYU-Idaho,CHILD 210,CHILD DEVELOPMENT,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Indiana,Purdue Univ W Lafyte,PSY 235,CHILD PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Iowa,Cornell Coll,PSY 161,FUND-PSY SCIENCE,PSYC 2000,PSYCHOLOGY ELECTIVE,1.0
Louisiana,Louisiana Tech Univ,PSY 202,ADV GEN PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Maine,University Maine,CHF 201,INTRO CHILD DEVELOPMENT,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Maine,University Maine,PSY 323,PSYCHOLOGY OF CHILDHOOD,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Maryland,Anne Arundel C C,PSY 212,PERSONALITY PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Maryland,Commun Coll of Baltimore Cnty,PSYC 217,THEORIES OF PERSONALITY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Maryland,Johns Hopkins Univ.,PSYC 200.100,INTRO TO COGNITIVE PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Maryland,U S Naval Academy,NL 112,LEADERSHIP & HUMAN BEHAVIOR,PSYC 2000,PSYCHOLOGY ELECTIVE,2.0
Maryland,U. of  Maryland College Park,PSYC 354,CROSS-CULT PSYC,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Maryland,Univ Maryland-Baltimore Co,AGNG 200,"AGNG PEOPLE, POL & MNGT",PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,PSY 127,DEVELOPING RESILIENCY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,PSY 204,HUMAN GROWTH & DEVELOPMENT,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,PSY 210,PSYCHOLOGY OF MASS MEDIA,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,PSY 221,PSYCHOLOGY OF WOMEN,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,PSY 226,ABNORMAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,SOC 121,HUMAN SEXUALITY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,SOC 228,DEATH AND DYING,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,APSY 1031,"FAMILY, SCHOOL & SOCIETY",PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,APSY 2041,ADOLESCENT PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,PS 234,ABNORMAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,PS 272,COGNITIVE PSYCH.,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,PS 285,BEHAVIORAL NEUROSCIENCE,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,PS 391,ETH CONTROV/PSYCH & NEUROSCI,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,PSYC 2269,CHILD DEVELOPMENT,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Greenfield Cmty Coll,PSY 225,PSYCHOLOGY OF WOMEN,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Greenfield Cmty Coll,PSY 295,DIRECTED STUDY IN PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Holyoke Cmty College,PSY 217,ABNORMAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Mount Wachusett C C,PSY 240,ABNORMAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Northern Essex C C,PSY 203,CHILD PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Quinsigamond C C,PSY 142,HUMAN SEXUALITY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Salem State University,PSY 218,CHILDHOOD & ADOLESCENCE,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Simons Rock Clg Bard,PSYC 202,DEVELOPMENTAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Simons Rock Clg Bard,PSYC 218,PSYCHOLOGY OF WOMEN,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Simons Rock Clg Bard,PSYC 219,PSYCH OF RACE & ETHNICITY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Springfield Tech C C,PSYC 400,PRIN OF NORMAL/ABNORMAL BEHAV,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Michigan,Lansing Cmty College,PSYC 205,HUMAN GROWTH & DEVELOPMENT,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Michigan,Western Mich Univ,ADA 2250,DRUG USE: PER/SOC IMPACT,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
Missouri,Missouri Univ. Sci & Tech,PSYCH 250,DEVELOPMENTAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
New Jersey,Brookdale Cmty Coll,PSYC 218,EDUCATIONAL PSYCHOLOGY,PSYC 2000,PSYCHOLOGY ELECTIVE,3.0
