School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Maryland,Johns Hopkins Univ.,ECON 180.215,GAME THEORY-SOCIAL SCI,COGS 1000,COGNITIVE SCIENCE ELECTIVE,3.0
Maryland,Montgomery Coll Rckvlle,CA 190,INTRO TO GAME & SIMULATION,COGS 1000,COGNITIVE SCIENCE ELECTIVE,4.0
New York,Fulton-Montgomery Cc,ENG 140,INTRO LINGUISTICS,COGS 1000,COGNITIVE SCIENCE ELECTIVE,3.0
Ohio,College Of Wooster,CSCI 19901,"ANIMATION, GMG & 3-D VIR WRL",COGS 1000,COGNITIVE SCIENCE ELECTIVE,4.0
