School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New York,Dutchess Cmty Coll,AST 131,SOLAR SYSTEM ASTRONOMY,"ASTR 1530
AND ASTR 1510","TOUR OF SOLAR SYSTEM
AND QUASARS AND COSMOLOGY","2.0
AND 2.0"
New York,Ulster Co Cmty Coll,AST 101,ASTRONOMY OF STARS & GALAXIES,ASTR 1510,QUASARS AND COSMOLOGY,2.0
