School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,San Frncsco State Un,CHEM 107,EXPLOR CHEM OF PLANTS,BCBP 1000,BIOCHEM & BIOPHYSICS ELECTIVE,3.0
Massachusetts,Brandeis Univ,BIPH 11A,SEMINAR IN BIOLOGICAL PHYSICS,BCBP 1000,BIOCHEM & BIOPHYSICS ELECTIVE,2.0
