School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,Queensland University of Tech.,IAB 203.1,BUSINESS PROCESS MODELING,MGMT 4000,MANAGEMENT ELECTIVE,4.0
AUSTRALIA,University of New South Wales,GENC 3004,PERSONAL FINANCE,MGMT 4000,MANAGEMENT ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,SEEM 3530,ENGINEERING AND TECH MANAGMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
CHINA,Dalian Univ. of Tech.,DU 103203,MANAGING SOFTWARE REQ.,MGMT 4000,MANAGEMENT ELECTIVE,2.0
CHINA,Dalian Univ. of Tech.,DU 103204,SOFTWARE PROJ MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
CHINA,Nankai University,MGMT 1,PRINCIPLES OF INSURANCE,MGMT 4000,MANAGEMENT ELECTIVE,3.0
CHINA,Straits Inst. of Minjiang Univ,ACCT 03,MANAGERIAL ACCOUNTING,MGMT 4000,MANAGEMENT ELECTIVE,3.0
CHINA,Zhongnan Univ of Econ & Law,MGMT 07,FINANCIAL NUMERICAL CALCULATIO,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Connecticut,Univ of Connecticut,BLAW 3660,INTERNATIONAL BUSINESS LAW,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Connecticut,Univ of Connecticut,ECON 3422,INTERNATIONAL FINANCE,MGMT 4000,MANAGEMENT ELECTIVE,3.0
DENMARK,Copenhagen Business School,HA E145,GREEN INNOV.-CLIMATE CHG OPPOR,MGMT 4000,MANAGEMENT ELECTIVE,4.0
DENMARK,Copenhagen Business School,HA E31,INTERNATIONAL MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,4.0
DENMARK,Copenhagen Business School,HA E82,PROJECT MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,4.0
DENMARK,Copenhagen Business School,HAJ 31CL,INTERNATIONAL COMMERCIAL LAW,MGMT 4000,MANAGEMENT ELECTIVE,4.0
FRANCE,ESSEC Business School,CPTG 14220,STRATEGIC MANAGEMENT CONTROL,MGMT 4000,MANAGEMENT ELECTIVE,2.0
FRANCE,ESSEC Business School,MGTM 14130,HUMAN RESOURCE MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,2.0
FRANCE,ESSEC Business School,MKGF 14046,MARKETING INTERCULTUREL,MGMT 4000,MANAGEMENT ELECTIVE,2.0
FRANCE,ESSEC Business School,MKGM 14041,INTERNATIONAL MARKETING,MGMT 4000,MANAGEMENT ELECTIVE,2.0
ITALY,Bocconi University,5136 5136,INT'L BUSINESS STRATEGY,MGMT 4000,MANAGEMENT ELECTIVE,3.0
ITALY,Bocconi University,5222 5222,MGMT of INT'L & SUPRANAT'L ORG,MGMT 4000,MANAGEMENT ELECTIVE,3.0
ITALY,Bocconi University,6100 6100,PUBLIC MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Louisiana,Tulane University,FINC 453,CASES IN FINANCIAL MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Louisiana,Tulane University,FINC 480,FUNDAMENTAL & TECH TRADING,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Massachusetts,Babson College,MKT 4560,GLBL MKT MGMT,MGMT 4000,MANAGEMENT ELECTIVE,4.0
Massachusetts,Bentley University,AC 310,COST MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Massachusetts,Greenfield Cmty Coll,ACC 131,APPL. OF COST ACCT.,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Massachusetts,Northeastern University,INTB 1203,INTL BUS AND SOCIAL RESP,MGMT 4000,MANAGEMENT ELECTIVE,4.0
Michigan,Michigan State Univ,MKT 317,MARKET ANALYTICS,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Montana,Univ Montana,BGEN 360,INTERNATIONAL BUSINESS,MGMT 4000,MANAGEMENT ELECTIVE,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2027,INTERNATIONAL BUSINESS STRATEG,MGMT 4000,MANAGEMENT ELECTIVE,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2030,GLOBAL SUPPLY CHAIN MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2043,SERVICE MARKETING,MGMT 4000,MANAGEMENT ELECTIVE,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2050,PROJECT AND PRODUCTION MANAGE.,MGMT 4000,MANAGEMENT ELECTIVE,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2068,BUSINESS INNOVATION,MGMT 4000,MANAGEMENT ELECTIVE,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2070,INTERN. FINANCIAL MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
NETHERLANDS,Universiteit Maastricht,EBC 2088,DECISION SUPP.SYS & BUS. MODEL,MGMT 4000,MANAGEMENT ELECTIVE,3.0
New Jersey,Drew University,AFAM 170,INV. ELEM. FOR ENTREP. SUCCESS,MGMT 4000,MANAGEMENT ELECTIVE,4.0
New Jersey,Kean Coll N J,MGS 3520,BUS ETHICS AND SOC RES,MGMT 4000,MANAGEMENT ELECTIVE,3.0
New York,College of Staten Island,MGT 323,PUBLIC POLICY ANALYSIS,MGMT 4000,MANAGEMENT ELECTIVE,4.0
New York,Columbia University,IEOR E4602,QUANTITATIVE RISK MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
New York,New School University,MBMG 4000,INTL BUSINESS MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
New York,New School University,MBMG 4004,BL SENIOR SEMINAR IN HRM,MGMT 4000,MANAGEMENT ELECTIVE,3.0
North Dakota,Un N Dakota Grnd Frk,FIN 310,PRINCIPLES OF FINANCIAL MANAGE,MGMT 4000,MANAGEMENT ELECTIVE,3.0
North Dakota,Un N Dakota Grnd Frk,SPRT 320,SPORT FINANCIAL MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Ohio,Case Western Reserve,MKMR 312,SELLING AND SALES MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Ohio,Case Western Reserve,ORBH 380,MANAGING NEGOTIATIONS,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Rhode Island,Providence College,MGT 301,ORGANIZATIONAL BEHAVIOR,MGMT 4000,MANAGEMENT ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,BM 305,SERVICES MARKETING,MGMT 4000,MANAGEMENT ELECTIVE,4.0
SPAIN,ESADE,00810 00810,"EEO:SUST.,BUSINESS AND VALUES","STSS 1000
OR MGMT 4000","SCI & TECH STUDIES ELECTIVE
OR MANAGEMENT ELECTIVE","2.0
OR 2.0"
SPAIN,ESADE,12B 25060,MARKETING IN SPAIN,MGMT 4000,MANAGEMENT ELECTIVE,3.0
SPAIN,ESADE,20877 20877,MRKTG FROM STRATEGY TO ACTION,MGMT 4000,MANAGEMENT ELECTIVE,3.0
SPAIN,ESADE,25864 25864,CI: BRAND MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,2.0
SPAIN,ESADE,40007 40007,MANAGING SERVICES,MGMT 4000,MANAGEMENT ELECTIVE,2.0
SPAIN,ESADE,40009 40009,CMP: IMPL. STRAT.:PROCESSES,MGMT 4000,MANAGEMENT ELECTIVE,2.0
SPAIN,ESADE,45053 45053,CHANGE MGMT FOR SERV. EXCELL.,MGMT 4000,MANAGEMENT ELECTIVE,2.0
SPAIN,ESADE,85835 85835,PROJECT MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
SPAIN,ESADE,ESADE 25830,INTERNAT MARKETING STRATEGIES,MGMT 4000,MANAGEMENT ELECTIVE,3.0
SPAIN,ESADE,ESADE 25834,DESIGN MANAGEMENT,MGMT 4000,MANAGEMENT ELECTIVE,3.0
SPAIN,ESADE,ESADE 85837,DOING BUSINESS ACROSS CULTURES,MGMT 4000,MANAGEMENT ELECTIVE,3.0
South Carolina,Univ South Carolina,FINA 369,PERSONAL FINANCE,MGMT 4000,MANAGEMENT ELECTIVE,3.0
UNITED KINGDOM,Swansea University,EBM 328,GLOBAL STRATEGIC MARKETING,MGMT 4000,MANAGEMENT ELECTIVE,4.0
UNITED KINGDOM,Swansea University,EBR 330,INTERNATIONAL BUSINESS MGMT,MGMT 4000,MANAGEMENT ELECTIVE,4.0
UNITED KINGDOM,University Sussex England,SUSSEX INTER,INTERNATIONAL BUSINESS,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Vermont,Comm Coll Of Vermont,BUS 1230,ADVERTISING,MGMT 4000,MANAGEMENT ELECTIVE,3.0
Washington,Eastern Washington University,MGMT 326,ORGANIZATION THEORY & BEHAVIOR,MGMT 4000,MANAGEMENT ELECTIVE,4.0
