School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Arkansas,Arkansas Tech Univ,MCEG 2023,ENGINEERING MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
BRAZIL,Universidade Fed. de Pernam.,EL 416,MATERIALS TECHNOLOGY,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CANADA,McGill University,CIVE 202,CONSTRUCTION MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
CANADA,McGill University,MINMETEN 306-310B,ENGINEERING ECONOMY,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CANADA,McGill University,CIVE 202,CONSTRUCTION MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
CANADA,McGill University,MINMETEN 306-310B,ENGINEERING ECONOMY,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CANADA,University of Toronto,MSE 270H1,MATERIALS SCIENCE,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CANADA,University of Toronto,MSE 270H1,MATERIALS SCIENCE,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CANADA,York University,CIVL 2120,CIVIL ENGINEERING MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CANADA,York University,CIVL 2120,CIVIL ENGINEERING MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CHINA,China Agricultural University,ENGR 9,ENGR MATLS AND MOULDING TECH,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CHINA,Chongqing Univ. of Technology,ENGR 7,FUNDAMENTALS OF MATERIALS SCI,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CHINA,East China Univ. of Sci & Tech,ENGR 05,ENGINEERING MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CHINA,Guilin Univ. of Technology,ENGR 8,CIVIL ENGR. MATERIALS B,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
CHINA,Nanjing University of Tech.,ENGR 1,MATERIALS AND PROCESSES,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
California,Cabrillo Coll,ENGR 45,ENGR MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
California,Canada Coll,ENGR 270,MATERIALS SCIENCE,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
California,City Coll San Frnsco,ENGN 45,MATERIALS SCIENCE,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
California,Colleg of the  Canyons,ENGR 151,MATERIALS OF ENGINEERING,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
California,Colleg of the  Canyons,"ENGR 151L
AND ENGR 151","MATERIALS OF ENGINEERING LAB
AND MATERIALS OF ENGINEERING",ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
California,Cosumnes River Coll,ENGR 412,PROPERTIES OF MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
California,Sacramento City Coll,ENGR 412,PROPERTIES OF MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
California,San Frncsco State Un,ENGR 200,MATERIALS FOR ENGINEERING,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
California,Santa Clara Univ,"MECH 15
AND MECH 15L","INTRO TO MATERIALS SCIENCE
AND INTRO TO MATLS SCIENCE LAB",ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
California,Univ Calif Berkeley,ENGIN XB45,PROP OF MATERIALS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,3.0
California,Univ Calif Davis,EMS 162,STRUCT. CHAR. ENGR MATLS,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
California,Univ Calif San Diego,MAE 20,ELEMENTS OF MATERIALS SCIENCE,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
California,Univ of California Los Angeles,MAT SCI 14,SCIENCE - ENGINEERING MATERIAL,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
Connecticut,Three Rvrs Cmty Tech,"NUC K261
AND NUC K118
AND NUC K260","LAB, NUCLEAR MAT SCIENCE
AND NUCLEAR CHEMISTRY
AND NUCLEAR MATERIALS SCIENCE",ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
Connecticut,US Coast Guard Acad,USCGA 1204,ENG MATERIAL SCIENCE,ENGR 1600,MATERIALS SCIENCE FOR ENGINEER,4.0
