School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Massachusetts,Northeastern University,ENGL 3301,ADV. WRITING IN DISCIPLINE,WRIT 4000,WRITING ELECTIVE,4.0
Michigan,Univ Detroit Mercy,ENL 3030,TECHNICAL WRITING,WRIT 4000,WRITING ELECTIVE,3.0
New Jersey,Rutgers Univ. New Brunswick,350 307,FICTION WRITING WKSP,WRIT 4000,WRITING ELECTIVE,3.0
New Jersey,Rutgers Univ. New Brunswick,570 336,REVIEW WRITING,WRIT 4000,WRITING ELECTIVE,3.0
New Jersey,Rutgers Univ. New Brunswick,570 396,ST-PERSONAL ESSAY,WRIT 4000,WRITING ELECTIVE,3.0
New York,Rochester Inst of Technology,ENGL 361,TECHNICAL WRITING,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,AAS 416,CONTEMP BLACK WOMEN& THEIR FIC,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,ENG 300W,EXPOSITORY WRITING,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,ENG 300Z,EXPOSITORY WRITING,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,ENG 302Z,CREATIVE WRITING,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,ENG 303Z,ARGUMENTATIVE PERS WRIT,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,ENG 304Z,FORMS OF CREATIVE WRIT POETICS,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,ENG 350,CONTEMP WRITERS WORK,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,ENG 450,TOPICS IN WRITING STUDIES,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Albany,ENG 500,TEXTUAL PRACTICES I,WRIT 4000,WRITING ELECTIVE,4.0
New York,SUNY Albany,JRL 308Z,STYLES JOURN WRITING,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Buffalo,ENG 394,WRITING WORKSHOP,WRIT 4000,WRITING ELECTIVE,3.0
New York,SUNY Buffalo,ENG 396,WRITING WORKSHOP 2,WRIT 4000,WRITING ELECTIVE,3.0
New York,Syracuse University,WRT 307,ADV STUDIO: PROFESSIONAL WRIT,WRIT 4000,WRITING ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,HL 220,CREATIVE WRITING WORKSHOP,WRIT 4000,WRITING ELECTIVE,4.0
Virginia,Virginia Tech,ENGL 3764,TECHNICAL WRITING,WRIT 4000,WRITING ELECTIVE,3.0
