School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,China Agricultural University,"ENGR 10
AND ENGR 11
AND ENGR 5","ELECTRON TECHNOLOGY
AND EXPER IN ELECTRON TECHNOLOGY
AND ELECTRICIAN TECHNOLOGY",ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
CHINA,China Univ. of Petroleum E.C.,"ENGR 9
AND ENGR 10
AND ENGR 3","ELECTROTECH. & ELECTRONICS II
AND PRACT. OF ELECTROTECH/ELECTRON
AND ELECTROTECHNICS/ELECTRONICS I",ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
CHINA,Chongqing Univ. of Technology,"ENGR 9
AND ENGR 8","ELECTRICAL AND ELECTRONIC EXPE
AND ELECTRICAL AND ELECTRONIC ENGR",ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
California,Diablo Valley Coll,ENGIN 230,INTRO TO CIRCUITS & DEVICES,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
California,Pasadena City Coll,ENGR 016,ENGINEERING CIRCUITS,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
California,Univ Calif San Diego,MAE 140,LINEAR CIRCUITS,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
Colorado,University Of Denver,ENGR 1622,INTRO TO MECHATRONIC SYSTEMS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
Connecticut,Middlesex Cmty-Tech,EGR F221,INTRO ELECTRIC CIRCUIT ANALYSI,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
DENMARK,Technical Univ. of Denmark,31039 31039,POWER ELECTRONICS ENERGY SYST,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
District of Columbia,Catholic Univ Amerca,"ENGR 355
AND ENGR 321","ELECTRICAL LABORATORY I
AND ELECTRONIC CIRCUITS I",ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
Florida,Univ South Florida,ECH 3702,INSTRUMENT SYSTEMS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
Illinois,Illinois Inst of Technology,ECE 211,CIRCUIT ANALYSIS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
Maine,Univ Southern Maine,PHY 331,ELECTRODYNAMICS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
Maryland,U S Naval Academy,EE 331,ELECTRICAL ENGINEERING I,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
Massachusetts,Gordon College,"PHY 226
AND PHY 225","ELECTRONICS LABORATORY
AND ELECTRONICS",ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,Bronx Cmty Coll,ELC 11,DC CIRCUIT ANALYSIS,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,Hudson Vly Cmty Coll,MECT 130,ELECTRICITY,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
New York,Ithaca College,PHYS 32600,ALALOG ELECTRONICS,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
New York,New York City Tech C,EET 1122,CIRCUIT ANALYSIS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
New York,New York Inst Tech,EENG 211,ELECTRICAL CIRCUITS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
New York,New York Inst Tech,EENG 212,ELECTRICAL CIRCUITS I AND ENGR,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,Rochester Inst of Technology,EEEE 281,CIRCUITS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
New York,SUNY Canton,"ENGS 264
AND ENGS 263","ELECTRICAL CIRCUITS LAB
AND ELECTRICAL CIRCUITS",ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,SUNY Coll Fredonia,PHYS 323,CIRCUIT ANALYSIS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,SUNY Coll New Paltz,"EGE 201
AND EGE 200","CIRCUITS LABORATORY
AND CIRCUIT ANALYSIS",ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,SUNY Oneonta,ENGR 335,ELECTRONICS/CIRCUITS I,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
New York,Siena College,SCDV 230,ELECTRONIC INSTRUMENTATION,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,Suny Coll Tech Cnton,"ENGS 264
AND ENGS 263","ELECTRICAL CIRCUIT LABORATORY
AND ELECTRICAL CIRCUITS",ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,Tompkins-Cortland Cc,ENSC 203,ELECTRICAL SCIENCE,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
New York,Westchester Cmty Col,ELEC 128,ELECTRIC CIRCUITS,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
New York,Westchester Cmty Col,ELEC 129,DIGITAL LOGIC,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
Oklahoma,Oklahoma St Univ,ENSC 3213,COMPUTER BASED SYSTEMS,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
Pennsylvania,Drexel University,ECE 201,ELECTRIC CIRCUITS,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
SINGAPORE,Nanyang Tech. Univ.,MA 2009,ELEC & ELECT: CIRCUIT & DEVICE,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
Tennessee,Univ Of The South,PHYS 203,INTERM ELEC/MAGNETISM I,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
UNITED KINGDOM,Swansea University,EG 142,INSTRUMENTATION AND CONTROL,ENGR 2300,ELECTRONIC INSTRUMENTATION,4.0
UNITED KINGDOM,University of Bath,ME 10285,"INSTRUMENT, ELECTR & ELEC DEVI",ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
Virginia,Virginia Tech,ECE 3054,ELECTRICAL THEORY,ENGR 2300,ELECTRONIC INSTRUMENTATION,3.0
