School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of Sydney,ENGG 1801,ENGINEERING COMPUTING,CSCI 1190,BEGINNING PROG FOR ENG,1.0
Alabama,Auburn University,COMP 1200,INTRO TO COMPUTER ENGR & SCI,CSCI 1190,BEGINNING C PROG FOR ENG,1.0
Arizona,Northern Arizona Univ,"CS 122L
AND CS 122","PROG FOR EGR & SCI LAB
AND PROGRAMMING FOR ENG & SCI",CSCI 1190,BEGINNING PROG FOR ENG,1.0
Arizona,University of Arizona,ECE 175,CMPTR PROG ENGR APPL,CSCI 1190,BEGINNING PROG FOR ENG,1.0
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 8,COMPUTER SCIENCE,CSCI 1190,BEGINNING PROG FOR ENG,1.0
BRAZIL,Universidade Fed. de Pernam.,IF 165,ELECTRONIC COMPUTING,CSCI 1190,BEGINNING PROG FOR ENG,1.0
CHINA,Chongqing Univ. of Technology,CSCI 2,COMPUTER PROGRAMMING DESIGN,CSCI 1190,BEGINNING PROG FOR ENG,1.0
CHINA,Northeastern Univ. of China,CSCI 3,SCIENTIFIC COMPUTING W/MATLAB,CSCI 1190,BEGINNING PROG FOR ENG,1.0
CHINA,Shanghai Maritime University,CSCI 2,C LANGUAGE PROGRAMMING,CSCI 1190,BEGINNING PROG FOR ENG,1.0
CHINA,Wuhan University,CSCI 4,COMP TECH BASIS (C LANG),CSCI 1190,BEGINNING C PROG FOR ENG,1.0
CHINA,Yangzhou University,MATH 3,METLAB,CSCI 1190,BEGINNING PROG FOR ENG,1.0
CHINA,Zhengzhou Univ.,CSCI 06,NUMERICAL COMPU & MATLAB PROGR,CSCI 1190,BEGINNING PROG FOR ENG,1.0
California,Bakersfield Coll,ENGR 19P,INTRO COMP. PROG/SET,CSCI 1190,BEGINNING C PROG FOR ENG,3.0
California,City Coll San Frnsco,CS 110B,PROGRAMMING FUNDAMENTALS,"CSCI 1100
OR CSCI 1190","COMPUTER SCIENCE I
OR BEGINNING PROG FOR ENG","3.0
OR 1.0"
