School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alaska,Univ. of Alaska Anchorage,FREN A432,INTRO TO FRENCH & FRANCO LIT.,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
Arizona,University of Arizona,SPAN 205,INTENSIVE SPANISH,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
Arizona,University of Arizona,SPAN 210,LATIN AMERICA ON FILM,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,CPTH 2213,APPL. OF VOCAB. AND GRAMMAR II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,CPTH 2223,COMMUNICATION IN CONTEXT II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,CPTH 2233,COMMUNICATION IN CONTEXT II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,CPTH 2253,BAS. PRES. SKILLS&DAILY SIT II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,Jiangsu Univ. of Technology,LANG 2-8,COLLEGE CHINESE,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,Southeast Univ. of China,GERM 03,GERMAN 3,LANG 2000,FOREIGN LANGUAGE ELECTIVE,2.0
CHINA,University of Macau,JPNB 120,PRACTICAL JAPANESE II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
CHINA,University of Macau,JPNB 121,JAPANESE GRAMMAR II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
CHINA,University of Macau,JPNB 210,PRACTICAL JAPANESE III,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,University of Macau,JPNB 211,INTEGRATED JAPANESE I,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,University of Macau,JPNB 212,JAPANESE READING I,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,University of Macau,JPNB 213,JAPANESE COMPOSITION I,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,University of Macau,JPNB 221,INTEGRATED JAPANESE II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,University of Macau,JPNB 222,JAPANESE READING II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
CHINA,University of Macau,JPNB 223,JAPANESE COMPOSITION II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
California,Claremont Mckenna,FREN 033,INTERMEDIATE FRENCH,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
California,Coll Marin,ITAL 203,INTERMEDIATE ITALIAN III,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
California,Coll Marin,SPAN 203,INTERMEDIATE SPANISH III,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
California,Foothill Coll,HEBR 003,INTERMEDIATE HEBREW,LANG 2000,LANGUAGE ELECTIVE,4.0
California,Mission College,"SPA 002L
AND SPA 001
AND SPA 001L
AND SPA 002","SECOND SEMESTER SPANISH LABOR
AND FIRST SEMESTER SPANISH
AND SPANISH LABORATORY
AND SECOND SEMESTER SPANISH","LANG 2000
AND LANG 1000","FOREIGN LANGUAGE ELECTIVE
AND FOREIGN LANGUAGE ELECTIVE","4.0
AND 4.0"
California,Santa Rosa Jr Coll,SPAN 2,ELEMENTARY SPANISH II,LANG 2000,LANGUAGE ELECTIVE,4.0
California,Thomas Aquinas Coll,LANG 2 A,LANG II: LATIN & ENGLISH GRAMM,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
California,Thomas Aquinas Coll,LANG 2 B,LANG II: LATIN & ENGLISH GRAMM,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
California,Univ California-Santa Barbara,GER 3,ELEMENTARY GERMAN,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
California,Univ Southern Calif,FREN 220,FRENCH III,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
Colorado,US Air Force Academy,RUSSIAN 132,BASIC RUSSIAN,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
Connecticut,Connecticut College,GER 202,INTERMEDIATE GERMAN,LANG 2000,FOREIGN LANGUAGE ELECTIVE,4.0
Connecticut,Housatonic Community College,SPA E102,ELEMENTARY SPANISH II,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
Connecticut,Housatonic Community College,SPA E201,INTERMEDIATE SPANISH I,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
Connecticut,Southern Conn St Univ,GER 201,CONTINUING GERMAN,LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
Connecticut,Southern Conn St Univ,GER 203,"GERMAN: TALES, STORIES, FILMS",LANG 2000,FOREIGN LANGUAGE ELECTIVE,3.0
