School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Louisiana,Tulane University,"ACCT 203
AND ACCT 301","FINANCIAL ACCOUNTING
AND MANAGERIAL ACCOUNTING","MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","3.0
AND 3.0"
Maryland,Commun Coll of Baltimore Cnty,ACCT 101,PRINCIPLES OF ACCOUNTING I,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Maryland,Commun Coll of Baltimore Cnty,"ACCT 102
AND ACCT 101","PRINC OF ACCOUNTING II
AND PRINC OF ACCOUNTING I","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
Maryland,Montgomery Coll Rckvlle,"AC 202
AND AC 201","PRINC OF ACCOUNTING II
AND PRINC. OF ACCOUNTING I","MGMT 1000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","4.0
AND 4.0"
Maryland,U. of  Maryland College Park,BMGT 220,PRINCIPLES OF ACCOUNTING I,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Maryland,Washington College,BUS 112,INTRO TO FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,4.0
Massachusetts,Babson College,ACC 1000,INTRO TO FIN ACCTG,MGMT 2300,FINANCIAL ACCOUNTING,4.0
Massachusetts,Bentley University,AC 311,FINANCIAL ACCTG & REPORT I,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Massachusetts,Bentley University,"GB 112
AND GB 212","TOOLS & CONCEPTS IN AC & FI
AND PRACT & APPLIC IN AC & FI","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","2.0
AND 4.0"
Massachusetts,Berkshire Cmty Coll,"BUS 112
AND BUS 111","PRINCIPLES OF ACCOUNTING II
AND PRINCIPLES OF ACCOUNTING I","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
Massachusetts,Bunker Hill Cmty Col,"ACC 101
AND ACC 102","PRINCIPLES OF ACCOUNTING
AND PRINCIPLES OF ACCOUNTING II","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
Massachusetts,Clark Univ,MGMT 101,PRINCIPLES OF ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,4.0
Massachusetts,Dean College,"ACCT 103
AND ACCT 200","FINANCIAL ACCOUNTING
AND MANAGERIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
Massachusetts,Greenfield Cmty Coll,ACC 122,PRINC. OF FIN. ACCT. II,MGMT 2300,ACCT FOR DECISION MAKING,4.0
Massachusetts,Harvard University,ECON 1901,MANAGERIAL ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,4.0
Massachusetts,Merrimack College,BUS 2203,ACCOUNTING FOR BUSINESS,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,4.0
Massachusetts,Northeastern University,ACCT 1209,FINANCL ACCOUNTING & REPORTING,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,4.0
Massachusetts,Suffolk University,ACCT 201D,ACCT FOR DECISIONS MAKING I,MGMT 2300,ACCT FOR DECISION MAKING,3.0
Massachusetts,Univ Mass at Amherst,ACCOUNTG 221,PRINCIPLES/FINANCIAL ACCOUNT,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Massachusetts,Western New England Univ.,BIS 102,PROB SOLVING W/BUS TOOLS,MGMT 2300,ACCT FOR DECISION MAKING,3.0
Massachusetts,Westfield State University,ACCT 0104,PRINCIPLES OF ACCOUNTING I,MGMT 2300,ACCT FOR DECISION MAKING,3.0
Michigan,Centrl Michigan Univ,ACC 255,MANAGE ACCTG & DEC MKNG,MGMT 2300,ACCT FOR DECISION MAKING,3.0
Michigan,Michigan State Univ,ACC 201,PRINCIPLES OF FINANCIAL ACCT,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Michigan,Washtenaw Cmty Coll,ACC 122,PRINCIPLES OF ACCOUNTING II,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Montana,Univ Montana,"ACTG 201
AND ACTG 202","PRINCIPLES OF FIN. ACCOUNTING
AND PRINCIPLES OF MANG. ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
NETHERLANDS,Universiteit Maastricht,EBC 2059,MANAGEMENT ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,3.0
New Hampshire,Univ New Hampshire,ADMN 502,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,4.0
New Jersey,Kean Coll N J,"ACCT 2210
AND ACCT 2200","PRINCIPLES OF ACCOUNTING II
AND PRINCIPLES OF ACCOUNTING I","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND FINANCIAL ACCOUNTING","2.0
AND 4.0"
New Jersey,Mercer Co Cmty Coll,"ACC 112
AND ACC 111","PRINC MANAGERIAL ACCOUNTING
AND PRIN FINANCIAL ACCOUNTING","MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","4.0
AND 4.0"
New Jersey,Rutgers Univ. New Brunswick,"010 202
AND 010 101","MANAGEMENT ACCOUNTING
AND INTRO FINANCIAL ACCT",MGMT 2300,ACCT FOR DECISION MAKING,4.0
New Jersey,Rutgers Univ. New Brunswick,010 272,INTRO FINANCIAL ACCT,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,3.0
New Jersey,St Peters College,"AC 151
AND AC 152","PRINCIPLES OF ACCOUNTING I
AND PRINCIPLES OF ACCOUNTING II","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
New York,Adirondack Cmty Coll,"BUS 147
AND BUS 146","MANAGERIAL ACCOUNTING
AND FINANCIAL ACCOUNTING",MGMT 2300,ACCT FOR DECISION MAKING,4.0
New York,Baruch College,ACC 2101,PRINCIPLES OF ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Borough Manhattn C C,"ACC 222
AND ACC 122","ACCOUNTING PRINCIPLES II
AND ACCOUNTING PRINCIPLES I","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND FINANCIAL ACCTG IN DIGITAL AGE","2.0
AND 4.0"
New York,Brooklyn College,ACCT 2001,INTRODUCTORY ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,4.0
New York,Brooklyn College,"ACCT 2001
AND ACCT 3001","INTRODUCTORY ACCOUNTING
AND INTRO MANAGERIAL ACCOUNTING","MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","4.0
AND 3.0"
New York,Broome Cmty Coll,"BUS 101
AND BUS 100","ACCOUNTING II
AND ACCOUNTING I","MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","4.0
AND 4.0"
New York,Broome Cmty Coll,BUS 210,MANAGERIAL ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,4.0
New York,Bryant Stratton Bus,"AG 110
AND AG 120","ACCOUNTING PRINCIPLES I
AND ACCOUNTING PRINCIPLES II","MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","3.0
AND 3.0"
New York,Clarkson University,AC 205,INTRO ACCT DECISION ANALYSIS,MGMT 2300,ACCT FOR DECISION MAKING,3.0
New York,Clarkson University,"AC 305
AND AC 205","MANAGERIAL/COST ACCOUNTING
AND INTRO ACCT DECISION ANALYSIS","MGMT 1000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
New York,Clarkson University,EM 205,INTRO FIN & MANAGEMENT ACCT,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,3.0
New York,College of Saint Rose,"ACC 121
AND ACC 122","PRINC. FINANCIAL ACCOUNTING
AND PRINC OF MANAGERIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","2.0
AND 4.0"
New York,Columbia-Greene C C,AC 101,FINANCE ACCT,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Cornell University,AEM 2210,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Dutchess Cmty Coll,"ACC 102
AND ACC 101","PRINCIPLES OF ACCOUNTING II
AND PRINCIPLES OF ACCOUNTING I","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","4.0
AND 4.0"
New York,Dutchess Cmty Coll,ACC 104,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,4.0
New York,Dutchess Cmty Coll,"ACC 204
AND ACC 104","MANAGERIAL ACCOUNTING
AND FINANCIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","4.0
AND 4.0"
New York,Finger Lakes Cc,ACC 101,PRIN OF FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,4.0
New York,Fordham University,ACBU 2223,PRINCIPLES OF MANAGERIAL ACCTG,MGMT 2300,ACCT FOR DECISION MAKING,3.0
New York,Fulton-Montgomery Cc,ACC 101,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,4.0
New York,Fulton-Montgomery Cc,BU 1211,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,4.0
New York,Hofstra University,ACCT 101,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Hudson Vly Cmty Coll,ACTG 110,FINANCIAL ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,4.0
New York,Hunter College,ACC 27100,ACCOUNTING I,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Jamestown Cmty Coll,"BUS 1520
AND BUS 1510","PRINC/MANGERIAL ACCOUNTING
AND PRINC/FINANCIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","4.0
AND 4.0"
New York,Keuka College,ACC 101,ACC I: INTRO FINANCIAL ACCT,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Marymount Manhattn C,"ACCT 215
AND ACCT 217","PRINCIPLES OF ACCOUNTING I
AND PRINCIPLES OF ACCOUNTING II","MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","4.0
AND 4.0"
New York,Mohawk Valley C C,AC 115,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Mohawk Valley C C,"AC 116
AND AC 115","ACCOUNTING 2
AND ACCOUNTING 1",MGMT 2300,ACCT FOR DECISION MAKING,4.0
New York,New School University,MBMG 4001,DL MANAGERIAL ACCTNG,MGMT 2300,ACCT FOR DECISION MAKING,3.0
New York,Niagara University,"ACC 112
AND ACC 111","MANAGEMENT ACCOUNTING
AND FINANCIAL ACCOUNTING","MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","3.0
AND 3.0"
New York,Onondaga Cmty Coll,BUS 105,FINANCIAL ACTG.,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Orange Co Cmty Coll,"55 132
AND 55 131","ACCOUNTING 2
AND ACCOUNTING 1","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","4.0
AND 4.0"
New York,Orange Co Cmty Coll,"ACC 154
AND ACC 153","MANAGERIAL ACCOUNTING
AND FINANCIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","4.0
AND 4.0"
New York,Rockland Cmty Coll,ACC 102,ACCOUNTING II HONORS,MGMT 2300,ACCT FOR DECISION MAKING,4.0
New York,SUNY Albany,ACC 211,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,SUNY Albany,ACC 222,COST ACC SYS,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,3.0
New York,SUNY Clg Ag Tech Cob,ACCT 101,FINANCIAL ACCOUNTING,"MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","3.0
AND 3.0"
New York,SUNY Coll New Paltz,BUS 201,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,SUNY College Oswego,ACC 202,PRINCIPLES OF ACCOUNTING II,MGMT 2300,ACCT FOR DECISION MAKING,3.0
New York,SUNY Farmingdale State,BUS 101,ACCOUNTING I,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,SUNY Geneseo,"ACCT 103
AND ACCT 102","INTRO TO MANAGERIAL ACCOUNTING
AND INTRO TO FINANCIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
New York,SUNY at Stony Brook,ACC 210,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,3.0
New York,Schenectady Co C C,"ACC 121
AND ACC 122","FINANCIAL ACCOUNTING
AND MANAGERIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","4.0
AND 4.0"
New York,Siena College,"ACCT 205
AND ACCT 200","MANAGERIAL ACCOUNTING
AND FINANCIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
New York,Siena College,"ACCT 300
AND ACCT 200","INTERMEDIATE ACCOUNTING I
AND HNRS-FINANCIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
New York,St Bonaventure Univ,ACCT 201,INTRO TO FINANCIAL ACCT,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,St Lawrence Univ,ACC 203,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,4.0
New York,St Thomas Aquinas C,ACCT 101,PRINCIPLES OF ACCOUNTING I,MGMT 2300,FINANCIAL ACCOUNTING,3.0
New York,Syracuse University,ACC 151,INTRO TO FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,4.0
New York,Wagner College,AC 101,FINANCIAL ACCOUNTING I,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,4.0
New York,Westchester Cmty Col,"ACC 120
AND ACC 119","MANAGERIAL ACCOUNTING
AND FINANCIAL ACCOUNTING",MGMT 2300,ACCT FOR DECISION MAKING,4.0
Ohio,Case Western Reserve,ACCT 101,INTRO TO FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Ohio,Miami Univ Oxford,ACC 211,ACCTG FOR NON-BUSINESS MAJORS,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Ohio,Miami Univ Oxford,ACC 221,INTRO TO FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Ohio,Univ Findlay,"ACCT 221
AND ACCT 220","PRINCIPLES OF ACCOUNTING II
AND PRINCIPLES OF ACCOUNTING I","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
Ohio,University Of Akron,6200 201,ACCOUNTING PRINCIPLES I,MGMT 2300,FINANCIAL ACCOUNTING,3.0
PHILIPPINES,New Era University,"ACCTG 3
AND ACCTG 1
AND ACCTG 2","FINANCIAL ACCOUNTING
AND FUND OF ACCOUNTING PART 1
AND FUND OF ACCOUNTING PART 2",MGMT 2300,ACCT FOR DECISION MAKING,4.0
Pennsylvania,Mercyhurst College,ACCT 101,PRIN ACCT I: FINANCIAL,MGMT 2300,FINANCIAL ACCTG IN DIGITAL AGE,3.0
Pennsylvania,Montgomery Co C C,AC 201,ACCOUNTING I,MGMT 2300,ACCT FOR DECISION MAKING,4.0
Rhode Island,Bryant University,"ACG 203
AND ACG 204","PRIN OF FINANCIAL ACCT
AND PRIN OF MAN. ACT-COHORT A ONLY","MGMT 2300
AND MGMT 2000","ACCT FOR DECISION MAKING
AND MANAGEMENT ELECTIVE","3.0
AND 3.0"
Rhode Island,Providence College,ACC 203,FINANCIAL ACCOUNTING,MGMT 2300,FINANCIAL ACCOUNTING,3.0
South Carolina,Univ South Carolina,ACCT 222,SURVEY OF ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,3.0
TAIWAN,Natl Taipei Univ. Tech.,"ACCT 112
AND ACCT 111","MANAGERIAL ACCOUNTING
AND FINANCIAL ACCOUNTING",MGMT 2300,ACCT FOR DECISION MAKING,3.0
Texas,Southern Methodist U,ACCT 2301,INTRO TO FINANCIAL ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,3.0
Texas,Tarrant Co Jr Ftwrth,ACCT 2301,PRINCIPLES OF FINANCIAL ACCT,MGMT 2300,FINANCIAL ACCOUNTING,3.0
Texas,Texas A&M University,ACCT 209,SURVEY OF ACCT PRIN,MGMT 2300,ACCT FOR DECISION MAKING,3.0
UNITED KINGDOM,Univ. of Cambridge Int'l Exam.,ACCT ACCT,ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,4.0
Vermont,University of Vermont,BSAD 060,FINANCIAL ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,3.0
Vermont,University of Vermont,BSAD 065,FUNDAMENTALS OF ACCOUNTING,MGMT 2300,ACCT FOR DECISION MAKING,4.0
Virginia,James Madison Univ,"COB 242
AND COB 241","MANAGERIAL ACCOUNTING
AND FINANCIAL ACCOUNTING","MGMT 2000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
Virginia,Northern Virginia CC Annandale,"ACC 212
AND ACC 211","PRINCIPLES OF ACCOUNTING II
AND PRINCIPLES OF ACCOUNTING I","MGMT 1000
AND MGMT 2300","MANAGEMENT ELECTIVE
AND ACCT FOR DECISION MAKING","3.0
AND 3.0"
Virginia,Northern Virginia CC Spring,ACC 212,PRIN OF ACCTG II,MGMT 2300,ACCT FOR DECISION MAKING,3.0
Washington,Edmonds Cmty Coll,ACCT& 201,PRINCIPLES OF ACCOUNTING I,MGMT 2300,FINANCIAL ACCOUNTING,4.0
Washington,Green River C C,ACCT& 202,PRIN OF ACCOUNTING II,MGMT 2300,FINANCIAL ACCOUNTING,4.0
