School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Connecticut,Trinity College Ct,STAR 124,SCULPTURE I,ARTS 2210,SCULPTURE I,3.0
Delaware,University of Delaware,ART 290,INTRODUCTION TO CERAMICS,ARTS 2210,SCULPTURE I,3.0
District of Columbia,The American Univers,ARTS 215,ARTIST'S PERSPECTIVE: SCULPTIN,ARTS 2210,SCULPTURE I,3.0
Illinois,School Art Inst Chgo,SCULP 1001,BEGINNING SCULPTURE,ARTS 2210,SCULPTURE I,3.0
New York,Bard College,ART 106,SCULPTURE I,ARTS 2210,SCULPTURE I,4.0
New York,Borough Manhattn C C,ART 183,INTRO TO SCULPTURE STUDIO,ARTS 2210,SCULPTURE I,3.0
New York,Colgate University,ARTS 263,SCULPTURE I,ARTS 2210,SCULPTURE I,4.0
New York,Long Island University Post,ART 31,POTTERY & CERAMICS,ARTS 2210,SCULPTURE I,3.0
New York,SUNY Albany,ART 220,BEGINNING SCULPTURE,ARTS 2210,SCULPTURE I,3.0
New York,SUNY Coll New Paltz,ARS 170,INTRO TO SCULPTURE,ARTS 2210,SCULPTURE I,3.0
New York,SUNY Coll New Paltz,ARS 270,BASIC SCULPTURE,ARTS 2210,SCULPTURE I,3.0
New York,Westchester Cmty Col,ART 105,SCULPTURE I,ARTS 2210,SCULPTURE I,3.0
Pennsylvania,Montgomery Co C C,ART 245,SCULPTURE: CLAY MODELING,ARTS 2210,SCULPTURE I,3.0
Pennsylvania,Penn State University,ART 30,INTRO SCULPTURE,ARTS 2210,SCULPTURE I,3.0
Texas,Rice University,ARTS 365,SCULPTURE I,ARTS 2210,SCULPTURE I,3.0
