School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of Sydney,INFO 3315,HUMAN COMPUTER INTERACTION,ITWS 2210,INTRODUCTION TO HCI,4.0
Washington,University of Washington,HCDE 210,EXPLORATIONS IN HCD,ITWS 2210,INTRODUCTION TO HCI,3.0
