School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,Queensland University of Tech.,BSB 126.1,MARKETING,MGMT 4430,MARKETING PRINCIPLES,4.0
CHINA,Capital U. of Econ & Business,MGMT 2,MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
CHINA,China Agricultural University,MGMT 5,MARKETING PRINCIPLES,MGMT 4430,MARKETING PRINCIPLES,3.0
CHINA,Chinese Univ. of Hong Kong,MKTG 2010,MARKETING MANAGEMENT,MGMT 4430,MARKETING PRINCIPLES,3.0
CHINA,Dalian Univ. of Tech.,"DU 101303
AND DU 101302","BUSINESS MANAGEMENT
AND ADVERTISING",MGMT 4430,MARKETING PRINCIPLES,3.0
CHINA,Southwest Jiaotong University,MKET 200,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,4.0
CHINA,Univ. of Int'l Business & Econ,MKT 21,INTRODUCTION TO MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
California,De Anza College,BUS 90,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,4.0
Connecticut,Southern Conn St Univ,MKT 200,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
DENMARK,Copenhagen Business School,HA E128,FUNDAMENTALS OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,4.0
DENMARK,Copenhagen Business School,HAI 1POM,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,4.0
Florida,Northwood Univ,MKT 208,PIRNCIPLES OFMARKETING,MGMT 4430,MARKETING PRINCIPLES,4.0
Illinois,Coll Lake County,BUS 122,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
Maine,University Maine,BUS 222,INTRO TO MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
Maryland,Commun Coll of Baltimore Cnty,MNGT 150,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
Massachusetts,Northeastern University,MKTG 2201,INTRO TO MARKETING,MGMT 4430,MARKETING PRINCIPLES,4.0
New Jersey,Raritan Vly Cmty Clg,MRKT 101,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New Jersey,St Peters College,BA 155,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New Jersey,The William Paterson Univ.,MKT 2100,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,Bryant Stratton Bus,BI 110,MARKETING PRINCIPLES,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,Clarkson University,MK 320,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,College of Staten Island,MKT 111,MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,Jamestown Cmty Coll,BUS 2550,MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,Long Island U Brookl,MKT 101,FUND OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,Marymount Manhattn C,BUS 210,MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,New York University,MKTG-UB 1,INTRO TO MARKETING,MGMT 4430,MARKETING PRINCIPLES,4.0
New York,Russell Sage College,BUS 204,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,SUNY Clg Ag Tech Cob,"BADM 134
AND BADM 249","PRINCIPLES OF MARKETING
AND MANAGEMENT","MGMT 1100
AND MGMT 4430","INTRODUCTION TO MANAGEMENT
AND MARKETING PRINCIPLES","3.0
AND 3.0"
New York,SUNY College Oswego,MKT 250,MARKETING PRINCIPLES,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,Siena College,MKMG 212,MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,St Johns Univ Jamca,MKT 1001,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,The City College of New York,ECO 33000,MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
New York,Westchester Cmty Col,MKT 101,MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
Ohio,Lake Erie College,MK 203,MARKETING PRINCIPLES,MGMT 4430,MARKETING PRINCIPLES,4.0
Pennsylvania,Luzerne Co Cmty Coll,BUS 201,PRINCIPLES OF MARKETING I,MGMT 4430,MARKETING PRINCIPLES,3.0
South Carolina,Univ South Carolina,MKTG 350M,PRINCIPLES OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
Vermont,Vermont Tech College,BUS 2230,PRIN OF MARKETING,MGMT 4430,MARKETING PRINCIPLES,3.0
