School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,Dalian Univ. of Tech.,DU 103110,INTERNET JAVA PROGRAMMING,CSCI 2220,PROGRAMMING IN JAVA,2.0
California,Rio Hondo College,CIT 135,JAVA PROGRAMMING IN,CSCI 2220,PROGRAMMING IN JAVA,2.0
Connecticut,Capital Cmty Tech Cl,CSC G220,OBJ ORIENT PROG USING JAVA,CSCI 2220,PROGRAMMING IN JAVA,2.0
Massachusetts,Cape Cod Cmty Coll,MA 139,COMPUTER PROG I: JAVA,CSCI 2220,PROGRAMMING IN JAVA,2.0
Massachusetts,Holyoke Cmty College,CSI 256,JAVA PRORAMMING II,CSCI 2220,PROGRAMMING IN JAVA,2.0
New Jersey,Bergen Cmty Coll,INF 268,ADV JAVA PROGRAMMING,CSCI 2220,PROGRAMMING IN JAVA,2.0
New Jersey,NJ Inst of Technology,"CS 113A
AND CS 113","COMPUTER SCIENCE I LAB
AND INTRO COMPUTER SCIENCE I",CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Adirondack Cmty Coll,CIS 222,PROGRAMMING IN JAVA,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Cayuga Co Cmty Coll,CS 238,JAVA,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Corning Cmty Coll,CSCS 2420,JAVA PROGRAMMING,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Corning Cmty Coll,CT 242,JAVA PROGRAMMING,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Dutchess Cmty Coll,CIS 215,INTERNET PROG. USING JAVA,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Russell Sage College,CSI 226,OBJECT ORIENTED DESIGN,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,SUNY Clg Ag Tech Cob,CITA 305,JAVA PROGRAMMING,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,SUNY Geneseo,CSCI 119,OBJECT ORIENTED PROG: JAVA,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Schenectady Co C C,CIS 133,PROGRAMMING JAVA,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Schenectady Co C C,CIS 135,ADV JAVA,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Schenectady Co C C,CIS 223,DATABASE MGMT,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Westchester Cmty Col,COMSC 207,JAVA APPL. DEVELOPMENT,CSCI 2220,PROGRAMMING IN JAVA,2.0
New York,Westchester Cmty Col,"COMSC 207
AND COMSC 212A","JAVA APPLICATION DEVELOP
AND ADVANCED JAVA",CSCI 2220,PROGRAMMING IN JAVA,2.0
