School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Florida,Florida International Univ.,ARH 2050,ART HISTORY SURVEY I,ARTS 2530,ART HISTORY I,3.0
Maryland,Montgomery Coll Rckvlle,AR 127,ART APPRECIATION,ARTS 2530,ART HISTORY I,3.0
Massachusetts,Greenfield Cmty Coll,ART 103,ART HISTORY I,ARTS 2530,ART HISTORY I,3.0
New Jersey,Raritan Vly Cmty Clg,ARTH 101,ART APPRECIATION,ARTS 2530,ART HISTORY I,3.0
New York,Canisius College,FAH 102,INTRO TO ART HISTORY,ARTS 2530,ART HISTORY I,3.0
New York,Fulton-Montgomery Cc,ART 101,ART HISTORY I,ARTS 2530,ART HISTORY I,3.0
New York,Jefferson Cmty C Ny,ART 113,HISTORY OF WESTERN ART 1,ARTS 2530,ART HISTORY I,3.0
New York,Nazareth Coll Roch,AHI 271,PI HIST OF ART: SURVEY I,ARTS 2530,ART HISTORY I,3.0
Texas,Houston Community College,ARTS 1303,ART HISTORY I,ARTS 2530,ART HISTORY I,3.0
Vermont,Comm Coll Of Vermont,ARH 2020,"ART HIS: VISUAL, CULT MODN WRL",ARTS 2530,ART HISTORY I,3.0
