School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Vermont,Marlboro College,NSC 600,ASTROPHYSICS,ASTR 2000,ASTRONOMY ELECTIVE,4.0
Vermont,University of Vermont,ASTR 153,MOONS AND PLANETS,ASTR 2000,ASTRONOMY ELECTIVE,3.0
