School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 61,SOCIOLOGY,STSS 1210,SOCIOLOGY,4.0
BRAZIL,Escola de Engenharia,SOC 1,SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
California,Calif St U Long Bch,SOC 100,PRINCIPLES OF SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
California,De Anza College,SOC 001,INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,4.0
California,Ohlone College,SOC 101,INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
California,Patten College,SOC 230,SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
California,Yuba College,SOCIL 1,INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Colorado,Aims Cmty Coll,SOC 101,INTRO TO SOCIOLOGY I,STSS 1210,SOCIOLOGY,3.0
Colorado,Regis University,SO 200,INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Connecticut,Housatonic Community College,SO E101,PRINC OF SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Connecticut,Manchester Community College,SOC B101,PRINC OF SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Connecticut,Quinnipiac University,SO 101,INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Connecticut,Tunxis Community College,0036 J101,SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Florida,Hillsborough C C,SYG 2000H,HNRS INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Florida,Miami-Dade Cc North,SYG 2000,INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Florida,Miami-Dade Cc South,SYG 2000,INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
Florida,Pasco-Hrnando Cc Brk,SYG 2000,INTRO TO SOCIOLOGY,STSS 1210,SOCIOLOGY,3.0
