School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
BRAZIL,Escola de Engenharia,MATH 4,STATISTICS,MATH 1000,MATHEMATICS ELECTIVE,4.0
CANADA,University of Toronto,MAT 188H1,APP. LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,3.0
CANADA,University of Toronto,MAT 188H1,APP. LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,3.0
CHINA,Central China Normal Univ.,MATH 1,ADVANCED MATHEMATICS,MATH 1000,MATHEMATICS ELECTIVE,3.0
CHINA,China Univ. Political Sci &Law,MATH 10,LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,3.0
CHINA,China Univ. Political Sci &Law,MATH 9,MATHEMATICS MODELING,MATH 1000,MATHEMATICS ELECTIVE,2.0
CHINA,Guangdong Univ. of Finance,"MATH 3
AND MATH 1
AND MATH 2","LINEAR ALGEBRA
AND CALCULUS I
AND CALCULUS II","MATH 1000
AND MATH 1500","MATHEMATICS ELECTIVE
AND CALCULUS I FOR ARCH,MGMT,HASS","4.0
AND 4.0"
CHINA,Nanjing University of Tech.,MATH 1,CALCULUS I,MATH 1000,MATHEMATICS ELECTIVE,3.0
CHINA,Shanghai U of Finance &Econ.,SU 14,PROBABILITY THEORY,MATH 1000,MATHEMATICS ELECTIVE,4.0
CHINA,Shanghai U of Finance &Econ.,SU 9,LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,3.0
California,Cabrillo Coll,MATH 6,INTRO LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,3.0
California,Calif Institute Tech,MA 001D,SERIES,MATH 1000,MATHEMATICS ELECTIVE,2.0
California,De Anza College,MATH 010,ELEM STATS/PROBABILITY,MATH 1000,MATHEMATICS ELECTIVE,4.0
California,Foothill Coll,MATH 002B,LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,3.0
California,Harvey Mudd College,MATH 012,INTRO TO LIN ALG/DISC DYN SYS,MATH 1000,MATHEMATICS ELECTIVE,2.0
California,Harvey Mudd College,MATH 035,PROBABILITY AND STATISTICS,MATH 1000,MATHEMATICS ELECTIVE,2.0
California,Harvey Mudd College,MATH 045,INTRO TO DIFFERENTIAL EQUATION,MATH 1000,MATHEMATICS ELECTIVE,2.0
California,Patten College,MTH 135,STATISTICS,MATH 1000,MATHEMATICS ELECTIVE,3.0
California,San Diego City Coll,MATH 119,ELEMENTARY STATISTICS,MATH 1000,MATHEMATICS ELECTIVE,3.0
California,San Diego City Coll,MATH 254,INTRO TO LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,3.0
California,Thomas Aquinas Coll,"MATH 3 B
AND MATH 3 A","MATH III: ANALYTIC GEOM/CALCUL
AND MATH III: ANALYTIC GEOM/CALCUL",MATH 1000,MATHEMATICS ELECTIVE,4.0
California,Thomas Aquinas Coll,"MATH 4 B
AND MATH 4 A","MATH IV: NUMBER THEORY, NON-EU
AND MATH IV: NUMBER THEORY, NON-EU",MATH 1000,MATHEMATICS ELECTIVE,4.0
Connecticut,Fairfield University,MA 0217,ACCELERATED STATISTICS,MATH 1000,MATHEMATICS ELECTIVE,3.0
Connecticut,Gateway Cmty-Tech Cl,MAT I272,LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,3.0
District of Columbia,Georgetown Univ,MATH 150,LINEAR ALGEBRA,MATH 1000,MATHEMATICS ELECTIVE,4.0
Florida,Valencia College,STA 2023,STATISTICAL METHODS,MATH 1000,MATHEMATICS ELECTIVE,3.0
