School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Arkansas,Arkansas Tech Univ,"MCEG 4403
AND MCEG 3313","MECH/FLUIDS/HYDRAULICS
AND THERMODYNAMICS I",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
CANADA,McGill University,MIME 212,ENGINEERING THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
CANADA,McGill University,MIME 212,ENGINEERING THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
CHINA,China Univ. of Petroleum E.C.,"ENGR 13
AND ENGR 6","HYDRAULIC TRANSMISSION
AND HEAT TRANSFER",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
CHINA,China Univ. of Petroleum E.C.,"ENGR 6
AND ENGR 13","HEAT TRANSFER
AND HYDRAULIC TRANSMISSION",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
CHINA,Nanjing University of Tech.,"ENGR 5
AND ENGR 10","THERMODYNAMICS
AND FLUIDS 1",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
California,Univ of California Los Angeles,MECH&AE 105A,INT-ENGR THERMODYNC,ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
Colorado,Univ Colorado Boulder,ASEN 2002,THERM AND AERODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
Connecticut,Three Rvrs Cmty Tech,MEC K272,FLUID MECHANICS & THERMODYNMCS,ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
Florida,Florida Institute Technology,MAE 3191,ENGR THERMODYNAMICS 1,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
Florida,University of Miami,"MAE 309
AND MAE 303","FLUID MECHANICS
AND THERMODYNAMICS I",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
Illinois,Southern Illinois U,ENGR 300,ENGINEERING THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
Indiana,Purdue Univ W Lafyte,ME 200,THERMODYNAMICS I,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
MALAYSIA,Taylor's College,MECH 200,THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
MEXICO,Instituto Tecnologico de Monte,IQ 1001,MATERIAL BALANCES,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
Maine,University Maine,MEE 230,THERMODYNAMICS I,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
Massachusetts,Northeastern University,"ETM 3301
AND ETM 3303
AND ETM 3311
AND ETM 3313","INTRO TO FLUID MECHANICS
AND APPLIED FLUID MECHANICS
AND INTRO TO THERMODYNAMICS
AND APPLIC OF THERMODYNAMICS","MANE 4010
AND ENGR 2250","THERMAL & FLUIDS ENG II
AND THERMAL AND FLUIDS ENGR I","4.0
AND 4.0"
Massachusetts,Springfield Tech C C,"ENGR 351
AND ENGR 350","ENGR. THERMODYNAMICS LAB
AND ENGINEERING THERMODYNAMICS I",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
Massachusetts,Springfield Tech C C,ENGR 440,CHEM ENG.-THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
Massachusetts,Univ Mass at Amherst,"MIE 340
AND ENG 230","INTRO TO FLUID MECHANICS
AND THERMODYNAMICS",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
Missouri,St Louis Cc Florisant Valley,ESC 207,ENGR. THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
Missouri,Univ. Missouri Kansas City,MEC-ENGR 299,ENGINEERING THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
New Hampshire,Saint Anselm College,PS 346,THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Alfred University,"MECH 324
AND MECH 320
AND MECH 321","FLUID MECHANICS
AND THERMODYNAMICS I
AND THERMODYNAMICS II",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
New York,Clarkson University,ES 330,FLUID MECHANICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Hudson Vly Cmty Coll,ENGR 223,THERMAL FLUID SCIENCE,ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
New York,Queensborough C C,PH 416,THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
New York,Rochester Inst of Technology,BIME 320,FLUID MECHANICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Rochester Inst of Technology,"MECE 110
AND MECE 210","THERMODYNAMICS
AND FLUID MECHANICS I",ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Rockland Cmty Coll,ENR 208,INTRO TO THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,SUNY Laguardia Comm. Coll.,MAE 219,THERMODYNAMICS 1,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,SUNY Plattsburgh,PHY 341,THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Siena College,DCU-MM 227,THERMOFLUID MECHANICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Siena College,"PHYS 400
AND PHYS 260","FLUIDS
AND THERMAL PHYSICS",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
New York,Skidmore College,PY 211,THERMAL/STATISTIC PHYSICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Suny Coll Tech Cnton,"MECH 225
AND MECH 241","INTRO TO THERMODYNAMICS
AND FLUID MECHANICS",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
New York,Syracuse University,MAE 251,THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
New York,US Merch Marine Acad,ES 210,TRANSPORT PROCESS 1,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Webb Institute,ES 8,THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
New York,Westchester Cmty Col,MECH 127,INTRO TO THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
North Carolina,North Carolina St U,"MAE 301
AND CE 382","ENGR THERMODYNAMICS I
AND HYDRAULICS",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
PAKISTAN,Univ. of Engr & Tech Lahore,POLY E 208,THERMODYNAMICS,"ENGR 2250
OR CHME 2010","THERMAL AND FLUIDS ENGR I
OR MATERIAL, ENERGY & ENTROPY BAL","4.0
OR 4.0"
Pennsylvania,Drexel University,ENGR 210,INTRO TO THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
Pennsylvania,Drexel University,"ENGR 210
AND MEM 220","INTRO TO THERMODYNAMICS
AND BASIC FLUID MECHANICS",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
Pennsylvania,Penn State University,M E 300,ENGINEERING THERMODYNAMICS I,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
SINGAPORE,Nanyang Tech. Univ.,MA 2003,INTRODUCTION TO THERMO-FLUIDS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
South Carolina,Univ South Carolina,BMEN 290,THERMO OF BIOMOLECULAR SYSTEMS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
UNITED KINGDOM,Swansea University,"EG 161
AND EG 160","THERMODYNAMICS I
AND FLUID MECHANICS I",ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
UNITED KINGDOM,University of Leeds,PHYS 0016,THERMAL AND MATERIALS PHYSICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
UNITED KINGDOM,University of Leeds,PREN 1030,FLUID MECH & HEAT TRANSFER,ENGR 2250,THERMAL AND FLUIDS ENGR I,4.0
UZBEKISTAN,Tashkent Turin Poly. Univ.,"ENGR 4
AND ENGR 7","HYDRAULICS
AND INTRO TO SPECIALTY","ENGR 4000
AND ENGR 2250","GENERAL ENGINEERING ELECTIVE
AND THERMAL AND FLUIDS ENGR I","2.0
AND 4.0"
Vermont,University of Vermont,ME 040,THERMODYNAMICS,ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
Virginia,Virginia Tech,ME 2124,INTRO THERMAL FLUID,ENGR 2250,THERMAL AND FLUIDS ENGR I,2.0
Wyoming,University of Wyoming,"ES 2310
AND ES 2330","THERMODYNAMICS
AND FLUID DYNAMICS",ENGR 2250,THERMAL AND FLUIDS ENGR I,3.0
