School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,Queensland University of Tech.,MGB 210.3,MANAGING OPERATIONS,MGMT 4110,OPERATIONS MANAGEMENT,4.0
CHINA,Capital U. of Econ & Business,MGMT 15,OPERATIONS MANAGEMENT,MGMT 4110,OPERATIONS MANAGEMENT,3.0
CHINA,China Agricultural University,MGMT 6,PROD AND OPERATIONS MGMT,MGMT 4110,OPERATIONS MANAGEMENT,3.0
Louisiana,Tulane University,PSOM 371,OPERATIONS MANAGEMENT,MGMT 4110,OPERATIONS MANAGEMENT,3.0
Maine,Univ Maine Machias,MAN 321,OPERATIONS MANAGEMENT,MGMT 4110,OPERATIONS MANAGEMENT,3.0
New York,Clarkson University,OM 331,OPERATIONS/PRODUCTION MGMT,MGMT 4110,OPERATIONS MANAGEMENT,3.0
New York,College of Saint Rose,BUS 352,OPERATIONS MANAGEMENT,MGMT 4110,OPERATIONS MANAGEMENT,3.0
New York,New School University,ZHRB 0304,PRACTICES OF MGMT,MGMT 4110,OPERATIONS MANAGEMENT,3.0
New York,SUNY at Stony Brook,BUS 346,OPERATIONS MANAGEMENT,MGMT 4110,OPERATIONS MANAGEMENT,3.0
Rhode Island,Bryant University,MGT 301,OPERATIONS MGMT-COHORT A ONLY,MGMT 4110,OPERATIONS MANAGEMENT,3.0
