School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,CVEN 2501,PRINCIPLES OF WATER ENGR,ENVE 4310,APPL HYDROLOGY & HYDRAULICS,4.0
BRAZIL,Universidade de Fortaleza,T 552,APPLIED HYDRAULICS,ENVE 4310,APPL HYDROLOGY & HYDRAULICS,4.0
CHINA,Guilin Univ. of Technology,"ENGR 9
AND ENGR 12","HYDROMECHANICS
AND HYDROLOGY B",ENVE 4310,APPL HYDROLOGY & HYDRAULICS,4.0
DENMARK,Technical Univ. of Denmark,12320 12320,HYDROLOGY,"ENVE 4000
AND ENVE 4310","ENVIR AND ENERGY ENGR ELECTIVE
AND APPL HYDROLOGY & HYDRAULICS","1.0
AND 4.0"
Massachusetts,Springfield Tech C C,CIVL 235,HYDRAULICS & HYDROLOGY,ENVE 4310,APPL HYDROLOGY & HYDRAUL,3.0
New York,Rochester Inst of Technology,"CVET 251
AND CVET 250","HYDRAULICS LAB
AND HYDRAULICS",ENVE 4310,APPL HYDROLOGY & HYDRAULICS,4.0
SINGAPORE,Nanyang Tech. Univ.,CV 2016,HYDROLOGY,ENVE 4310,APPL HYDROLOGY & HYDRAULICS,3.0
UNITED KINGDOM,University of Leeds,CIVE 2405,WATER ENGINEERING II,ENVE 4310,APPL HYDROLOGY & HYDRAULICS,3.0
