School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,Nankai University,ASTR 1,A TOUR OF THE UNIVERSE,ASTR 1530,TOUR OF SOLAR SYSTEM,2.0
California,De Anza College,ASTR 004,SOLAR SYSTEM ASTRONOMY,ASTR 1530,TOUR OF SOLAR SYSTEM,2.0
New York,Dutchess Cmty Coll,AST 131,SOLAR SYSTEM ASTRONOMY,"ASTR 1530
AND ASTR 1510","TOUR OF SOLAR SYSTEM
AND QUASARS AND COSMOLOGY","2.0
AND 2.0"
New York,SUNY at Stony Brook,AST 105,INTRODUCTION OT THE SOLAR SYS,ASTR 1530,TOUR OF SOLAR SYSTEM,2.0
New York,Suffolk Co Cc Ammrmn,AST 101,ASTRONOMY OF THE SOLAR SYSTEM,ASTR 1530,TOUR OF SOLAR SYSTEM,2.0
