School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Missouri,Univ Missouri Columb,"MIL SCI 1120
AND MIL SCI 1130","BASIC LEADERSHIP
AND INTRO MILITARY SCI LAB 2","USAR 0020
AND USAR 2010","FUNDAMENTALS OF MIL SCI LAB II
AND HIST MILITARY APPL TECH","0.0
AND 1.0"
New York,SUNY Albany,RPAD 210,MILITARY LEADERSHIP I,USAR 2010,HIST MILITARY APPL TECH,1.0
