School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Univ Calif Davis,CGS 001,INTRO COGNITIVE SCIENCE,COGS 2120,INTRO TO COGNITIVE SCIENCE,4.0
Connecticut,Yale University,CGSC 110,INTRO TO COGNITIVE SCIENCE,COGS 2120,INTRO TO COGNITIVE SCIENCE,4.0
New York,Eugene Lang College,LPSY 2042,FUND OF COGNITIVE PSYCH,COGS 2120,INTRO TO COGNITIVE SCIENCE,4.0
