School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,IDES 2171,COMPUTER APPL. INDUST. DESIGN,ENGR 2000,GENERAL ENGINEERING ELECTIVE,4.0
BRAZIL,Universidade de Fortaleza,T 394,ELECTRICAL FITTINGS II,ENGR 2000,GENERAL ENGINEERING ELECTIVE,4.0
CHINA,Beijing U.of Civil Engr.& Arch,BUCE 20223001,STRUCTURAL MECHANICS,ENGR 2000,GENERAL ENGINEERING ELECTIVE,3.0
CHINA,China Agricultural University,ENGR 21,MACHINE MANUFACTURE ENGR,ENGR 2000,GENERAL ENGINEERING ELECTIVE,3.0
CHINA,China Univ. of Petroleum E.C.,ENGR 11,THEORY OF CONTROL ENGINEERING,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,China Univ. of Petroleum E.C.,ENGR 14,THEORY OF CONTROL ENGINEERING,ENGR 2000,GENERAL ENGINEERING ELECTIVE,
CHINA,China Univ. of Petroleum E.C.,ENGR 16,EXPERIMENTAL STRESS ANALYSIS,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,China Univ. of Petroleum E.C.,ENGR 17,MECHANISM AND MACHINE THEORY,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,China Univ. of Petroleum E.C.,ENGR 18,INTRO TO MECHANICAL MANUFACT.,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,China Univ. of Petroleum E.C.,ENGR 6,HEAT TRANSFER,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,China Univ. of Petroleum E.C.,ENGR 8,MECHANICS OF MATERIALS,ENGR 2000,GENERAL ENGINEERING ELECTIVE,4.0
CHINA,Chongqing Univ Posts & Telecom,ENGR 17,ELECTRIC CIRCUITS LAB I,ENGR 2000,GENERAL ENGINEERING ELECTIVE,1.0
CHINA,Chongqing Univ. of Technology,ENGR 17,ELECTRIC CIRCUITS LAB I,ENGR 2000,GENERAL ENGINEERING ELECTIVE,1.0
CHINA,Dalian Univ. of Tech.,DU 10200500,INSTALLATION & DEBUG MICROCOMP,ENGR 2000,GENERAL ENGINEERING ELECTIVE,1.0
CHINA,Donghua University,ENGR 8,DATA SCIENCE TECH & APPLICATIO,ENGR 2000,GENERAL ENGINEERING ELECTIVE,3.0
CHINA,East China Univ. of Sci & Tech,MECH 06,MECHANICAL COGNITION PRACTICE,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,East China Univ. of Sci & Tech,MECH 08,MECHANICAL DESIGN & OPERATION,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,Guangdong University of Tech.,ELEC 7,COMP DESIGN OF ELECTRONICS,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,Guilin Univ. of Technology,ENGR 7,URBAN INFRASTRUCT. & POLLUTION,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
CHINA,Nanjing Univ. of Sci. & Tech.,TECH 1,ELECTROTECHNOLOGY,ENGR 2000,GENERAL ENGINEERING ELECTIVE,3.0
CHINA,Nanjing University of Tech.,ENGR 3,QUAL & MANUFACTURING SYSTEMS,ENGR 2000,GENERAL ENGINEERING ELECTIVE,3.0
CHINA,Nanjing University of Tech.,ENGR 7,METALWORKING PRACTICE,ENGR 2000,GENERAL ENGINEERING ELECTIVE,4.0
CHINA,Ocean University of China,ENGR 03,FOUNDATION OF ANALOGICAL ELECT,ENGR 2000,GENERAL ENGINEERING ELECTIVE,4.0
CHINA,Shanghai Univ. of Eng.Science,ENGR 7,ENGINEERING QUALITY CONTROL,ENGR 2000,GENERAL ENGINEERING ELECTIVE,3.0
CHINA,Univ. Elec Sci & Tech of China,ENGR 17,KNOW OF UNMANNED AERIAL VEH.,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
California,Calif St U Long Bch,MAE 205,COMPUTER METHODS IN MAE,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
California,San Diego City Coll,ENGE 240,DIGITAL SYSTEMS,ENGR 2000,GENERAL ENGINEERING ELECTIVE,3.0
California,Scripps College,ENGR 191,ADVANCED PROBLEMS IN ENGINEERI,ENGR 2000,GENERAL ENGINEERING ELECTIVE,1.0
California,Scripps College,ENGR 191A,ADVANCED PROBLEMS IN ENGINEERI,ENGR 2000,GENERAL ENGINEERING ELECTIVE,2.0
