School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,Queensland University of Tech.,BSB 122.2,QUANTITATIVE ANALYSIS &FINANCE,MGMT 2320,MANAGERIAL FINANCE,4.0
AUSTRALIA,Queensland University of Tech.,EFB 210,FINANCE 1,MGMT 2320,MANAGERIAL FINANCE,4.0
AUSTRALIA,University of New South Wales,FINS 1613,BUSINESS FINANCE,MGMT 2320,MANAGERIAL FINANCE,4.0
CHINA,Capital U. of Econ & Business,MGMT 7,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,3.0
CHINA,China Agricultural University,MGMT 13,FINANCIAL MANAGEMENT THEORY,MGMT 2320,MANAGERIAL FINANCE,3.0
CHINA,China Univ. Political Sci &Law,MGMT 10,MONEY AND BANKING,MGMT 2320,MANAGERIAL FINANCE,3.0
CHINA,Ocean University of China,MGMT 10,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,4.0
CHINA,Univ. of Int'l Business & Econ,FIN 21,INTRODUCTION TO FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
CHINA,Xiamen University,FINA 2,FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
CHINA,Zhongnan Univ of Econ & Law,MGMT 03,CORPORATE FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
California,Univ Calif Berkeley,UGBA 103,INTRO TO FINANCE,MGMT 2320,MANAGERIAL FINANCE,4.0
Connecticut,Norwalk Community College,BFN D201,PRINCIPLES OF FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
Connecticut,Univ of Connecticut,BADM 3730,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,3.0
GERMANY,"OvGu, Magdeburg",UM 11017,INVESTMENT AND FINANCING,MGMT 2320,MANAGERIAL FINANCE,4.0
Louisiana,Tulane University,FINC 352,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,3.0
Maine,Univ Maine Augusta,BUA 357,BUSINESS FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
Massachusetts,Babson College,SME 2021,PRIN OF FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
Massachusetts,Bentley University,FI 305,PRIN OF ACCOUNTING & FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
Massachusetts,Berkshire Cmty Coll,"BUS 255
AND BUS 220","PRINCIPLES OF FINANCE
AND MANAGERIAL ACCOUNTING","MGMT 2000
AND MGMT 2320","MANAGEMENT ELECTIVE
AND MANAGERIAL FINANCE","3.0
AND 3.0"
Massachusetts,Framingham State University,FINA 248,MANAGERIAL FINANCE,MGMT 2320,MANAGERIAL FINANCE,4.0
Massachusetts,Suffolk University,FIN 200G,BUSINESS FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
Michigan,Michigan State Univ,FI 311,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,3.0
New Hampshire,Keene State College,MGT 319,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,4.0
New Hampshire,Univ New Hampshire,ADMN 570,INTRO TO FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,4.0
New Jersey,Rutgers Univ. New Brunswick,390 301,PRINCIPLES OF FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,Adirondack Cmty Coll,BUS 171,PRINCIPLES OF FINANCIAL MGMT,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,Clarkson University,"FN 464
AND AC 303","FINANCIAL MANAGEMENT
AND INTERM ACCT I: ASSETS & INCOME","MGMT 1000
AND MGMT 2320","MANAGEMENT ELECTIVE
AND MANAGERIAL FINANCE","3.0
AND 3.0"
New York,College of Saint Rose,BUS 301,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,Hartwick College,BUSA 280,FINANCE,MGMT 2320,MANAGERIAL FINANCE,4.0
New York,Hofstra University,FIN 101,INTRO TO FINANCE INSTN & MKTS,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,New York City Tech C,BUS 2339,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,SUNY Coll New Paltz,BUS 341,FUND CORPORATE FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,SUNY Coll Tech Delhi,BUSI 370,FINANCIAL MANAGEMENT,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,SUNY College Oswego,FIN 325,CORPORATE FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,SUNY at Stony Brook,BUS 330,PRINCIPLES OF FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,Schenectady Co C C,ACC 222,INTER ACCOUNTING I,MGMT 2320,MANAGERIAL FINANCE,3.0
New York,Siena College,FINC 301,MANAGERIAL FINANCE I,MGMT 2320,MANAGERIAL FINANCE,3.0
North Dakota,Un N Dakota Grnd Frk,ACCT 201,ELEMENTS OF ACCOUNTING II,MGMT 2320,MANAGERIAL FINANCE,3.0
Ohio,Case Western Reserve,BAFI 355,CORPORATE FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
PHILIPPINES,New Era University,"TAX 1
AND FIN 1
AND FIN 3","INCOME & BUS TAXATION
AND PRINC OF MONEY CREDIT & BANKIN
AND BUSINESS FINANCE",MGMT 2320,MANAGERIAL FINANCE,4.0
Pennsylvania,Lafayette College,"ECON 351
AND ECON 319
AND ECON 320
AND ECON 323","INTERNATIONAL FINANCE
AND FINANCIAL THEORY & ANALYSIS
AND CORPORATE FINANCE
AND MONEY, FINAN INTERM & ECON",MGMT 2320,MANAGERIAL FINANCE,4.0
Pennsylvania,Montgomery Co C C,AC 219,BUSINESS FINANCE,MGMT 2320,MANAGERIAL FINANCE,3.0
Rhode Island,Bryant University,FIN 201,FINANCIAL MGMT COHORT A ONLY,MGMT 2320,MANAGERIAL FINANCE,3.0
